SOLUTION
0 n040w4

ASSIGNMENTS = 165
HN_0 Mon Late HeadNurse
HN_0 Tue Late Nurse
HN_0 Fri Early HeadNurse
HN_0 Sat Early Caretaker
HN_0 Sun Early HeadNurse
HN_1 Tue Night Nurse
HN_1 Wed Night Nurse
HN_1 Thu Night HeadNurse
HN_1 Fri Night Caretaker
HN_2 Mon Late Nurse
HN_2 Tue Late Nurse
HN_2 Sat Early Caretaker
HN_2 Sun Early Caretaker
HN_3 Mon Night Caretaker
HN_3 Tue Night Nurse
HN_3 Sat Day Caretaker
HN_3 Sun Day HeadNurse
HN_4 Wed Day Caretaker
HN_4 Thu Day Nurse
HN_4 Fri Day HeadNurse
HN_5 Mon Day HeadNurse
HN_5 Tue Day Nurse
HN_5 Wed Day Caretaker
HN_5 Thu Late Caretaker
HN_5 Fri Late HeadNurse
NU_6 Mon Early Nurse
NU_6 Fri Day Nurse
NU_6 Sat Day Nurse
NU_6 Sun Day Nurse
NU_7 Wed Day Nurse
NU_7 Thu Day Nurse
NU_7 Fri Day Caretaker
NU_8 Mon Late Caretaker
NU_8 Tue Late Caretaker
NU_8 Wed Late Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_9 Tue Night Caretaker
NU_9 Wed Night Caretaker
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_10 Mon Late Caretaker
NU_10 Tue Late Caretaker
NU_10 Fri Day Caretaker
NU_10 Sat Day Nurse
NU_10 Sun Day Caretaker
NU_11 Mon Day Nurse
NU_11 Tue Day Nurse
NU_11 Wed Day Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Mon Day Caretaker
NU_13 Tue Early Nurse
NU_13 Wed Early Caretaker
NU_13 Sat Night Nurse
NU_13 Sun Night Nurse
NU_14 Mon Night Nurse
NU_14 Tue Night Caretaker
NU_14 Fri Late Nurse
NU_14 Sat Late Nurse
NU_14 Sun Late Nurse
NU_15 Wed Night Caretaker
NU_15 Thu Night Caretaker
NU_15 Fri Night Caretaker
NU_15 Sat Night Caretaker
NU_15 Sun Night Caretaker
NU_16 Mon Late Caretaker
NU_16 Tue Late Caretaker
NU_16 Fri Early Caretaker
NU_16 Sat Early Nurse
NU_16 Sun Early Nurse
NU_17 Mon Night Caretaker
NU_17 Tue Night Caretaker
NU_17 Sat Day Nurse
NU_17 Sun Day Caretaker
CT_18 Tue Early Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Day Caretaker
CT_18 Fri Day Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Late Caretaker
CT_20 Mon Late Caretaker
CT_20 Tue Late Caretaker
CT_20 Wed Late Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_21 Fri Day Caretaker
CT_22 Mon Early Caretaker
CT_22 Thu Night Caretaker
CT_22 Fri Night Caretaker
CT_22 Sat Night Caretaker
CT_22 Sun Night Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Early Caretaker
CT_23 Sun Early Caretaker
CT_24 Mon Night Caretaker
CT_24 Tue Night Caretaker
CT_24 Wed Night Caretaker
CT_24 Thu Night Caretaker
CT_24 Fri Night Caretaker
CT_25 Mon Early Caretaker
CT_25 Tue Early Caretaker
CT_25 Wed Late Caretaker
CT_25 Thu Late Caretaker
CT_25 Fri Late Caretaker
CT_26 Mon Day Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Late Caretaker
CT_26 Thu Late Caretaker
CT_26 Fri Late Caretaker
CT_27 Fri Late Caretaker
CT_27 Sat Late Caretaker
CT_27 Sun Late Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Day Caretaker
CT_28 Wed Early Caretaker
CT_28 Thu Early Caretaker
CT_28 Fri Early Caretaker
CT_29 Mon Early Caretaker
CT_29 Tue Early Caretaker
CT_29 Wed Early Caretaker
CT_29 Thu Early Caretaker
CT_29 Fri Early Caretaker
CT_30 Mon Early Caretaker
CT_30 Tue Early Caretaker
CT_30 Wed Early Caretaker
CT_30 Thu Day Caretaker
CT_30 Fri Day Caretaker
CT_31 Mon Day Caretaker
CT_31 Thu Early Caretaker
CT_31 Fri Early Caretaker
CT_31 Sat Late Caretaker
CT_31 Sun Late Caretaker
TR_32 Mon Night Trainee
TR_32 Tue Night Trainee
TR_32 Wed Night Trainee
TR_32 Thu Night Trainee
TR_33 Tue Day Trainee
TR_33 Wed Day Trainee
TR_33 Thu Early Trainee
TR_33 Fri Early Trainee
TR_34 Mon Late Trainee
TR_34 Tue Late Trainee
TR_34 Wed Late Trainee
TR_35 Mon Day Trainee
TR_35 Tue Day Trainee
TR_35 Fri Early Trainee
TR_35 Sat Early Trainee
TR_35 Sun Night Trainee
TR_36 Tue Early Trainee
TR_36 Wed Early Trainee
TR_36 Thu Early Trainee
TR_37 Fri Day Trainee
TR_37 Sat Day Trainee
TR_37 Sun Day Trainee
TR_38 Mon Night Trainee
TR_38 Fri Late Trainee
TR_38 Sat Late Trainee
TR_38 Sun Late Trainee
TR_39 Mon Early Trainee
TR_39 Tue Early Trainee
TR_39 Wed Day Trainee
TR_39 Thu Day Trainee
