SOLUTION
2 n120w4

ASSIGNMENTS = 475
HN_0 Mon Night HeadNurse
HN_0 Tue Night HeadNurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day HeadNurse
HN_1 Sat Early HeadNurse
HN_1 Sun Early Nurse
HN_2 Wed Day HeadNurse
HN_2 Thu Day HeadNurse
HN_2 Fri Day HeadNurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day HeadNurse
HN_4 Fri Day Nurse
HN_5 Thu Early HeadNurse
HN_5 Fri Early HeadNurse
HN_5 Sat Day HeadNurse
HN_5 Sun Day HeadNurse
HN_6 Tue Day HeadNurse
HN_6 Wed Day Nurse
HN_6 Thu Day Nurse
HN_6 Fri Early HeadNurse
HN_6 Sat Early Nurse
HN_6 Sun Early Nurse
HN_7 Mon Early HeadNurse
HN_7 Tue Early HeadNurse
HN_7 Wed Day Nurse
HN_7 Thu Day Nurse
HN_7 Fri Day Nurse
HN_8 Wed Day Nurse
HN_8 Thu Day Nurse
HN_8 Fri Day Nurse
HN_9 Mon Late HeadNurse
HN_9 Tue Late HeadNurse
HN_9 Wed Late HeadNurse
HN_9 Thu Late HeadNurse
HN_9 Fri Late HeadNurse
HN_10 Mon Night HeadNurse
HN_10 Tue Night HeadNurse
HN_10 Wed Night Nurse
HN_10 Thu Night HeadNurse
HN_10 Fri Night Nurse
HN_11 Mon Day HeadNurse
HN_11 Tue Day HeadNurse
HN_11 Fri Day Nurse
HN_11 Sat Day Nurse
HN_11 Sun Early Nurse
HN_12 Thu Early Nurse
HN_12 Fri Early HeadNurse
HN_12 Sat Night HeadNurse
HN_12 Sun Night HeadNurse
HN_13 Tue Day Nurse
HN_13 Wed Day Nurse
HN_13 Thu Day Nurse
HN_13 Fri Day Nurse
HN_14 Mon Day HeadNurse
HN_14 Tue Day Nurse
HN_14 Fri Early Nurse
HN_14 Sat Early Nurse
HN_14 Sun Day Nurse
HN_15 Mon Late Nurse
HN_15 Tue Late Nurse
HN_15 Wed Late HeadNurse
HN_15 Thu Late HeadNurse
HN_15 Fri Late HeadNurse
HN_16 Mon Night Nurse
HN_16 Tue Night Nurse
HN_16 Wed Night Nurse
HN_16 Thu Night Nurse
HN_16 Fri Night Nurse
HN_17 Mon Early HeadNurse
HN_17 Tue Early HeadNurse
HN_17 Fri Early Nurse
HN_17 Sat Early Nurse
HN_17 Sun Day Nurse
HN_18 Mon Night Nurse
HN_18 Tue Night Nurse
HN_18 Wed Night Nurse
HN_18 Thu Night Nurse
HN_19 Mon Early HeadNurse
HN_19 Tue Early Nurse
HN_19 Wed Early HeadNurse
HN_19 Thu Early Nurse
HN_19 Fri Early Nurse
NU_20 Mon Day Nurse
NU_20 Tue Day Nurse
NU_20 Wed Late Nurse
NU_20 Thu Late Nurse
NU_20 Fri Late Nurse
NU_21 Mon Night Nurse
NU_21 Tue Night Nurse
NU_21 Wed Night Nurse
NU_21 Thu Night Nurse
NU_21 Fri Night Nurse
NU_22 Thu Day Nurse
NU_22 Fri Day Caretaker
NU_22 Sat Day Nurse
NU_22 Sun Day Caretaker
NU_23 Mon Night Nurse
NU_23 Tue Night Nurse
NU_23 Wed Night Nurse
NU_23 Thu Night Nurse
NU_24 Wed Late Nurse
NU_24 Thu Late Nurse
NU_24 Fri Late Nurse
NU_25 Wed Early Nurse
NU_25 Thu Early Nurse
NU_25 Fri Early Caretaker
NU_26 Mon Early Nurse
NU_26 Tue Early Nurse
NU_26 Wed Day Caretaker
NU_26 Thu Day Caretaker
NU_28 Mon Night Caretaker
NU_28 Tue Night Nurse
NU_28 Wed Night Caretaker
NU_28 Thu Night Caretaker
NU_28 Fri Night Nurse
NU_29 Mon Early Nurse
NU_29 Tue Early Nurse
NU_29 Wed Late Nurse
NU_29 Thu Late Nurse
NU_29 Fri Late Nurse
NU_30 Mon Early Nurse
NU_30 Tue Early Nurse
NU_30 Wed Early Nurse
NU_30 Thu Early Nurse
NU_30 Fri Early Caretaker
NU_31 Mon Night Caretaker
NU_31 Tue Night Caretaker
NU_31 Wed Night Caretaker
NU_31 Thu Night Caretaker
NU_31 Fri Night Caretaker
NU_32 Mon Late Nurse
NU_32 Tue Late Nurse
NU_32 Fri Early Caretaker
NU_32 Sat Early Caretaker
NU_32 Sun Day Caretaker
NU_33 Mon Day Nurse
NU_33 Tue Day Caretaker
NU_33 Wed Day Caretaker
NU_33 Sat Early Caretaker
NU_33 Sun Early Caretaker
NU_34 Wed Late Nurse
NU_34 Thu Late Nurse
NU_34 Fri Late Nurse
NU_35 Thu Night Caretaker
NU_35 Fri Night Caretaker
NU_35 Sat Night Nurse
NU_35 Sun Night Nurse
NU_36 Mon Day Nurse
NU_36 Tue Day Caretaker
NU_36 Wed Late Nurse
NU_36 Thu Late Nurse
NU_36 Fri Late Nurse
NU_37 Fri Night Caretaker
NU_37 Sat Night Nurse
NU_37 Sun Night Nurse
NU_38 Mon Night Caretaker
NU_38 Tue Night Caretaker
NU_38 Wed Night Caretaker
NU_38 Thu Night Caretaker
NU_38 Fri Night Caretaker
NU_40 Mon Late Nurse
NU_40 Tue Late Nurse
NU_40 Wed Late Caretaker
NU_40 Sat Day Caretaker
NU_40 Sun Day Caretaker
NU_42 Wed Day Caretaker
NU_42 Thu Day Caretaker
NU_42 Fri Day Caretaker
NU_43 Mon Late Nurse
NU_43 Tue Late Nurse
NU_44 Tue Early Caretaker
NU_44 Wed Early Nurse
NU_44 Thu Early Caretaker
NU_44 Fri Night Caretaker
NU_44 Sat Night Caretaker
NU_44 Sun Night Nurse
NU_45 Mon Night Caretaker
NU_45 Tue Night Caretaker
NU_45 Fri Early Caretaker
NU_45 Sat Early Caretaker
NU_45 Sun Early Caretaker
NU_46 Mon Late Caretaker
NU_46 Tue Late Caretaker
NU_46 Wed Late Caretaker
NU_46 Sat Late Nurse
NU_46 Sun Late Nurse
NU_47 Mon Early Nurse
NU_47 Tue Early Caretaker
NU_47 Wed Early Nurse
NU_47 Thu Early Caretaker
NU_47 Fri Early Caretaker
NU_48 Mon Late Caretaker
NU_48 Tue Late Caretaker
NU_48 Wed Late Caretaker
NU_48 Sat Day Caretaker
NU_48 Sun Day Caretaker
NU_49 Mon Late Caretaker
NU_49 Tue Late Caretaker
NU_49 Wed Late Caretaker
NU_49 Thu Late Caretaker
NU_49 Fri Late Nurse
CT_50 Mon Early Caretaker
CT_50 Tue Early Caretaker
CT_50 Wed Early Caretaker
CT_50 Thu Early Caretaker
CT_50 Fri Early Caretaker
CT_51 Thu Night Caretaker
CT_51 Fri Night Caretaker
CT_51 Sat Night Caretaker
CT_51 Sun Night Caretaker
CT_52 Mon Early Caretaker
CT_52 Tue Early Caretaker
CT_52 Wed Early Caretaker
CT_52 Sat Day Caretaker
CT_52 Sun Day Caretaker
CT_53 Wed Early Caretaker
CT_53 Thu Early Caretaker
CT_53 Fri Early Caretaker
CT_54 Mon Day Caretaker
CT_54 Tue Day Caretaker
CT_54 Wed Late Caretaker
CT_54 Thu Late Caretaker
CT_55 Thu Late Caretaker
CT_55 Fri Late Caretaker
CT_55 Sat Late Caretaker
CT_55 Sun Late Caretaker
CT_56 Mon Day Caretaker
CT_56 Tue Day Caretaker
CT_56 Wed Day Caretaker
CT_56 Thu Late Caretaker
CT_56 Fri Late Caretaker
CT_57 Tue Early Caretaker
CT_57 Wed Early Caretaker
CT_57 Thu Day Caretaker
CT_57 Fri Day Caretaker
CT_58 Mon Late Caretaker
CT_58 Tue Late Caretaker
CT_58 Wed Late Caretaker
CT_58 Thu Late Caretaker
CT_59 Mon Day Caretaker
CT_59 Tue Day Caretaker
CT_59 Wed Late Caretaker
CT_59 Thu Late Caretaker
CT_59 Fri Late Caretaker
CT_60 Mon Late Caretaker
CT_60 Tue Late Caretaker
CT_60 Wed Late Caretaker
CT_60 Sat Late Caretaker
CT_60 Sun Late Caretaker
CT_61 Mon Early Caretaker
CT_61 Tue Early Caretaker
CT_61 Wed Early Caretaker
CT_61 Thu Early Caretaker
CT_61 Fri Early Caretaker
CT_62 Mon Night Caretaker
CT_62 Tue Night Caretaker
CT_62 Wed Night Caretaker
CT_62 Thu Night Caretaker
CT_64 Mon Late Caretaker
CT_64 Tue Late Caretaker
CT_64 Wed Late Caretaker
CT_64 Sat Early Caretaker
CT_64 Sun Early Caretaker
CT_66 Mon Day Caretaker
CT_66 Tue Day Caretaker
CT_66 Wed Day Caretaker
CT_66 Thu Early Caretaker
CT_66 Fri Early Caretaker
CT_68 Mon Day Caretaker
CT_68 Tue Day Caretaker
CT_68 Wed Day Caretaker
CT_68 Thu Late Caretaker
CT_68 Fri Late Caretaker
CT_69 Wed Early Caretaker
CT_69 Thu Early Caretaker
CT_69 Fri Early Caretaker
CT_70 Mon Early Caretaker
CT_70 Tue Early Caretaker
CT_70 Wed Early Caretaker
CT_70 Thu Early Caretaker
CT_70 Fri Early Caretaker
CT_71 Mon Day Caretaker
CT_71 Tue Day Caretaker
CT_71 Wed Day Caretaker
CT_71 Thu Day Caretaker
CT_72 Wed Night Caretaker
CT_72 Thu Night Caretaker
CT_72 Fri Night Caretaker
CT_72 Sat Night Caretaker
CT_72 Sun Night Caretaker
CT_73 Mon Night Caretaker
CT_73 Tue Night Caretaker
CT_73 Wed Night Caretaker
CT_74 Mon Early Caretaker
CT_74 Tue Early Caretaker
CT_74 Wed Early Caretaker
CT_74 Thu Day Caretaker
CT_74 Fri Day Caretaker
CT_75 Mon Late Caretaker
CT_75 Tue Late Caretaker
CT_76 Tue Night Caretaker
CT_76 Wed Night Caretaker
CT_76 Thu Night Caretaker
CT_76 Fri Night Caretaker
CT_77 Thu Day Caretaker
CT_77 Fri Day Caretaker
CT_77 Sat Late Caretaker
CT_77 Sun Late Caretaker
CT_79 Mon Day Caretaker
CT_79 Tue Day Caretaker
CT_79 Wed Day Caretaker
CT_79 Thu Late Caretaker
CT_79 Fri Late Caretaker
CT_80 Mon Early Caretaker
CT_80 Tue Early Caretaker
CT_80 Wed Day Caretaker
CT_80 Thu Day Caretaker
CT_80 Fri Day Caretaker
CT_81 Mon Night Caretaker
CT_81 Tue Night Caretaker
CT_81 Wed Night Caretaker
CT_81 Thu Night Caretaker
CT_82 Mon Night Caretaker
CT_82 Tue Night Caretaker
CT_82 Wed Night Caretaker
CT_82 Sat Night Caretaker
CT_82 Sun Night Caretaker
CT_83 Mon Early Caretaker
