SOLUTION
1 n120w4

ASSIGNMENTS = 474
HN_0 Mon Late HeadNurse
HN_0 Tue Late HeadNurse
HN_0 Wed Late HeadNurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day HeadNurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day HeadNurse
HN_2 Wed Day HeadNurse
HN_2 Thu Day Nurse
HN_2 Fri Day Nurse
HN_2 Sat Day Nurse
HN_2 Sun Day HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day Nurse
HN_3 Fri Late HeadNurse
HN_3 Sat Late Nurse
HN_3 Sun Late Nurse
HN_4 Mon Day HeadNurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night HeadNurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Mon Night HeadNurse
HN_5 Tue Night HeadNurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night HeadNurse
HN_6 Mon Night Nurse
HN_6 Tue Night HeadNurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night HeadNurse
HN_7 Mon Day HeadNurse
HN_7 Tue Day HeadNurse
HN_7 Wed Early HeadNurse
HN_7 Thu Early HeadNurse
HN_7 Fri Early HeadNurse
HN_8 Wed Day Nurse
HN_8 Thu Day Nurse
HN_8 Fri Early HeadNurse
HN_8 Sat Early Nurse
HN_8 Sun Early HeadNurse
HN_9 Mon Day Nurse
HN_9 Tue Day Nurse
HN_9 Wed Day Nurse
HN_9 Thu Early Nurse
HN_9 Fri Early Nurse
HN_10 Wed Early Nurse
HN_10 Thu Early Nurse
HN_10 Fri Early Nurse
HN_11 Mon Day Nurse
HN_11 Tue Day Nurse
HN_11 Wed Day Nurse
HN_11 Sat Early Nurse
HN_11 Sun Early Nurse
HN_12 Mon Day Nurse
HN_12 Tue Day Nurse
HN_12 Wed Day Nurse
HN_12 Thu Late HeadNurse
HN_12 Fri Late HeadNurse
HN_13 Mon Late HeadNurse
HN_13 Tue Late HeadNurse
HN_13 Wed Late HeadNurse
HN_13 Thu Late HeadNurse
HN_14 Mon Late HeadNurse
HN_14 Tue Late Nurse
HN_14 Wed Late HeadNurse
HN_14 Sat Day Nurse
HN_14 Sun Day Nurse
HN_15 Mon Day Nurse
HN_15 Tue Day Nurse
HN_15 Wed Early Nurse
HN_15 Thu Early Nurse
HN_15 Fri Early Nurse
HN_16 Mon Late Nurse
HN_16 Tue Late Nurse
HN_17 Mon Early HeadNurse
HN_17 Tue Early HeadNurse
HN_17 Wed Early Nurse
HN_17 Sat Early Nurse
HN_17 Sun Early Nurse
HN_18 Mon Night Nurse
HN_19 Mon Early HeadNurse
HN_19 Tue Early HeadNurse
HN_19 Wed Early Nurse
HN_19 Thu Early Nurse
HN_19 Fri Early Nurse
NU_20 Mon Day Nurse
NU_20 Tue Day Caretaker
NU_20 Wed Day Caretaker
NU_20 Thu Early Caretaker
NU_20 Fri Early Caretaker
NU_21 Mon Night Nurse
NU_21 Tue Night Nurse
NU_21 Wed Night Nurse
NU_21 Thu Night Nurse
NU_21 Fri Night Nurse
NU_22 Tue Night Nurse
NU_22 Wed Night Nurse
NU_22 Thu Night Nurse
NU_22 Fri Night Nurse
NU_23 Mon Night Nurse
NU_24 Mon Late Nurse
NU_24 Thu Day Caretaker
NU_24 Fri Day Nurse
NU_24 Sat Day Nurse
NU_24 Sun Early Nurse
NU_25 Mon Early Nurse
NU_25 Tue Early Nurse
NU_25 Fri Day Nurse
NU_25 Sat Day Caretaker
NU_25 Sun Day Nurse
NU_26 Mon Day Nurse
NU_26 Tue Day Caretaker
NU_27 Thu Night Nurse
NU_27 Fri Night Nurse
NU_27 Sat Night Nurse
NU_27 Sun Night Nurse
NU_28 Mon Late Caretaker
NU_28 Tue Late Nurse
NU_28 Wed Late Nurse
NU_28 Thu Late Nurse
NU_28 Fri Late Nurse
NU_29 Mon Early Nurse
NU_29 Tue Early Nurse
NU_30 Wed Early Caretaker
NU_30 Thu Early Caretaker
NU_30 Fri Early Caretaker
NU_31 Wed Early Caretaker
NU_31 Thu Early Caretaker
NU_31 Fri Early Caretaker
NU_32 Mon Late Caretaker
NU_32 Tue Late Nurse
NU_32 Wed Late Nurse
NU_32 Sat Late Caretaker
NU_32 Sun Late Nurse
NU_33 Mon Late Caretaker
NU_33 Tue Late Nurse
NU_33 Wed Late Nurse
NU_33 Thu Late Nurse
NU_33 Fri Late Nurse
NU_34 Wed Night Nurse
NU_34 Thu Night Nurse
NU_34 Fri Night Nurse
NU_34 Sat Night Nurse
NU_34 Sun Night Nurse
NU_35 Mon Early Nurse
NU_35 Tue Early Nurse
NU_35 Wed Day Caretaker
NU_35 Thu Day Caretaker
NU_35 Fri Day Nurse
NU_36 Wed Late Nurse
NU_36 Thu Late Nurse
NU_36 Fri Late Nurse
NU_37 Mon Night Nurse
NU_37 Tue Night Nurse
NU_37 Wed Night Nurse
NU_37 Thu Night Caretaker
NU_38 Tue Night Nurse
NU_38 Wed Night Nurse
NU_38 Thu Night Caretaker
NU_38 Fri Night Caretaker
NU_39 Thu Day Caretaker
NU_39 Fri Day Caretaker
NU_39 Sat Day Caretaker
NU_39 Sun Day Caretaker
NU_40 Mon Night Caretaker
NU_40 Tue Night Caretaker
NU_40 Wed Night Nurse
NU_40 Thu Night Caretaker
NU_40 Fri Night Caretaker
NU_41 Thu Early Caretaker
NU_41 Fri Early Caretaker
NU_41 Sat Early Caretaker
NU_41 Sun Early Caretaker
NU_42 Mon Late Caretaker
NU_42 Tue Late Nurse
NU_42 Fri Night Caretaker
NU_42 Sat Night Nurse
NU_42 Sun Night Nurse
NU_43 Fri Late Nurse
NU_43 Sat Late Caretaker
NU_43 Sun Late Caretaker
NU_44 Mon Night Caretaker
NU_44 Tue Night Caretaker
NU_44 Wed Night Caretaker
NU_44 Thu Night Caretaker
NU_45 Mon Night Caretaker
NU_45 Tue Night Caretaker
NU_45 Wed Night Caretaker
NU_45 Sat Night Caretaker
NU_45 Sun Night Nurse
NU_46 Mon Early Caretaker
NU_46 Tue Early Nurse
NU_46 Wed Early Caretaker
NU_46 Thu Late Nurse
NU_46 Fri Late Nurse
NU_47 Mon Late Caretaker
NU_47 Tue Late Caretaker
NU_48 Mon Late Caretaker
NU_48 Tue Late Caretaker
NU_48 Wed Late Nurse
NU_48 Thu Late Caretaker
NU_48 Fri Late Caretaker
NU_49 Wed Late Caretaker
NU_49 Thu Late Caretaker
NU_49 Fri Late Caretaker
CT_50 Mon Day Caretaker
CT_50 Tue Day Caretaker
CT_50 Wed Day Caretaker
