SOLUTION
0 n120w4

ASSIGNMENTS = 476
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night HeadNurse
HN_2 Mon Day HeadNurse
HN_2 Tue Day HeadNurse
HN_2 Wed Day HeadNurse
HN_2 Thu Day HeadNurse
HN_3 Tue Early HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Thu Early HeadNurse
HN_4 Fri Early HeadNurse
HN_4 Sat Early HeadNurse
HN_4 Sun Day HeadNurse
HN_5 Mon Early HeadNurse
HN_5 Tue Early HeadNurse
HN_6 Mon Late HeadNurse
HN_6 Tue Late HeadNurse
HN_7 Mon Late HeadNurse
HN_7 Tue Late HeadNurse
HN_7 Wed Late HeadNurse
HN_7 Thu Late HeadNurse
HN_7 Fri Late HeadNurse
HN_8 Tue Night HeadNurse
HN_8 Wed Night Nurse
HN_8 Thu Night HeadNurse
HN_8 Fri Night HeadNurse
HN_9 Wed Late HeadNurse
HN_9 Thu Late Nurse
HN_9 Fri Late HeadNurse
HN_10 Wed Day HeadNurse
HN_10 Thu Day HeadNurse
HN_10 Fri Day Nurse
HN_10 Sat Early HeadNurse
HN_10 Sun Early HeadNurse
HN_11 Mon Late Nurse
HN_11 Tue Late HeadNurse
HN_11 Wed Late Nurse
HN_11 Thu Late Nurse
HN_11 Fri Late Nurse
HN_12 Mon Late Nurse
HN_13 Fri Early Nurse
HN_13 Sat Early Nurse
HN_13 Sun Late HeadNurse
HN_14 Mon Day HeadNurse
HN_14 Tue Day Nurse
HN_14 Wed Early HeadNurse
HN_14 Thu Early Nurse
HN_14 Fri Early Nurse
HN_15 Mon Early Nurse
HN_15 Tue Early Nurse
HN_15 Wed Early Nurse
HN_15 Thu Day Nurse
HN_15 Fri Day Nurse
HN_16 Mon Day Nurse
HN_16 Tue Day Nurse
HN_16 Wed Day Nurse
HN_16 Sat Late HeadNurse
HN_16 Sun Late Nurse
HN_17 Mon Early Nurse
HN_17 Tue Early Nurse
HN_17 Wed Early Nurse
HN_17 Thu Late Nurse
HN_17 Fri Late Nurse
HN_18 Fri Night Nurse
HN_18 Sat Night HeadNurse
HN_18 Sun Night Nurse
HN_19 Mon Late Nurse
HN_19 Tue Late Nurse
HN_19 Wed Late Nurse
HN_19 Thu Late Nurse
HN_19 Fri Late Nurse
NU_20 Mon Night Nurse
NU_20 Tue Night Nurse
NU_20 Wed Night Nurse
NU_20 Thu Night Nurse
NU_20 Fri Night Nurse
NU_21 Tue Day Nurse
NU_21 Wed Day Nurse
NU_21 Thu Day Nurse
NU_22 Mon Day Nurse
NU_22 Tue Day Nurse
NU_22 Wed Day Nurse
NU_22 Thu Day Nurse
NU_23 Fri Night Nurse
NU_23 Sat Night Nurse
NU_23 Sun Night Nurse
NU_24 Mon Night Nurse
NU_24 Thu Late Nurse
NU_24 Fri Late Nurse
NU_24 Sat Late Nurse
NU_24 Sun Late Nurse
NU_25 Mon Night Nurse
NU_25 Tue Night Nurse
NU_25 Fri Day Nurse
NU_25 Sat Day Nurse
NU_25 Sun Early Nurse
NU_26 Fri Early Nurse
NU_26 Sat Early Nurse
NU_26 Sun Early Nurse
NU_27 Mon Night Caretaker
NU_27 Tue Night Nurse
NU_27 Wed Night Nurse
NU_27 Thu Night Nurse
NU_28 Mon Early Nurse
NU_28 Tue Early Nurse
NU_28 Wed Late Nurse
NU_28 Thu Late Caretaker
NU_28 Fri Late Caretaker
NU_29 Mon Day Nurse
NU_29 Tue Day Nurse
NU_29 Wed Day Nurse
NU_29 Sat Day Nurse
NU_29 Sun Day Nurse
NU_30 Mon Late Nurse
NU_30 Thu Day Nurse
NU_30 Fri Day Nurse
NU_30 Sat Late Nurse
NU_30 Sun Late Nurse
NU_31 Mon Day Nurse
NU_31 Thu Late Caretaker
NU_31 Fri Late Caretaker
NU_31 Sat Late Caretaker
NU_31 Sun Late Caretaker
NU_32 Mon Night Caretaker
NU_32 Tue Night Nurse
NU_32 Wed Night Nurse
NU_32 Thu Night Nurse
NU_32 Fri Night Nurse
NU_33 Mon Day Caretaker
NU_33 Tue Day Caretaker
NU_33 Wed Early Nurse
NU_33 Thu Early Nurse
NU_33 Fri Early Nurse
NU_34 Tue Night Nurse
NU_34 Wed Night Nurse
NU_34 Thu Night Nurse
NU_34 Fri Night Caretaker
NU_35 Tue Early Nurse
NU_35 Wed Early Nurse
NU_35 Thu Early Nurse
NU_36 Mon Night Caretaker
NU_36 Thu Night Caretaker
NU_36 Fri Night Caretaker
NU_36 Sat Night Nurse
NU_36 Sun Night Nurse
NU_37 Mon Night Caretaker
NU_37 Tue Night Caretaker
NU_38 Tue Early Caretaker
NU_38 Wed Early Nurse
NU_38 Thu Early Nurse
NU_39 Tue Night Caretaker
NU_39 Wed Night Caretaker
NU_39 Thu Night Caretaker
NU_39 Fri Night Caretaker
NU_40 Mon Night Caretaker
NU_40 Tue Night Caretaker
NU_40 Wed Night Caretaker
NU_40 Thu Night Caretaker
NU_40 Fri Night Caretaker
NU_41 Mon Day Caretaker
NU_41 Tue Day Caretaker
NU_41 Wed Day Caretaker
NU_41 Thu Day Caretaker
NU_42 Mon Late Nurse
NU_42 Tue Late Nurse
NU_42 Fri Early Caretaker
NU_42 Sat Early Nurse
NU_42 Sun Late Caretaker
NU_43 Tue Late Nurse
NU_43 Wed Late Nurse
NU_43 Thu Late Caretaker
NU_43 Fri Late Caretaker
NU_44 Mon Night Caretaker
NU_44 Tue Night Caretaker
NU_45 Mon Day Caretaker
