SOLUTION
6 n080w8

ASSIGNMENTS = 265
HN_0 Fri Early HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Early HeadNurse
HN_1 Wed Night Nurse
HN_1 Thu Night HeadNurse
HN_1 Fri Night HeadNurse
HN_1 Sat Night Nurse
HN_1 Sun Night HeadNurse
HN_2 Mon Night Nurse
HN_3 Fri Late HeadNurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Mon Late Nurse
HN_4 Tue Late HeadNurse
HN_5 Thu Late HeadNurse
HN_5 Fri Late Nurse
HN_5 Sat Late Nurse
HN_5 Sun Late Nurse
HN_6 Mon Day Nurse
HN_6 Tue Day HeadNurse
HN_6 Wed Day HeadNurse
HN_6 Thu Day HeadNurse
HN_6 Fri Day HeadNurse
HN_7 Mon Early Nurse
HN_7 Tue Early HeadNurse
HN_7 Wed Early HeadNurse
HN_7 Thu Early Nurse
HN_7 Fri Early Nurse
HN_8 Sat Day HeadNurse
HN_8 Sun Day Nurse
HN_9 Tue Late Nurse
HN_9 Wed Late Nurse
HN_9 Thu Late Nurse
NU_10 Mon Day Caretaker
NU_10 Tue Day Nurse
NU_10 Wed Day Nurse
NU_10 Sat Late Nurse
NU_10 Sun Late Nurse
NU_11 Mon Late Caretaker
NU_11 Tue Late Nurse
NU_12 Thu Late Nurse
NU_12 Fri Late Caretaker
NU_12 Sat Late Caretaker
NU_12 Sun Night Nurse
NU_13 Tue Early Nurse
NU_13 Wed Early Nurse
NU_13 Thu Early Caretaker
NU_14 Mon Late Caretaker
NU_14 Sat Early Nurse
NU_14 Sun Early Nurse
NU_15 Tue Night Nurse
NU_15 Wed Night Nurse
NU_15 Thu Night Nurse
NU_15 Fri Night Nurse
NU_17 Tue Night Caretaker
NU_17 Wed Night Caretaker
NU_17 Thu Night Nurse
NU_17 Fri Night Caretaker
NU_18 Mon Early Caretaker
NU_18 Thu Day Nurse
NU_18 Fri Day Nurse
NU_18 Sat Day Nurse
NU_18 Sun Day Caretaker
NU_19 Mon Day Caretaker
NU_19 Tue Day Caretaker
NU_19 Wed Day Nurse
NU_19 Thu Early Caretaker
NU_19 Fri Early Nurse
CT_20 Mon Day Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Early Caretaker
CT_20 Thu Early Caretaker
CT_21 Mon Early Caretaker
CT_21 Tue Early Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_22 Fri Day Caretaker
CT_23 Mon Day Caretaker
CT_24 Wed Night Caretaker
CT_24 Thu Night Caretaker
CT_24 Fri Night Caretaker
CT_25 Mon Early Caretaker
CT_25 Tue Early Caretaker
CT_25 Wed Early Caretaker
CT_26 Mon Day Caretaker
CT_26 Tue Day Caretaker
CT_26 Fri Night Caretaker
CT_26 Sat Night Caretaker
CT_26 Sun Night Caretaker
CT_27 Mon Night Caretaker
CT_27 Tue Night Caretaker
CT_27 Wed Night Caretaker
