SOLUTION
5 n080w8

ASSIGNMENTS = 257
HN_0 Tue Late HeadNurse
HN_0 Wed Late HeadNurse
HN_0 Thu Late HeadNurse
HN_1 Mon Night Nurse
HN_1 Tue Night HeadNurse
HN_1 Fri Late HeadNurse
HN_1 Sat Late HeadNurse
HN_1 Sun Late HeadNurse
HN_2 Thu Day HeadNurse
HN_2 Fri Day HeadNurse
HN_2 Sat Late Nurse
HN_2 Sun Late Nurse
HN_3 Tue Night HeadNurse
HN_3 Wed Night Nurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night HeadNurse
HN_4 Fri Night Nurse
HN_4 Sat Night Nurse
HN_4 Sun Night HeadNurse
HN_5 Mon Early Nurse
HN_5 Tue Early HeadNurse
HN_6 Wed Early HeadNurse
HN_6 Thu Early Nurse
HN_6 Fri Early HeadNurse
HN_7 Mon Late Nurse
HN_7 Tue Late HeadNurse
HN_7 Wed Late Nurse
HN_7 Sat Night Nurse
HN_7 Sun Night Nurse
HN_8 Fri Early Nurse
HN_8 Sat Early Nurse
HN_8 Sun Early Nurse
HN_9 Mon Day Nurse
NU_10 Mon Late Caretaker
NU_10 Tue Late Nurse
NU_10 Wed Late Caretaker
NU_10 Thu Late Nurse
NU_10 Fri Late Nurse
NU_11 Mon Early Nurse
NU_12 Mon Night Caretaker
NU_12 Tue Night Nurse
NU_12 Wed Night Nurse
NU_12 Thu Night Nurse
NU_13 Mon Day Caretaker
NU_13 Tue Day Nurse
NU_13 Wed Day Nurse
NU_14 Sat Late Nurse
NU_14 Sun Late Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Nurse
NU_16 Fri Day Nurse
NU_16 Sat Day Nurse
NU_16 Sun Day Nurse
NU_17 Mon Early Caretaker
NU_17 Tue Early Nurse
NU_17 Wed Early Nurse
NU_18 Mon Day Caretaker
NU_18 Tue Day Nurse
NU_18 Wed Day Caretaker
NU_18 Thu Day Nurse
NU_18 Fri Day Caretaker
NU_19 Mon Night Caretaker
NU_19 Tue Night Nurse
NU_19 Wed Night Caretaker
NU_19 Thu Night Caretaker
NU_19 Fri Night Caretaker
CT_20 Mon Early Caretaker
CT_21 Mon Day Caretaker
CT_21 Thu Late Caretaker
CT_21 Fri Late Caretaker
CT_21 Sat Late Caretaker
CT_21 Sun Late Caretaker
CT_22 Tue Night Caretaker
CT_22 Wed Night Caretaker
CT_22 Thu Night Caretaker
CT_22 Fri Night Caretaker
CT_23 Fri Night Caretaker
CT_23 Sat Night Caretaker
CT_23 Sun Night Caretaker
CT_24 Wed Day Caretaker
CT_24 Thu Day Caretaker
CT_24 Fri Day Caretaker
CT_25 Sat Early Caretaker
CT_25 Sun Early Caretaker
CT_26 Mon Night Caretaker
CT_26 Tue Night Caretaker
CT_26 Fri Day Caretaker
CT_26 Sat Day Caretaker
CT_26 Sun Early Caretaker
CT_27 Mon Night Caretaker
CT_27 Tue Night Caretaker
CT_27 Wed Night Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_28 Fri Night Caretaker
CT_28 Sat Night Caretaker
CT_28 Sun Night Caretaker
CT_29 Mon Late Caretaker
CT_30 Tue Day Caretaker
CT_30 Wed Day Caretaker
CT_30 Thu Day Caretaker
CT_31 Mon Early Caretaker
CT_31 Tue Early Caretaker
CT_31 Wed Early Caretaker
CT_32 Wed Late Caretaker
CT_32 Thu Late Caretaker
CT_32 Fri Late Caretaker
CT_33 Mon Early Caretaker
CT_34 Fri Early Caretaker
CT_34 Sat Early Caretaker
CT_34 Sun Day Caretaker
CT_35 Fri Day Caretaker
CT_35 Sat Day Caretaker
CT_35 Sun Day Caretaker
CT_36 Tue Early Caretaker
CT_36 Wed Early Caretaker
CT_36 Thu Early Caretaker
CT_37 Mon Day Caretaker
CT_37 Tue Day Caretaker
CT_37 Wed Day Caretaker
CT_37 Thu Day Caretaker
CT_37 Fri Day Caretaker
CT_38 Mon Early Caretaker
CT_38 Tue Early Caretaker
CT_38 Wed Early Caretaker
CT_38 Sat Early Caretaker
CT_38 Sun Early Caretaker
CT_39 Mon Day Caretaker
CT_39 Tue Day Caretaker
CT_39 Wed Day Caretaker
CT_39 Thu Early Caretaker
CT_39 Fri Early Caretaker
CT_40 Mon Late Caretaker
CT_40 Tue Late Caretaker
CT_40 Wed Late Caretaker
CT_40 Thu Late Caretaker
CT_40 Fri Late Caretaker
CT_41 Mon Day Caretaker
CT_41 Tue Day Caretaker
CT_41 Wed Day Caretaker
CT_42 Wed Day Caretaker
CT_42 Thu Day Caretaker
CT_42 Fri Day Caretaker
CT_44 Mon Day Caretaker
CT_44 Tue Day Caretaker
CT_44 Wed Early Caretaker
CT_44 Thu Early Caretaker
CT_44 Fri Early Caretaker
CT_45 Mon Night Caretaker
CT_45 Tue Night Caretaker
CT_45 Wed Night Caretaker
CT_45 Thu Night Caretaker
CT_46 Mon Late Caretaker
CT_46 Tue Late Caretaker
CT_46 Wed Late Caretaker
CT_46 Thu Late Caretaker
CT_46 Fri Late Caretaker
CT_47 Mon Late Caretaker
CT_47 Tue Late Caretaker
CT_47 Wed Late Caretaker
CT_47 Thu Late Caretaker
CT_47 Fri Late Caretaker
CT_48 Mon Early Caretaker
CT_48 Tue Early Caretaker
CT_48 Wed Early Caretaker
CT_48 Thu Early Caretaker
CT_48 Fri Early Caretaker
CT_49 Mon Late Caretaker
CT_49 Tue Late Caretaker
CT_49 Wed Late Caretaker
CT_49 Sat Early Caretaker
CT_49 Sun Early Caretaker
CT_50 Tue Early Caretaker
CT_50 Wed Early Caretaker
CT_50 Thu Early Caretaker
CT_51 Fri Night Caretaker
CT_51 Sat Night Caretaker
CT_51 Sun Night Caretaker
CT_53 Tue Late Caretaker
CT_53 Wed Late Caretaker
CT_53 Thu Late Caretaker
CT_54 Tue Day Caretaker
CT_54 Wed Day Caretaker
CT_54 Thu Day Caretaker
CT_55 Mon Night Caretaker
CT_55 Tue Night Caretaker
CT_55 Wed Night Caretaker
CT_55 Thu Night Caretaker
CT_56 Mon Night Caretaker
CT_56 Tue Night Caretaker
CT_56 Wed Night Caretaker
CT_56 Thu Night Caretaker
CT_56 Sat Late Caretaker
CT_56 Sun Late Caretaker
CT_57 Wed Early Caretaker
CT_57 Thu Early Caretaker
CT_57 Fri Early Caretaker
