SOLUTION
1 n040w4

ASSIGNMENTS = 165
HN_0 Mon Night Nurse
HN_0 Tue Night HeadNurse
HN_0 Sat Late HeadNurse
HN_0 Sun Late Nurse
HN_1 Wed Night Caretaker
HN_1 Thu Night Caretaker
HN_1 Fri Night Caretaker
HN_1 Sat Night HeadNurse
HN_1 Sun Night HeadNurse
HN_2 Mon Day Caretaker
HN_2 Tue Day HeadNurse
HN_2 Wed Night Caretaker
HN_2 Thu Night Caretaker
HN_2 Fri Night Caretaker
HN_2 Sat Night HeadNurse
HN_2 Sun Night Caretaker
HN_3 Mon Late Nurse
HN_3 Tue Late Caretaker
HN_3 Sat Early Nurse
HN_3 Sun Early Nurse
HN_4 Wed Late HeadNurse
HN_4 Thu Late Caretaker
HN_4 Fri Late Nurse
HN_5 Mon Early Caretaker
HN_5 Tue Early HeadNurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early Caretaker
NU_6 Thu Early Nurse
NU_6 Fri Early Nurse
NU_6 Sat Late Nurse
NU_6 Sun Late Caretaker
NU_7 Tue Day Nurse
NU_7 Wed Day Nurse
NU_7 Thu Day Nurse
NU_8 Mon Late Caretaker
NU_8 Tue Late Nurse
NU_8 Wed Late Nurse
NU_8 Thu Late Nurse
NU_9 Tue Early Nurse
NU_9 Wed Early Nurse
NU_9 Thu Early Nurse
NU_9 Fri Late Caretaker
NU_9 Sat Late Caretaker
NU_9 Sun Late Caretaker
NU_10 Mon Early Nurse
NU_10 Tue Early Nurse
NU_10 Wed Late Nurse
NU_10 Thu Late Nurse
NU_10 Fri Late Caretaker
NU_11 Mon Early Nurse
NU_11 Tue Early Caretaker
NU_11 Wed Day Nurse
NU_11 Thu Day Nurse
NU_12 Mon Night Caretaker
NU_12 Tue Night Nurse
NU_12 Wed Night Nurse
NU_12 Sat Night Nurse
NU_12 Sun Night Nurse
NU_13 Mon Day Nurse
NU_13 Thu Day Caretaker
NU_13 Fri Day Nurse
NU_13 Sat Day Nurse
NU_13 Sun Day Nurse
NU_14 Mon Night Caretaker
NU_14 Tue Night Caretaker
NU_14 Sat Day Caretaker
NU_14 Sun Day Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Early Caretaker
NU_15 Thu Early Caretaker
NU_15 Fri Early Caretaker
NU_15 Sat Late Caretaker
NU_15 Sun Late Caretaker
NU_16 Wed Early Caretaker
NU_16 Thu Early Caretaker
NU_16 Fri Early Caretaker
NU_17 Tue Night Caretaker
NU_17 Wed Night Caretaker
NU_17 Thu Night Nurse
NU_17 Fri Night Nurse
CT_18 Tue Day Caretaker
CT_18 Wed Day Caretaker
CT_18 Thu Day Caretaker
CT_19 Wed Night Caretaker
CT_19 Thu Night Caretaker
CT_19 Fri Night Caretaker
CT_19 Sat Night Caretaker
CT_19 Sun Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_21 Mon Late Caretaker
CT_21 Tue Late Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_23 Tue Day Caretaker
CT_23 Wed Day Caretaker
CT_23 Thu Day Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_25 Mon Early Caretaker
CT_25 Tue Early Caretaker
CT_25 Fri Day Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Day Caretaker
CT_26 Mon Late Caretaker
CT_26 Tue Late Caretaker
CT_26 Wed Late Caretaker
CT_26 Thu Late Caretaker
CT_26 Fri Late Caretaker
CT_27 Tue Late Caretaker
CT_27 Wed Late Caretaker
CT_27 Thu Late Caretaker
CT_28 Mon Night Caretaker
CT_28 Tue Night Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Early Caretaker
CT_29 Wed Early Caretaker
CT_29 Thu Early Caretaker
CT_29 Fri Early Caretaker
CT_30 Mon Day Caretaker
CT_30 Tue Day Caretaker
CT_30 Wed Late Caretaker
CT_30 Thu Late Caretaker
CT_31 Mon Day Caretaker
CT_31 Tue Day Caretaker
CT_31 Fri Day Caretaker
CT_31 Sat Day Caretaker
CT_31 Sun Early Caretaker
TR_32 Tue Early Trainee
TR_32 Wed Early Trainee
TR_32 Thu Early Trainee
TR_32 Fri Early Trainee
TR_33 Mon Late Trainee
TR_33 Sat Early Trainee
TR_33 Sun Early Trainee
TR_34 Wed Late Trainee
TR_34 Thu Late Trainee
TR_34 Fri Late Trainee
TR_34 Sat Late Trainee
TR_34 Sun Late Trainee
TR_35 Mon Night Trainee
TR_35 Tue Night Trainee
TR_35 Fri Night Trainee
TR_35 Sat Night Trainee
TR_35 Sun Night Trainee
TR_36 Mon Late Trainee
TR_36 Tue Late Trainee
TR_37 Tue Night Trainee
TR_37 Wed Night Trainee
TR_37 Thu Night Trainee
TR_37 Fri Night Trainee
TR_38 Mon Day Trainee
TR_38 Tue Day Trainee
TR_38 Wed Day Trainee
TR_38 Sat Day Trainee
TR_38 Sun Day Trainee
TR_39 Mon Day Trainee
TR_39 Tue Late Trainee
TR_39 Wed Late Trainee
