SOLUTION
2 n060w8

ASSIGNMENTS = 236
HN_0 Fri Early HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Early HeadNurse
HN_1 Mon Day Nurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day HeadNurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late Nurse
HN_2 Mon Late Nurse
HN_2 Tue Late Nurse
HN_2 Wed Late HeadNurse
HN_3 Mon Night Nurse
HN_3 Tue Night HeadNurse
HN_3 Wed Night Nurse
HN_3 Thu Night Nurse
HN_3 Fri Night HeadNurse
HN_4 Mon Early Nurse
HN_4 Tue Early HeadNurse
HN_4 Fri Day HeadNurse
HN_4 Sat Day HeadNurse
HN_4 Sun Day Nurse
HN_5 Tue Day Nurse
HN_5 Wed Day Nurse
HN_5 Thu Late Nurse
HN_5 Fri Late Nurse
HN_6 Mon Late Nurse
HN_6 Sat Late HeadNurse
HN_6 Sun Late Nurse
NU_7 Mon Late Caretaker
NU_7 Thu Late Nurse
NU_7 Fri Late Nurse
NU_7 Sat Late Nurse
NU_7 Sun Late Nurse
NU_8 Mon Late Caretaker
NU_8 Fri Night Nurse
NU_8 Sat Night Nurse
NU_8 Sun Night Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_10 Thu Day Nurse
NU_10 Fri Day Nurse
NU_10 Sat Day Nurse
NU_10 Sun Day Caretaker
NU_11 Mon Early Nurse
NU_11 Tue Early Nurse
NU_11 Wed Early Nurse
NU_12 Mon Night Caretaker
NU_12 Tue Night Nurse
NU_13 Sat Late Caretaker
NU_13 Sun Late Nurse
NU_14 Mon Early Nurse
NU_14 Fri Early Nurse
NU_14 Sat Early Nurse
NU_14 Sun Early Nurse
NU_15 Mon Late Caretaker
NU_15 Tue Late Nurse
NU_15 Wed Late Nurse
NU_15 Thu Late Nurse
NU_15 Fri Late Caretaker
NU_16 Tue Night Caretaker
NU_16 Wed Night Caretaker
NU_16 Thu Night Nurse
NU_16 Fri Night Nurse
NU_17 Thu Late Caretaker
NU_17 Fri Late Caretaker
NU_17 Sat Late Caretaker
NU_17 Sun Late Caretaker
NU_18 Mon Early Caretaker
NU_18 Tue Early Caretaker
NU_18 Wed Early Nurse
NU_18 Thu Day Nurse
NU_18 Fri Day Nurse
NU_19 Wed Early Nurse
NU_19 Thu Early Nurse
NU_19 Fri Early Nurse
NU_20 Mon Night Caretaker
NU_20 Tue Night Caretaker
NU_20 Fri Early Caretaker
NU_20 Sat Early Caretaker
NU_20 Sun Early Caretaker
NU_21 Mon Early Caretaker
NU_21 Tue Early Caretaker
NU_21 Wed Early Caretaker
NU_21 Sat Night Nurse
NU_21 Sun Night Caretaker
NU_22 Sat Night Caretaker
NU_22 Sun Night Caretaker
NU_23 Mon Early Caretaker
NU_23 Thu Late Caretaker
NU_23 Fri Late Caretaker
NU_23 Sat Late Caretaker
NU_23 Sun Late Caretaker
