SOLUTION
1 n060w8

ASSIGNMENTS = 238
HN_0 Thu Night HeadNurse
HN_0 Fri Night Nurse
HN_0 Sat Night HeadNurse
HN_0 Sun Night Nurse
HN_1 Mon Early HeadNurse
HN_1 Tue Early Nurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early Nurse
HN_2 Tue Late HeadNurse
HN_2 Wed Late HeadNurse
HN_2 Thu Late HeadNurse
HN_3 Mon Day Nurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day Nurse
HN_3 Fri Day HeadNurse
HN_4 Mon Day Nurse
HN_4 Tue Day Nurse
HN_4 Fri Early HeadNurse
HN_4 Sat Early HeadNurse
HN_4 Sun Late HeadNurse
HN_5 Mon Night HeadNurse
HN_5 Tue Night Nurse
HN_5 Wed Night HeadNurse
HN_6 Mon Late Nurse
HN_6 Tue Late Nurse
HN_6 Sat Early Nurse
HN_6 Sun Early HeadNurse
NU_7 Mon Day Caretaker
NU_7 Tue Day Nurse
NU_7 Fri Early Nurse
NU_7 Sat Early Nurse
NU_7 Sun Early Nurse
NU_8 Mon Late Nurse
NU_8 Tue Late Caretaker
NU_8 Wed Late Nurse
NU_8 Sat Late Nurse
NU_8 Sun Late Nurse
NU_9 Wed Late Nurse
NU_9 Thu Late Nurse
NU_9 Fri Late Nurse
NU_10 Wed Late Nurse
NU_10 Thu Late Nurse
NU_10 Fri Late Nurse
NU_11 Mon Night Nurse
NU_11 Tue Night Nurse
NU_12 Sat Night Nurse
NU_12 Sun Night Caretaker
NU_13 Wed Early Nurse
NU_13 Thu Early Nurse
NU_13 Fri Early Nurse
NU_14 Mon Day Caretaker
NU_14 Tue Day Caretaker
NU_14 Wed Day Nurse
NU_14 Sat Late Caretaker
NU_14 Sun Late Nurse
NU_15 Mon Night Nurse
NU_15 Tue Night Nurse
NU_15 Wed Night Nurse
NU_15 Thu Night Nurse
NU_15 Fri Night Nurse
NU_16 Mon Early Nurse
NU_16 Tue Early Caretaker
NU_16 Wed Early Nurse
NU_16 Thu Day Nurse
NU_16 Fri Day Nurse
NU_17 Tue Night Caretaker
NU_17 Wed Night Nurse
NU_17 Thu Night Nurse
NU_17 Fri Night Caretaker
NU_18 Mon Early Nurse
NU_18 Tue Early Caretaker
NU_18 Wed Early Caretaker
NU_18 Thu Early Caretaker
NU_18 Fri Early Caretaker
NU_19 Wed Day Nurse
NU_19 Thu Day Caretaker
NU_19 Fri Day Nurse
NU_20 Mon Early Nurse
NU_20 Tue Day Caretaker
NU_20 Wed Day Caretaker
NU_20 Sat Day Nurse
NU_20 Sun Day Nurse
NU_21 Mon Early Caretaker
NU_21 Tue Early Caretaker
NU_21 Wed Early Caretaker
NU_21 Thu Day Caretaker
NU_21 Fri Day Nurse
NU_22 Thu Late Caretaker
NU_22 Fri Late Caretaker
NU_22 Sat Late Caretaker
NU_22 Sun Late Caretaker
NU_23 Mon Late Nurse
NU_23 Thu Day Caretaker
NU_23 Fri Day Caretaker
NU_23 Sat Day Nurse
NU_23 Sun Late Caretaker
NU_24 Mon Late Caretaker
NU_24 Tue Late Caretaker
NU_24 Wed Late Caretaker
NU_24 Thu Late Caretaker
NU_24 Fri Late Caretaker
NU_25 Mon Night Caretaker
NU_25 Fri Early Caretaker
NU_25 Sat Early Caretaker
NU_25 Sun Early Caretaker
NU_26 Wed Day Caretaker
NU_26 Thu Day Caretaker
NU_26 Fri Day Caretaker
NU_27 Mon Night Caretaker
NU_27 Fri Day Caretaker
NU_27 Sat Day Caretaker
NU_27 Sun Day Nurse
NU_28 Tue Night Caretaker
NU_28 Wed Night Caretaker
NU_28 Thu Night Nurse
NU_28 Fri Night Caretaker
NU_29 Mon Early Caretaker
NU_29 Tue Early Caretaker
CT_30 Tue Early Caretaker
CT_30 Wed Early Caretaker
CT_30 Thu Early Caretaker
CT_31 Sat Night Caretaker
CT_31 Sun Night Caretaker
CT_32 Mon Day Caretaker
CT_32 Tue Day Caretaker
CT_32 Wed Day Caretaker
CT_32 Thu Late Caretaker
CT_32 Fri Late Caretaker
CT_33 Mon Day Caretaker
