SOLUTION
0 n100w8

ASSIGNMENTS = 316
HN_0 Mon Late Nurse
HN_0 Tue Late HeadNurse
HN_1 Mon Day Nurse
HN_1 Tue Day HeadNurse
HN_2 Tue Night Nurse
HN_2 Wed Night Nurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night HeadNurse
HN_3 Fri Late HeadNurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day HeadNurse
HN_4 Fri Day HeadNurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early HeadNurse
HN_5 Fri Early HeadNurse
HN_6 Mon Late Nurse
HN_6 Tue Late Nurse
HN_6 Wed Late Nurse
HN_7 Wed Late Nurse
HN_7 Thu Late Nurse
HN_7 Fri Late HeadNurse
HN_8 Fri Night HeadNurse
HN_8 Sat Night Nurse
HN_8 Sun Night HeadNurse
HN_9 Thu Early Nurse
HN_9 Fri Early Nurse
HN_9 Sat Early HeadNurse
HN_9 Sun Early HeadNurse
HN_10 Thu Day HeadNurse
HN_10 Fri Day HeadNurse
HN_11 Fri Night Nurse
HN_11 Sat Night Nurse
HN_11 Sun Night Nurse
HN_12 Mon Day Nurse
HN_12 Tue Day HeadNurse
HN_13 Mon Night Nurse
HN_13 Tue Night Nurse
HN_14 Mon Early Nurse
HN_14 Tue Early Nurse
HN_14 Wed Early Nurse
HN_14 Sat Late Nurse
HN_14 Sun Late Nurse
HN_15 Mon Day Nurse
HN_15 Tue Day Nurse
HN_15 Wed Early Nurse
HN_15 Thu Early Nurse
HN_15 Fri Early Nurse
NU_16 Mon Early Nurse
NU_16 Tue Early Nurse
NU_16 Wed Late Nurse
NU_16 Thu Late Nurse
NU_17 Mon Early Nurse
NU_17 Tue Early Nurse
NU_17 Wed Early Nurse
NU_17 Thu Early Nurse
NU_18 Wed Day Nurse
NU_18 Thu Day Nurse
NU_18 Fri Day Nurse
NU_19 Thu Early Caretaker
NU_19 Fri Early Nurse
NU_20 Mon Night Caretaker
NU_20 Tue Night Nurse
NU_20 Wed Night Nurse
NU_20 Thu Night Nurse
NU_20 Fri Night Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Caretaker
NU_21 Thu Late Caretaker
NU_21 Fri Late Nurse
NU_22 Mon Late Caretaker
NU_22 Tue Late Caretaker
NU_23 Thu Early Caretaker
NU_23 Fri Early Nurse
NU_24 Sat Early Nurse
NU_24 Sun Early Nurse
NU_25 Tue Night Caretaker
