SOLUTION
2 n100w8

ASSIGNMENTS = 314
HN_0 Mon Night HeadNurse
HN_0 Tue Night HeadNurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night HeadNurse
HN_1 Tue Late HeadNurse
HN_1 Wed Late Nurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late HeadNurse
HN_2 Fri Night Nurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day HeadNurse
HN_4 Tue Late HeadNurse
HN_4 Wed Late Nurse
HN_4 Thu Late HeadNurse
HN_4 Fri Late Nurse
HN_5 Mon Early HeadNurse
HN_6 Tue Late Nurse
HN_6 Wed Late Nurse
HN_6 Thu Late Nurse
HN_6 Fri Late Nurse
HN_7 Thu Early Nurse
HN_7 Fri Early Nurse
HN_7 Sat Early HeadNurse
HN_7 Sun Early HeadNurse
HN_8 Mon Early Nurse
HN_8 Tue Early HeadNurse
HN_8 Wed Early HeadNurse
HN_9 Mon Early Nurse
HN_9 Tue Early HeadNurse
HN_9 Wed Early Nurse
HN_9 Thu Late Nurse
HN_9 Fri Late Nurse
HN_11 Tue Day HeadNurse
HN_11 Wed Day HeadNurse
HN_11 Thu Early Nurse
HN_11 Fri Early Nurse
HN_12 Mon Late Nurse
HN_12 Tue Late Nurse
HN_13 Mon Night Nurse
HN_13 Tue Night Nurse
HN_13 Wed Night Nurse
HN_13 Thu Night HeadNurse
HN_14 Mon Late Nurse
HN_14 Tue Late Nurse
HN_14 Fri Day HeadNurse
HN_14 Sat Day Nurse
HN_14 Sun Late Nurse
HN_15 Mon Night Nurse
HN_15 Tue Night Nurse
HN_15 Wed Night Nurse
HN_15 Sat Day Nurse
HN_15 Sun Day Nurse
NU_16 Mon Day Nurse
NU_16 Tue Day Nurse
NU_17 Mon Late Caretaker
NU_17 Tue Late Caretaker
NU_17 Wed Late Caretaker
NU_17 Thu Late Caretaker
NU_18 Tue Day Nurse
NU_18 Wed Day Nurse
NU_18 Thu Day Nurse
NU_18 Fri Day Nurse
NU_20 Mon Day Nurse
NU_20 Tue Day Nurse
NU_20 Wed Day Nurse
NU_20 Sat Early Nurse
NU_20 Sun Early Nurse
NU_21 Mon Late Caretaker
NU_21 Thu Night Nurse
NU_21 Fri Night Nurse
NU_21 Sat Night Nurse
NU_21 Sun Night Nurse
NU_22 Tue Late Caretaker
NU_22 Wed Late Caretaker
NU_24 Mon Late Caretaker
NU_24 Tue Late Caretaker
NU_25 Fri Late Caretaker
NU_25 Sat Late Nurse
NU_25 Sun Late Caretaker
NU_26 Mon Late Caretaker
NU_26 Tue Late Caretaker
NU_26 Wed Late Caretaker
NU_26 Thu Late Caretaker
NU_27 Tue Early Nurse
NU_27 Wed Early Nurse
NU_27 Thu Early Caretaker
NU_28 Mon Late Caretaker
NU_28 Tue Late Caretaker
NU_28 Wed Late Caretaker
NU_29 Thu Day Nurse
NU_29 Fri Day Nurse
NU_30 Mon Late Caretaker
NU_30 Tue Late Caretaker
NU_30 Wed Late Caretaker
NU_30 Thu Late Caretaker
NU_30 Fri Late Caretaker
NU_31 Mon Late Caretaker
NU_31 Tue Late Caretaker
NU_31 Fri Early Caretaker
NU_31 Sat Early Nurse
NU_31 Sun Early Nurse
NU_32 Tue Early Nurse
NU_32 Wed Early Nurse
NU_32 Thu Day Caretaker
NU_32 Fri Day Nurse
NU_33 Thu Night Nurse
NU_33 Fri Night Caretaker
NU_33 Sat Night Caretaker
NU_33 Sun Night Caretaker
NU_34 Fri Late Caretaker
NU_34 Sat Late Nurse
NU_34 Sun Late Caretaker
CT_35 Mon Early Caretaker
CT_35 Tue Early Caretaker
CT_35 Wed Day Caretaker
CT_35 Thu Day Caretaker
CT_35 Fri Day Caretaker
CT_36 Fri Day Caretaker
CT_36 Sat Day Caretaker
CT_36 Sun Day Caretaker
CT_37 Mon Early Caretaker
CT_37 Tue Early Caretaker
CT_37 Wed Early Caretaker
CT_37 Thu Day Caretaker
CT_37 Fri Day Caretaker
CT_38 Mon Early Caretaker
CT_38 Thu Late Caretaker
CT_38 Fri Late Caretaker
CT_38 Sat Late Caretaker
CT_38 Sun Late Caretaker
CT_39 Mon Day Caretaker
CT_39 Tue Day Caretaker
CT_39 Wed Day Caretaker
CT_40 Wed Late Caretaker
CT_40 Thu Late Caretaker
CT_40 Fri Late Caretaker
CT_41 Mon Day Caretaker
CT_41 Tue Day Caretaker
CT_42 Mon Early Caretaker
CT_42 Tue Early Caretaker
CT_42 Wed Early Caretaker
CT_42 Thu Day Caretaker
CT_42 Fri Day Caretaker
CT_43 Mon Early Caretaker
CT_43 Tue Day Caretaker
CT_43 Wed Day Caretaker
CT_44 Mon Day Caretaker
CT_44 Tue Day Caretaker
CT_44 Wed Early Caretaker
CT_44 Thu Early Caretaker
CT_44 Fri Early Caretaker
CT_45 Mon Early Caretaker
CT_45 Tue Early Caretaker
CT_46 Mon Night Caretaker
CT_46 Tue Night Caretaker
CT_46 Wed Night Caretaker
CT_46 Thu Night Caretaker
CT_46 Fri Night Caretaker
CT_47 Wed Late Caretaker
CT_47 Thu Late Caretaker
CT_47 Fri Late Caretaker
CT_48 Mon Night Caretaker
CT_48 Tue Night Caretaker
CT_48 Wed Night Caretaker
CT_48 Thu Night Caretaker
CT_49 Thu Day Caretaker
CT_49 Fri Day Caretaker
CT_50 Tue Night Caretaker
CT_50 Wed Night Caretaker
CT_50 Thu Night Caretaker
CT_50 Fri Night Caretaker
CT_51 Mon Night Caretaker
CT_51 Tue Night Caretaker
CT_51 Wed Night Caretaker
CT_51 Thu Night Caretaker
CT_52 Mon Day Caretaker
CT_52 Tue Day Caretaker
CT_52 Wed Day Caretaker
CT_52 Sat Day Caretaker
CT_52 Sun Day Caretaker
CT_53 Sat Early Caretaker
CT_53 Sun Early Caretaker
CT_54 Mon Day Caretaker
CT_55 Sat Late Caretaker
CT_55 Sun Late Caretaker
CT_56 Fri Day Caretaker
CT_56 Sat Day Caretaker
CT_56 Sun Day Caretaker
CT_57 Tue Early Caretaker
CT_57 Wed Early Caretaker
CT_57 Thu Early Caretaker
CT_57 Fri Early Caretaker
CT_58 Tue Night Caretaker
CT_58 Wed Night Caretaker
CT_58 Thu Night Caretaker
CT_58 Fri Night Caretaker
CT_59 Mon Day Caretaker
CT_59 Tue Day Caretaker
CT_60 Mon Night Caretaker
CT_60 Tue Night Caretaker
CT_60 Wed Night Caretaker
CT_60 Thu Night Caretaker
CT_60 Fri Night Caretaker
CT_61 Fri Night Caretaker
CT_61 Sat Night Caretaker
CT_61 Sun Night Caretaker
CT_62 Tue Night Caretaker
CT_62 Wed Night Caretaker
CT_62 Thu Night Caretaker
CT_62 Fri Night Caretaker
CT_64 Wed Early Caretaker
CT_64 Thu Early Caretaker
CT_64 Fri Day Caretaker
CT_64 Sat Day Caretaker
CT_64 Sun Day Caretaker
CT_66 Mon Early Caretaker
CT_66 Tue Early Caretaker
CT_66 Wed Early Caretaker
CT_67 Thu Early Caretaker
CT_67 Fri Early Caretaker
CT_68 Wed Early Caretaker
CT_68 Thu Early Caretaker
CT_69 Wed Day Caretaker
CT_69 Thu Day Caretaker
CT_69 Fri Day Caretaker
CT_70 Sat Early Caretaker
CT_70 Sun Early Caretaker
CT_71 Mon Day Caretaker
CT_71 Tue Day Caretaker
CT_72 Mon Night Caretaker
CT_72 Sat Night Caretaker
CT_72 Sun Night Caretaker
CT_73 Tue Early Caretaker
CT_73 Wed Early Caretaker
CT_73 Thu Early Caretaker
CT_73 Fri Early Caretaker
CT_74 Mon Early Caretaker
CT_74 Tue Early Caretaker
CT_74 Wed Early Caretaker
CT_74 Sat Early Caretaker
CT_74 Sun Early Caretaker
TR_75 Wed Night Trainee
TR_75 Thu Night Trainee
TR_75 Fri Night Trainee
TR_75 Sat Night Trainee
TR_75 Sun Night Trainee
TR_76 Tue Late Trainee
TR_76 Wed Late Trainee
TR_76 Thu Late Trainee
TR_76 Fri Late Trainee
TR_77 Fri Early Trainee
TR_77 Sat Early Trainee
TR_77 Sun Early Trainee
TR_78 Thu Day Trainee
TR_78 Fri Day Trainee
TR_79 Wed Late Trainee
TR_79 Thu Late Trainee
TR_81 Mon Day Trainee
TR_81 Tue Day Trainee
TR_81 Wed Day Trainee
TR_82 Mon Night Trainee
TR_82 Tue Night Trainee
TR_82 Wed Night Trainee
TR_82 Thu Night Trainee
TR_83 Mon Early Trainee
TR_83 Tue Early Trainee
TR_83 Wed Early Trainee
TR_83 Thu Late Trainee
TR_83 Fri Late Trainee
TR_84 Mon Day Trainee
TR_84 Tue Day Trainee
TR_84 Wed Day Trainee
TR_85 Mon Late Trainee
TR_85 Tue Late Trainee
TR_85 Wed Late Trainee
TR_86 Mon Early Trainee
TR_86 Tue Early Trainee
TR_87 Thu Early Trainee
TR_87 Fri Early Trainee
TR_88 Mon Night Trainee
TR_88 Tue Night Trainee
TR_88 Fri Night Trainee
TR_88 Sat Night Trainee
TR_88 Sun Night Trainee
TR_89 Fri Late Trainee
TR_89 Sat Late Trainee
TR_89 Sun Late Trainee
TR_90 Mon Day Trainee
TR_90 Sat Day Trainee
TR_90 Sun Day Trainee
TR_91 Tue Day Trainee
TR_91 Wed Day Trainee
TR_91 Thu Day Trainee
TR_91 Fri Day Trainee
TR_92 Tue Day Trainee
TR_92 Wed Day Trainee
TR_92 Thu Early Trainee
TR_92 Fri Early Trainee
TR_93 Mon Night Trainee
TR_93 Tue Night Trainee
TR_93 Wed Night Trainee
TR_94 Mon Early Trainee
TR_95 Mon Late Trainee
TR_95 Tue Late Trainee
TR_96 Wed Early Trainee
TR_96 Thu Early Trainee
TR_96 Fri Early Trainee
TR_97 Sat Day Trainee
TR_97 Sun Day Trainee
TR_98 Mon Late Trainee
TR_98 Tue Late Trainee
