SOLUTION
1 n100w8

ASSIGNMENTS = 316
HN_0 Wed Early HeadNurse
HN_0 Thu Early HeadNurse
HN_0 Fri Early HeadNurse
HN_1 Wed Late HeadNurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late HeadNurse
HN_2 Wed Night Nurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night HeadNurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night Nurse
HN_3 Mon Late HeadNurse
HN_4 Tue Night HeadNurse
HN_4 Wed Night Nurse
HN_4 Thu Night Nurse
HN_4 Fri Night Nurse
HN_5 Fri Early Nurse
HN_5 Sat Early HeadNurse
HN_5 Sun Day Nurse
HN_6 Mon Day HeadNurse
HN_6 Tue Day Nurse
HN_6 Wed Day HeadNurse
HN_6 Thu Day HeadNurse
HN_7 Fri Late HeadNurse
HN_7 Sat Late HeadNurse
HN_7 Sun Late HeadNurse
HN_8 Mon Night Nurse
HN_9 Mon Early HeadNurse
HN_9 Fri Day HeadNurse
HN_9 Sat Day HeadNurse
HN_9 Sun Early HeadNurse
HN_10 Thu Early Nurse
HN_10 Fri Early Nurse
HN_11 Mon Night Nurse
HN_11 Tue Night Nurse
HN_12 Mon Late Nurse
HN_12 Tue Late Nurse
HN_13 Tue Early Nurse
HN_13 Wed Early Nurse
HN_13 Thu Early Nurse
HN_14 Mon Late Nurse
HN_14 Fri Day HeadNurse
HN_14 Sat Day Nurse
HN_14 Sun Late Nurse
HN_15 Tue Late Nurse
HN_15 Wed Late Nurse
HN_15 Thu Late HeadNurse
HN_15 Fri Late Nurse
NU_16 Mon Night Caretaker
NU_16 Tue Night Nurse
NU_16 Wed Night Caretaker
NU_16 Thu Night Nurse
NU_17 Mon Early Nurse
NU_17 Tue Early Nurse
NU_17 Wed Day Nurse
NU_17 Thu Day Nurse
NU_18 Mon Day Nurse
NU_18 Tue Day Nurse
NU_18 Wed Early Nurse
NU_18 Thu Early Nurse
NU_18 Fri Early Caretaker
NU_19 Tue Day Nurse
NU_19 Wed Day Nurse
NU_20 Mon Day Nurse
NU_20 Tue Day Caretaker
NU_20 Wed Day Nurse
NU_20 Sat Day Nurse
NU_20 Sun Day Caretaker
NU_21 Mon Late Nurse
NU_21 Tue Late Caretaker
NU_21 Wed Late Nurse
NU_21 Thu Late Nurse
NU_21 Fri Late Caretaker
NU_22 Mon Early Nurse
NU_22 Tue Early Caretaker
NU_23 Sat Early Nurse
