SOLUTION
4 n040w8

ASSIGNMENTS = 155
HN_0 Wed Day Caretaker
HN_0 Thu Day Caretaker
HN_0 Fri Day HeadNurse
HN_1 Tue Early HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early HeadNurse
HN_2 Tue Late Nurse
HN_2 Wed Late Nurse
HN_2 Thu Late HeadNurse
HN_2 Fri Late Caretaker
HN_3 Mon Day HeadNurse
HN_3 Sat Late Caretaker
HN_3 Sun Late Caretaker
HN_4 Mon Late Nurse
HN_4 Thu Night Caretaker
HN_4 Fri Night Nurse
HN_4 Sat Night Nurse
HN_4 Sun Night Caretaker
HN_5 Mon Day Nurse
HN_5 Tue Day HeadNurse
HN_5 Wed Early Nurse
HN_5 Thu Early Nurse
NU_6 Sat Day Nurse
NU_6 Sun Day Nurse
NU_7 Mon Day Caretaker
NU_7 Tue Day Nurse
NU_7 Wed Early Caretaker
NU_7 Thu Early Nurse
NU_8 Mon Late Caretaker
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_8 Sat Late Nurse
NU_8 Sun Late Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_10 Mon Day Caretaker
NU_10 Tue Day Caretaker
NU_10 Wed Day Nurse
NU_10 Thu Late Nurse
NU_10 Fri Late Caretaker
NU_11 Tue Late Nurse
NU_11 Wed Late Nurse
NU_11 Thu Late Caretaker
NU_12 Mon Early Nurse
NU_12 Thu Night Nurse
NU_12 Fri Night Caretaker
NU_12 Sat Night Caretaker
NU_12 Sun Night Nurse
NU_13 Mon Day Caretaker
NU_13 Tue Day Caretaker
NU_13 Wed Day Caretaker
NU_13 Thu Day Nurse
NU_13 Fri Day Nurse
NU_14 Mon Early Caretaker
NU_14 Tue Early Nurse
NU_14 Wed Early Caretaker
NU_14 Sat Early Nurse
NU_14 Sun Early Nurse
NU_15 Fri Early Nurse
NU_15 Sat Early Nurse
NU_15 Sun Early Caretaker
NU_16 Wed Early Caretaker
NU_16 Thu Early Caretaker
NU_16 Fri Early Caretaker
NU_17 Wed Night Caretaker
NU_17 Thu Night Nurse
NU_17 Fri Night Caretaker
NU_17 Sat Night Caretaker
NU_17 Sun Night Nurse
CT_18 Mon Night Caretaker
CT_18 Tue Night Caretaker
CT_18 Wed Night Caretaker
CT_18 Thu Night Caretaker
CT_19 Thu Day Caretaker
CT_19 Fri Day Caretaker
CT_19 Sat Day Caretaker
CT_19 Sun Day Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_21 Tue Late Caretaker
CT_21 Wed Late Caretaker
CT_21 Thu Late Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_22 Fri Day Caretaker
CT_23 Tue Late Caretaker
CT_23 Wed Late Caretaker
CT_23 Thu Late Caretaker
CT_24 Mon Early Caretaker
CT_24 Tue Early Caretaker
CT_24 Wed Early Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_25 Mon Night Caretaker
CT_25 Tue Night Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Day Caretaker
CT_26 Mon Day Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Day Caretaker
CT_27 Sat Late Caretaker
CT_27 Sun Late Caretaker
CT_28 Mon Late Caretaker
CT_28 Tue Late Caretaker
CT_28 Wed Late Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Early Caretaker
CT_29 Mon Early Caretaker
CT_29 Tue Early Caretaker
CT_29 Wed Early Caretaker
CT_29 Thu Early Caretaker
CT_30 Mon Day Caretaker
CT_30 Tue Day Caretaker
CT_30 Wed Late Caretaker
CT_30 Thu Late Caretaker
CT_30 Fri Late Caretaker
CT_31 Tue Night Caretaker
CT_31 Wed Night Caretaker
CT_31 Thu Night Caretaker
CT_31 Fri Night Caretaker
TR_32 Wed Night Trainee
TR_32 Thu Night Trainee
TR_32 Fri Night Trainee
TR_32 Sat Night Trainee
TR_32 Sun Night Trainee
TR_33 Mon Day Trainee
TR_33 Tue Day Trainee
TR_33 Wed Late Trainee
TR_33 Thu Late Trainee
TR_34 Mon Early Trainee
TR_34 Sat Late Trainee
TR_34 Sun Late Trainee
TR_35 Wed Day Trainee
TR_35 Thu Day Trainee
TR_35 Fri Day Trainee
TR_36 Mon Night Trainee
TR_36 Tue Night Trainee
TR_36 Wed Night Trainee
TR_36 Thu Night Trainee
TR_37 Mon Early Trainee
TR_37 Tue Early Trainee
TR_37 Wed Early Trainee
TR_38 Mon Night Trainee
TR_38 Fri Early Trainee
TR_38 Sat Early Trainee
TR_38 Sun Early Trainee
TR_39 Mon Late Trainee
TR_39 Tue Late Trainee
TR_39 Wed Late Trainee
TR_39 Thu Late Trainee
