SOLUTION
1 n050w4

ASSIGNMENTS = 205
HN_0 Wed Night HeadNurse
HN_0 Thu Night Nurse
HN_0 Fri Night HeadNurse
HN_1 Mon Late Nurse
HN_1 Tue Late HeadNurse
HN_1 Fri Late HeadNurse
HN_1 Sat Late Nurse
HN_1 Sun Late HeadNurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early Nurse
HN_3 Mon Late Nurse
HN_3 Tue Late Nurse
HN_3 Wed Late Nurse
HN_3 Thu Late HeadNurse
HN_4 Mon Day Nurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day HeadNurse
HN_4 Sat Night Nurse
HN_4 Sun Night HeadNurse
HN_5 Tue Early Nurse
HN_5 Wed Early HeadNurse
HN_5 Thu Day Nurse
HN_5 Fri Day HeadNurse
NU_6 Mon Late Caretaker
NU_6 Tue Late Caretaker
NU_6 Wed Late Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Nurse
NU_7 Wed Early Nurse
NU_7 Thu Early Nurse
NU_7 Fri Day Nurse
NU_7 Sat Day Nurse
NU_7 Sun Day Nurse
NU_8 Mon Late Caretaker
NU_8 Tue Late Caretaker
NU_8 Wed Late Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_10 Mon Night Nurse
NU_10 Tue Night Nurse
NU_10 Wed Night Nurse
NU_10 Thu Night Nurse
NU_10 Fri Night Nurse
NU_11 Mon Night Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Sat Night Caretaker
NU_11 Sun Night Nurse
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Night Nurse
NU_12 Thu Night Caretaker
NU_12 Fri Night Caretaker
NU_13 Mon Late Caretaker
NU_13 Tue Late Caretaker
NU_14 Tue Night Nurse
NU_14 Wed Night Caretaker
NU_14 Thu Night Caretaker
NU_14 Fri Night Caretaker
NU_15 Mon Night Nurse
NU_15 Tue Night Caretaker
NU_15 Wed Night Caretaker
NU_15 Thu Night Caretaker
NU_15 Fri Night Caretaker
NU_16 Mon Night Caretaker
NU_16 Tue Night Caretaker
NU_17 Mon Day Nurse
NU_17 Sat Early Nurse
NU_17 Sun Early Caretaker
NU_18 Mon Late Caretaker
NU_18 Tue Late Caretaker
NU_18 Wed Late Caretaker
NU_18 Thu Late Caretaker
NU_19 Wed Day Nurse
NU_19 Thu Day Caretaker
NU_19 Fri Day Nurse
NU_20 Mon Late Caretaker
NU_20 Tue Late Caretaker
NU_21 Mon Early Nurse
NU_21 Tue Early Nurse
NU_21 Wed Early Nurse
NU_21 Thu Late Caretaker
NU_21 Fri Late Caretaker
NU_22 Mon Early Nurse
NU_22 Thu Early Nurse
NU_22 Fri Early Nurse
NU_22 Sat Early Caretaker
NU_22 Sun Late Nurse
NU_23 Wed Early Nurse
NU_23 Thu Early Nurse
NU_23 Fri Early Nurse
NU_24 Mon Day Caretaker
NU_24 Tue Day Nurse
NU_24 Wed Night Caretaker
NU_24 Thu Night Caretaker
NU_24 Fri Night Caretaker
NU_25 Wed Late Caretaker
NU_25 Thu Late Caretaker
NU_25 Fri Late Caretaker
NU_26 Mon Early Nurse
NU_26 Tue Early Nurse
NU_26 Wed Early Caretaker
NU_26 Thu Day Caretaker
NU_26 Fri Day Nurse
NU_27 Mon Day Caretaker
