SOLUTION
0 n050w4

ASSIGNMENTS = 199
HN_0 Mon Early Nurse
HN_0 Wed Day Nurse
HN_0 Thu Day Nurse
HN_0 Fri Day Nurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night Nurse
HN_1 Fri Day Nurse
HN_1 Sat Day HeadNurse
HN_1 Sun Early HeadNurse
HN_2 Wed Early Nurse
HN_2 Thu Early HeadNurse
HN_2 Fri Early HeadNurse
HN_3 Wed Late HeadNurse
HN_3 Thu Late Nurse
HN_3 Fri Late HeadNurse
HN_4 Mon Late Nurse
HN_4 Tue Late Nurse
HN_4 Wed Late Nurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night Nurse
HN_5 Mon Early Nurse
HN_5 Tue Early Nurse
HN_5 Wed Early Nurse
NU_6 Mon Day Nurse
NU_6 Tue Day Nurse
NU_6 Wed Early Caretaker
NU_6 Thu Early Nurse
NU_6 Fri Early Nurse
NU_7 Wed Late Nurse
NU_7 Thu Late Nurse
NU_7 Fri Late Nurse
NU_8 Mon Late Nurse
NU_8 Tue Late Nurse
NU_8 Wed Late Nurse
NU_9 Mon Early Nurse
NU_9 Tue Early Nurse
NU_9 Wed Early Caretaker
NU_9 Thu Early Caretaker
NU_10 Mon Day Nurse
NU_10 Tue Day Nurse
NU_10 Wed Day Nurse
NU_10 Thu Day Nurse
NU_10 Fri Day Nurse
NU_11 Mon Early Caretaker
NU_11 Tue Early Caretaker
NU_11 Wed Day Nurse
NU_11 Thu Day Nurse
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Day Caretaker
NU_12 Thu Early Caretaker
NU_12 Fri Early Nurse
NU_13 Mon Late Nurse
NU_13 Sat Early Nurse
NU_13 Sun Early Nurse
NU_14 Mon Early Caretaker
NU_14 Tue Early Caretaker
NU_14 Fri Night Nurse
NU_14 Sat Night Nurse
NU_14 Sun Night Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Caretaker
NU_15 Fri Night Nurse
NU_15 Sat Night Nurse
NU_15 Sun Night Caretaker
NU_16 Mon Night Nurse
NU_16 Fri Late Nurse
NU_16 Sat Late Nurse
NU_16 Sun Late Nurse
NU_17 Wed Late Caretaker
NU_17 Thu Late Caretaker
NU_17 Fri Late Caretaker
NU_18 Mon Day Caretaker
NU_18 Tue Day Caretaker
NU_18 Wed Day Caretaker
NU_19 Mon Late Nurse
NU_19 Thu Early Caretaker
NU_19 Fri Early Caretaker
NU_19 Sat Early Nurse
NU_19 Sun Early Nurse
NU_20 Mon Night Nurse
NU_20 Fri Early Caretaker
NU_20 Sat Early Caretaker
NU_20 Sun Early Caretaker
NU_21 Mon Day Caretaker
NU_21 Tue Day Caretaker
NU_21 Wed Day Caretaker
NU_21 Thu Day Nurse
NU_21 Fri Day Caretaker
NU_22 Mon Late Caretaker
NU_22 Thu Day Caretaker
NU_22 Fri Day Caretaker
NU_22 Sat Day Nurse
NU_22 Sun Day Nurse
NU_23 Mon Day Caretaker
NU_23 Wed Late Caretaker
NU_23 Thu Late Caretaker
NU_23 Fri Late Caretaker
NU_24 Mon Night Nurse
NU_24 Tue Night Nurse
NU_24 Wed Night Nurse
NU_24 Thu Night Nurse
NU_24 Fri Night Nurse
NU_25 Wed Late Caretaker
NU_25 Thu Late Caretaker
NU_25 Fri Late Caretaker
NU_26 Wed Night Nurse
NU_26 Thu Night Caretaker
NU_26 Fri Night Caretaker
NU_26 Sat Night Caretaker
NU_26 Sun Night Caretaker
NU_27 Thu Day Caretaker
NU_27 Fri Day Caretaker
NU_27 Sat Day Caretaker
NU_27 Sun Early Caretaker
CT_28 Mon Day Caretaker
CT_28 Tue Day Caretaker
CT_28 Fri Early Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Early Caretaker
CT_29 Mon Night Caretaker
CT_29 Fri Day Caretaker
CT_29 Sat Day Caretaker
CT_29 Sun Day Caretaker
CT_30 Wed Early Caretaker
CT_30 Thu Early Caretaker
CT_30 Fri Early Caretaker
CT_31 Mon Night Caretaker
CT_31 Tue Night Caretaker
CT_31 Wed Night Caretaker
CT_31 Thu Night Caretaker
CT_31 Fri Night Caretaker
CT_32 Mon Late Caretaker
CT_32 Tue Late Caretaker
CT_32 Wed Late Caretaker
CT_33 Mon Night Caretaker
CT_33 Tue Night Caretaker
CT_33 Wed Night Caretaker
CT_33 Thu Night Caretaker
CT_33 Fri Night Caretaker
CT_34 Mon Late Caretaker
CT_34 Tue Late Caretaker
CT_34 Wed Late Caretaker
CT_35 Mon Early Caretaker
CT_35 Tue Early Caretaker
CT_35 Wed Early Caretaker
CT_36 Tue Day Caretaker
CT_36 Wed Day Caretaker
CT_36 Thu Day Caretaker
CT_37 Mon Day Caretaker
CT_37 Tue Day Caretaker
CT_37 Fri Late Caretaker
CT_37 Sat Late Caretaker
CT_37 Sun Late Caretaker
CT_38 Mon Night Caretaker
CT_38 Tue Night Caretaker
CT_38 Wed Night Caretaker
CT_38 Thu Night Caretaker
CT_38 Fri Night Caretaker
CT_39 Sat Late Caretaker
CT_39 Sun Late Caretaker
TR_40 Mon Day Trainee
TR_40 Thu Night Trainee
TR_40 Fri Night Trainee
TR_40 Sat Night Trainee
TR_40 Sun Night Trainee
TR_41 Mon Late Trainee
TR_41 Fri Late Trainee
TR_41 Sat Late Trainee
TR_41 Sun Late Trainee
TR_42 Wed Day Trainee
TR_42 Thu Day Trainee
TR_42 Fri Day Trainee
TR_43 Mon Night Trainee
TR_43 Tue Night Trainee
TR_43 Wed Night Trainee
TR_43 Sat Day Trainee
TR_43 Sun Day Trainee
TR_44 Mon Early Trainee
TR_44 Tue Early Trainee
TR_45 Mon Late Trainee
TR_45 Tue Late Trainee
TR_45 Wed Late Trainee
TR_45 Sat Early Trainee
TR_45 Sun Early Trainee
TR_46 Tue Day Trainee
TR_46 Wed Day Trainee
TR_46 Thu Early Trainee
TR_46 Fri Early Trainee
TR_47 Mon Night Trainee
TR_47 Tue Night Trainee
TR_47 Wed Night Trainee
TR_47 Thu Night Trainee
TR_48 Wed Late Trainee
TR_48 Thu Late Trainee
TR_48 Fri Late Trainee
