SOLUTION
2 n050w4

ASSIGNMENTS = 204
HN_0 Mon Day HeadNurse
HN_0 Tue Night Nurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night Nurse
HN_0 Fri Night HeadNurse
HN_1 Wed Late Nurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late Nurse
HN_2 Mon Early Nurse
HN_2 Tue Late HeadNurse
HN_2 Wed Late Nurse
HN_3 Mon Early Nurse
HN_3 Tue Early Nurse
HN_3 Wed Early HeadNurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Mon Night Nurse
HN_4 Tue Night Nurse
HN_4 Fri Day Nurse
HN_4 Sat Day HeadNurse
HN_4 Sun Day Nurse
HN_5 Tue Night Nurse
HN_5 Wed Night Nurse
HN_5 Thu Night Nurse
HN_5 Fri Night Nurse
HN_5 Sat Night HeadNurse
NU_6 Mon Night Nurse
NU_6 Tue Night Caretaker
NU_6 Wed Night Nurse
NU_6 Thu Night Nurse
NU_7 Thu Early Nurse
NU_7 Fri Early Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_8 Sat Late Nurse
NU_8 Sun Late Nurse
NU_9 Wed Day Nurse
NU_9 Thu Day Nurse
NU_9 Fri Late Caretaker
NU_9 Sat Late Caretaker
NU_9 Sun Late Caretaker
NU_10 Mon Day Nurse
NU_10 Tue Day Nurse
NU_10 Wed Day Nurse
NU_10 Thu Late Nurse
NU_10 Fri Late Caretaker
NU_11 Mon Night Caretaker
NU_11 Wed Early Nurse
NU_11 Thu Early Nurse
NU_11 Fri Early Nurse
NU_12 Mon Late Nurse
NU_12 Tue Late Nurse
NU_12 Wed Late Nurse
NU_12 Sat Early Nurse
NU_12 Sun Early Nurse
NU_13 Mon Early Caretaker
NU_13 Tue Early Nurse
NU_13 Wed Early Nurse
NU_13 Thu Late Caretaker
NU_13 Fri Late Caretaker
NU_14 Thu Day Nurse
NU_14 Fri Day Nurse
NU_14 Sat Day Nurse
NU_14 Sun Early Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Early Nurse
NU_16 Mon Day Nurse
NU_16 Tue Day Nurse
NU_16 Wed Day Nurse
NU_16 Thu Day Nurse
NU_16 Fri Day Nurse
NU_17 Mon Early Caretaker
NU_17 Tue Early Caretaker
NU_18 Wed Night Nurse
NU_18 Thu Night Nurse
NU_18 Fri Night Nurse
NU_18 Sat Night Nurse
NU_18 Sun Night Nurse
NU_19 Mon Early Caretaker
NU_19 Tue Early Caretaker
NU_19 Wed Early Nurse
NU_19 Thu Late Caretaker
NU_19 Fri Late Caretaker
NU_20 Mon Late Nurse
NU_20 Tue Late Nurse
NU_20 Wed Late Caretaker
NU_21 Mon Late Nurse
NU_21 Tue Late Caretaker
NU_21 Wed Late Caretaker
NU_21 Sat Day Caretaker
NU_21 Sun Day Caretaker
NU_22 Mon Late Caretaker
NU_22 Wed Early Caretaker
NU_22 Thu Early Nurse
NU_22 Fri Early Nurse
NU_23 Mon Night Caretaker
NU_23 Tue Night Caretaker
NU_23 Wed Night Nurse
NU_23 Thu Night Caretaker
NU_23 Fri Night Caretaker
NU_24 Mon Early Caretaker
NU_24 Tue Early Caretaker
NU_24 Wed Early Caretaker
NU_24 Sat Early Caretaker
NU_24 Sun Early Caretaker
NU_25 Mon Late Caretaker
NU_25 Tue Late Caretaker
NU_25 Wed Late Caretaker
NU_25 Thu Late Caretaker
NU_25 Fri Late Caretaker
NU_26 Mon Late Caretaker
NU_26 Tue Late Caretaker
NU_26 Wed Late Caretaker
NU_26 Sat Late Caretaker
NU_26 Sun Late Caretaker
NU_27 Mon Night Caretaker
NU_27 Tue Night Caretaker
NU_27 Wed Night Caretaker
NU_27 Thu Night Caretaker
NU_27 Fri Night Caretaker
CT_28 Wed Day Caretaker
CT_28 Thu Day Caretaker
CT_28 Fri Day Caretaker
CT_29 Wed Day Caretaker
CT_29 Thu Day Caretaker
CT_29 Fri Day Caretaker
CT_30 Wed Early Caretaker
CT_30 Thu Early Caretaker
CT_30 Fri Early Caretaker
CT_30 Sat Day Caretaker
CT_30 Sun Day Caretaker
CT_31 Mon Day Caretaker
CT_31 Tue Day Caretaker
CT_31 Wed Early Caretaker
CT_31 Thu Early Caretaker
CT_31 Fri Early Caretaker
CT_32 Mon Day Caretaker
CT_32 Tue Day Caretaker
CT_32 Wed Day Caretaker
CT_32 Thu Day Caretaker
CT_33 Mon Night Caretaker
CT_33 Tue Night Caretaker
CT_33 Wed Night Caretaker
CT_33 Thu Night Caretaker
CT_33 Fri Night Caretaker
CT_34 Wed Early Caretaker
CT_34 Thu Early Caretaker
