SOLUTION
4 n030w8

ASSIGNMENTS = 114
HN_0 Mon Late Caretaker
HN_0 Thu Day Caretaker
HN_0 Fri Day Nurse
HN_0 Sat Day Nurse
HN_0 Sun Day HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early Caretaker
HN_2 Mon Early HeadNurse
HN_2 Tue Early Nurse
HN_3 Tue Night HeadNurse
HN_3 Wed Night Nurse
HN_3 Thu Night Nurse
HN_3 Fri Night Nurse
NU_4 Wed Early Nurse
NU_4 Thu Early Nurse
NU_5 Thu Day Nurse
NU_5 Fri Day Caretaker
NU_6 Wed Day Nurse
NU_6 Thu Day Nurse
NU_6 Fri Day Caretaker
NU_7 Mon Early Nurse
NU_7 Sat Day Caretaker
NU_7 Sun Day Nurse
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Caretaker
NU_8 Thu Night Caretaker
NU_8 Fri Night Nurse
NU_9 Thu Late Nurse
NU_9 Fri Late Nurse
NU_9 Sat Late Nurse
NU_9 Sun Late Nurse
NU_10 Mon Late Nurse
NU_10 Sat Day Caretaker
NU_10 Sun Day Caretaker
NU_11 Mon Late Nurse
NU_11 Tue Late Nurse
NU_11 Wed Late Nurse
NU_11 Thu Late Caretaker
NU_11 Fri Late Caretaker
NU_12 Tue Night Caretaker
NU_12 Wed Night Caretaker
NU_12 Thu Night Caretaker
NU_12 Fri Night Caretaker
NU_13 Mon Late Caretaker
NU_13 Tue Late Caretaker
NU_13 Sat Early Nurse
NU_13 Sun Early Nurse
NU_14 Mon Day Nurse
NU_14 Tue Day Nurse
NU_14 Wed Day Nurse
NU_14 Thu Day Caretaker
NU_14 Fri Day Caretaker
NU_15 Mon Day Caretaker
NU_15 Thu Early Nurse
NU_15 Fri Early Nurse
NU_15 Sat Night Nurse
NU_15 Sun Night Nurse
NU_16 Mon Late Caretaker
NU_16 Tue Late Caretaker
NU_16 Wed Late Caretaker
NU_16 Thu Late Caretaker
CT_17 Mon Day Caretaker
CT_17 Tue Day Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Day Caretaker
CT_17 Fri Day Caretaker
CT_18 Wed Late Caretaker
CT_18 Thu Late Caretaker
CT_19 Mon Early Caretaker
CT_19 Tue Early Caretaker
CT_19 Wed Early Caretaker
CT_19 Thu Early Caretaker
CT_19 Fri Early Caretaker
CT_20 Mon Day Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Day Caretaker
CT_20 Sat Late Caretaker
CT_20 Sun Late Caretaker
CT_21 Wed Early Caretaker
CT_21 Thu Early Caretaker
CT_21 Fri Early Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_22 Thu Late Caretaker
CT_22 Fri Late Caretaker
CT_23 Mon Night Caretaker
CT_23 Tue Night Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Early Caretaker
CT_23 Sun Early Caretaker
CT_24 Mon Night Caretaker
CT_24 Tue Night Caretaker
CT_24 Fri Night Caretaker
CT_24 Sat Night Caretaker
CT_24 Sun Night Caretaker
TR_25 Fri Early Trainee
TR_25 Sat Early Trainee
TR_25 Sun Day Trainee
TR_26 Mon Night Trainee
TR_26 Tue Night Trainee
TR_26 Wed Night Trainee
TR_26 Thu Night Trainee
TR_26 Fri Night Trainee
TR_27 Wed Early Trainee
TR_27 Thu Early Trainee
TR_28 Mon Day Trainee
TR_28 Tue Day Trainee
TR_28 Fri Late Trainee
TR_28 Sat Late Trainee
TR_28 Sun Late Trainee
TR_29 Mon Late Trainee
TR_29 Tue Late Trainee
