SOLUTION
5 n030w8

ASSIGNMENTS = 114
HN_0 Wed Day Nurse
HN_0 Thu Day Caretaker
HN_0 Fri Day HeadNurse
HN_1 Mon Early Caretaker
HN_1 Tue Early Caretaker
HN_1 Fri Late HeadNurse
HN_1 Sat Late Nurse
HN_1 Sun Late Nurse
HN_2 Mon Day HeadNurse
HN_2 Tue Day Nurse
HN_2 Sat Day Nurse
HN_2 Sun Day HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day Nurse
HN_3 Fri Day Nurse
NU_4 Mon Early Nurse
NU_4 Tue Early Nurse
NU_5 Thu Late Nurse
NU_5 Fri Late Nurse
NU_6 Mon Day Nurse
NU_6 Tue Day Nurse
NU_6 Wed Late Nurse
NU_6 Thu Late Caretaker
NU_6 Fri Late Nurse
NU_7 Mon Day Nurse
NU_7 Tue Late Nurse
NU_7 Wed Late Nurse
NU_8 Mon Day Caretaker
NU_8 Tue Day Caretaker
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_8 Fri Night Nurse
NU_9 Thu Day Caretaker
NU_9 Fri Day Caretaker
NU_10 Mon Day Caretaker
NU_10 Tue Late Caretaker
NU_10 Wed Late Caretaker
NU_11 Mon Late Nurse
NU_11 Tue Late Caretaker
NU_11 Wed Late Caretaker
NU_11 Sat Night Nurse
NU_11 Sun Night Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Day Caretaker
NU_12 Sat Day Caretaker
NU_12 Sun Day Nurse
NU_13 Thu Early Caretaker
NU_13 Fri Early Nurse
NU_14 Mon Night Nurse
NU_14 Tue Night Nurse
NU_14 Wed Night Caretaker
NU_14 Thu Night Caretaker
NU_14 Fri Night Caretaker
NU_15 Mon Night Caretaker
NU_15 Thu Early Caretaker
NU_15 Fri Early Caretaker
NU_15 Sat Early Nurse
NU_15 Sun Late Caretaker
NU_16 Mon Early Caretaker
NU_16 Tue Early Caretaker
NU_16 Sat Early Caretaker
NU_16 Sun Early Nurse
CT_17 Mon Day Caretaker
CT_17 Tue Day Caretaker
CT_17 Wed Day Caretaker
CT_17 Thu Late Caretaker
CT_17 Fri Late Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Early Caretaker
CT_19 Tue Night Caretaker
CT_19 Wed Night Caretaker
CT_19 Thu Night Caretaker
CT_19 Fri Night Caretaker
CT_20 Mon Late Caretaker
CT_20 Tue Late Caretaker
CT_20 Fri Late Caretaker
CT_20 Sat Late Caretaker
CT_20 Sun Late Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_22 Mon Early Caretaker
CT_22 Tue Early Caretaker
CT_22 Wed Early Caretaker
CT_22 Sat Early Caretaker
CT_22 Sun Early Caretaker
CT_23 Wed Early Caretaker
CT_23 Thu Early Caretaker
CT_23 Fri Early Caretaker
CT_24 Mon Night Caretaker
CT_24 Tue Night Caretaker
CT_24 Fri Night Caretaker
CT_24 Sat Night Caretaker
CT_24 Sun Night Caretaker
TR_25 Thu Early Trainee
TR_25 Fri Early Trainee
TR_25 Sat Day Trainee
TR_25 Sun Day Trainee
TR_26 Wed Late Trainee
TR_26 Thu Late Trainee
TR_26 Fri Late Trainee
TR_26 Sat Late Trainee
TR_26 Sun Late Trainee
TR_27 Mon Night Trainee
TR_27 Tue Night Trainee
TR_27 Wed Night Trainee
TR_28 Mon Late Trainee
TR_28 Tue Late Trainee
TR_28 Fri Night Trainee
TR_28 Sat Night Trainee
TR_28 Sun Night Trainee
TR_29 Mon Early Trainee
TR_29 Tue Early Trainee
