SOLUTION
7 n030w8

ASSIGNMENTS = 112
HN_0 Mon Early Nurse
HN_0 Tue Early Caretaker
HN_0 Wed Early Caretaker
HN_0 Thu Early Nurse
HN_0 Fri Early Caretaker
HN_1 Thu Late HeadNurse
HN_1 Fri Late HeadNurse
HN_2 Wed Day Nurse
HN_2 Thu Day Nurse
HN_3 Mon Day Nurse
HN_3 Fri Early Nurse
HN_3 Sat Early HeadNurse
HN_3 Sun Day HeadNurse
NU_4 Mon Day Caretaker
NU_4 Thu Late Nurse
NU_4 Fri Late Nurse
NU_5 Thu Late Caretaker
NU_5 Fri Late Caretaker
NU_6 Mon Late Nurse
NU_6 Tue Late Nurse
NU_6 Wed Late Nurse
NU_6 Sat Night Nurse
NU_6 Sun Night Nurse
NU_7 Wed Early Nurse
NU_7 Thu Early Caretaker
NU_7 Fri Early Caretaker
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_8 Fri Night Nurse
NU_9 Mon Early Caretaker
NU_9 Thu Day Caretaker
NU_9 Fri Day Nurse
NU_10 Tue Day Nurse
NU_10 Wed Day Caretaker
NU_10 Thu Late Caretaker
NU_10 Fri Late Caretaker
NU_11 Mon Night Caretaker
NU_11 Tue Night Caretaker
NU_11 Fri Late Caretaker
NU_11 Sat Late Nurse
NU_11 Sun Late Nurse
NU_12 Mon Early Caretaker
NU_12 Tue Early Nurse
NU_12 Wed Early Caretaker
NU_13 Tue Late Nurse
NU_13 Wed Late Nurse
NU_13 Sat Day Nurse
NU_13 Sun Day Nurse
NU_14 Mon Late Caretaker
NU_14 Thu Night Caretaker
NU_14 Fri Night Nurse
NU_14 Sat Night Caretaker
NU_14 Sun Night Caretaker
NU_15 Mon Early Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Early Caretaker
NU_15 Sat Early Nurse
NU_15 Sun Early Nurse
NU_16 Tue Late Caretaker
NU_16 Wed Late Caretaker
CT_17 Tue Night Caretaker
CT_17 Wed Night Caretaker
CT_17 Thu Night Caretaker
CT_17 Fri Night Caretaker
CT_18 Tue Late Caretaker
CT_18 Wed Late Caretaker
CT_18 Sat Early Caretaker
CT_18 Sun Early Caretaker
CT_19 Mon Late Caretaker
CT_19 Tue Late Caretaker
CT_19 Wed Late Caretaker
CT_19 Thu Night Caretaker
CT_19 Fri Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Sat Early Caretaker
CT_22 Sun Early Caretaker
CT_23 Mon Night Caretaker
CT_23 Tue Night Caretaker
CT_23 Fri Day Caretaker
CT_23 Sat Day Caretaker
CT_23 Sun Late Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Late Caretaker
CT_24 Fri Day Caretaker
CT_24 Sat Day Caretaker
CT_24 Sun Late Caretaker
TR_25 Mon Night Trainee
TR_25 Fri Day Trainee
TR_25 Sat Day Trainee
TR_25 Sun Day Trainee
TR_26 Wed Late Trainee
TR_26 Thu Late Trainee
TR_26 Fri Late Trainee
TR_27 Wed Night Trainee
TR_27 Thu Night Trainee
TR_28 Mon Late Trainee
TR_28 Fri Early Trainee
TR_28 Sat Early Trainee
TR_28 Sun Early Trainee
TR_29 Mon Early Trainee
TR_29 Tue Early Trainee
