SOLUTION
1 n030w4

ASSIGNMENTS = 122
HN_0 Mon Early Nurse
HN_0 Tue Early Caretaker
HN_0 Wed Early Nurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day Nurse
HN_1 Mon Night Nurse
HN_1 Tue Night Nurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night Caretaker
HN_2 Mon Early Nurse
HN_2 Tue Early Nurse
HN_2 Wed Early HeadNurse
HN_3 Mon Late HeadNurse
HN_3 Tue Late Nurse
HN_3 Sat Late HeadNurse
HN_3 Sun Night HeadNurse
NU_4 Tue Day Nurse
NU_4 Wed Day Nurse
NU_4 Thu Day Nurse
NU_5 Thu Day Nurse
NU_5 Fri Day Caretaker
NU_5 Sat Late Nurse
NU_5 Sun Late Nurse
NU_6 Mon Late Nurse
NU_6 Tue Late Nurse
NU_6 Wed Night Nurse
NU_6 Thu Night Nurse
NU_6 Fri Night Nurse
NU_7 Mon Night Caretaker
NU_7 Sat Night Nurse
NU_7 Sun Night Nurse
NU_8 Mon Night Caretaker
NU_8 Tue Night Caretaker
NU_8 Wed Night Caretaker
NU_8 Sat Early Nurse
NU_8 Sun Early Nurse
NU_9 Wed Early Caretaker
NU_9 Thu Early Nurse
NU_10 Mon Early Caretaker
NU_10 Thu Early Caretaker
NU_10 Fri Early Nurse
NU_10 Sat Day Nurse
NU_10 Sun Day Nurse
NU_11 Wed Day Caretaker
NU_11 Thu Day Caretaker
NU_11 Fri Late Nurse
NU_11 Sat Late Nurse
NU_11 Sun Late Nurse
NU_12 Mon Early Caretaker
NU_12 Tue Early Caretaker
NU_12 Wed Late Nurse
NU_12 Thu Late Nurse
NU_13 Mon Day Nurse
NU_13 Tue Day Caretaker
NU_13 Wed Day Caretaker
NU_13 Thu Day Caretaker
NU_14 Mon Night Caretaker
NU_14 Tue Night Caretaker
NU_14 Fri Early Caretaker
NU_14 Sat Early Caretaker
NU_14 Sun Night Nurse
NU_15 Mon Late Nurse
NU_15 Thu Early Caretaker
NU_15 Fri Early Caretaker
NU_15 Sat Late Caretaker
NU_15 Sun Late Caretaker
NU_16 Mon Late Caretaker
NU_16 Thu Day Caretaker
NU_16 Fri Day Caretaker
CT_17 Mon Late Caretaker
CT_17 Tue Late Caretaker
CT_17 Wed Late Caretaker
CT_17 Thu Late Caretaker
CT_17 Fri Late Caretaker
CT_18 Mon Late Caretaker
CT_18 Tue Late Caretaker
CT_18 Sat Day Caretaker
CT_18 Sun Day Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Day Caretaker
CT_19 Wed Day Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Late Caretaker
CT_20 Mon Late Caretaker
CT_20 Tue Late Caretaker
CT_20 Wed Late Caretaker
CT_21 Wed Night Caretaker
CT_21 Thu Night Caretaker
CT_21 Fri Night Caretaker
CT_21 Sat Night Caretaker
CT_21 Sun Night Caretaker
CT_22 Mon Night Caretaker
CT_22 Tue Night Caretaker
CT_22 Wed Night Caretaker
CT_22 Sat Early Caretaker
CT_22 Sun Early Caretaker
CT_23 Wed Late Caretaker
CT_23 Thu Late Caretaker
CT_23 Fri Late Caretaker
CT_24 Mon Day Caretaker
CT_24 Tue Day Caretaker
CT_24 Wed Night Caretaker
CT_24 Thu Night Caretaker
CT_24 Fri Night Caretaker
TR_25 Mon Early Trainee
TR_25 Tue Early Trainee
TR_25 Sat Day Trainee
TR_25 Sun Day Trainee
TR_26 Mon Night Trainee
TR_26 Fri Early Trainee
TR_26 Sat Late Trainee
TR_26 Sun Late Trainee
TR_27 Wed Day Trainee
TR_27 Thu Day Trainee
TR_27 Fri Day Trainee
TR_28 Mon Day Trainee
TR_28 Thu Night Trainee
TR_28 Fri Night Trainee
TR_28 Sat Night Trainee
TR_28 Sun Night Trainee
TR_29 Thu Late Trainee
TR_29 Fri Late Trainee
