SOLUTION
3 n030w4

ASSIGNMENTS = 126
HN_0 Mon Late HeadNurse
HN_0 Tue Late Caretaker
HN_0 Wed Late Nurse
HN_0 Thu Late Nurse
HN_0 Fri Late Nurse
HN_1 Tue Early HeadNurse
HN_1 Wed Early Nurse
HN_1 Sat Day HeadNurse
HN_1 Sun Day Nurse
HN_2 Mon Night Nurse
HN_2 Tue Night Nurse
HN_2 Wed Night Nurse
HN_2 Thu Night HeadNurse
HN_3 Mon Day Nurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day Nurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night Nurse
NU_4 Wed Early Caretaker
NU_4 Thu Early Nurse
NU_4 Fri Early Nurse
NU_5 Mon Night Nurse
NU_5 Thu Day Nurse
NU_5 Fri Day Nurse
NU_6 Mon Early Nurse
NU_6 Tue Early Nurse
NU_6 Wed Early Caretaker
NU_6 Thu Early Caretaker
NU_6 Fri Early Nurse
NU_7 Mon Night Caretaker
NU_7 Tue Night Caretaker
NU_7 Wed Night Nurse
NU_7 Thu Night Nurse
NU_7 Fri Night Nurse
NU_8 Mon Late Nurse
NU_8 Thu Night Caretaker
NU_8 Fri Night Caretaker
NU_8 Sat Night Nurse
NU_8 Sun Night Caretaker
NU_9 Mon Night Caretaker
NU_9 Tue Night Caretaker
NU_9 Wed Night Caretaker
NU_9 Thu Night Caretaker
NU_10 Mon Day Caretaker
NU_10 Tue Day Nurse
NU_10 Fri Early Caretaker
NU_10 Sat Early Nurse
NU_10 Sun Early Nurse
NU_11 Mon Early Caretaker
NU_11 Tue Early Caretaker
NU_11 Wed Early Caretaker
NU_11 Sat Late Nurse
NU_11 Sun Late Nurse
NU_12 Mon Early Caretaker
NU_12 Tue Early Caretaker
NU_12 Wed Early Caretaker
NU_12 Sat Early Nurse
NU_12 Sun Early Caretaker
NU_13 Thu Day Caretaker
NU_13 Fri Day Caretaker
NU_14 Mon Late Caretaker
NU_14 Tue Late Nurse
NU_14 Fri Day Caretaker
NU_14 Sat Day Nurse
NU_14 Sun Late Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Late Caretaker
NU_15 Thu Late Caretaker
NU_15 Fri Late Caretaker
NU_16 Tue Night Caretaker
NU_16 Wed Night Caretaker
NU_16 Thu Night Caretaker
NU_16 Fri Night Caretaker
CT_17 Mon Late Caretaker
CT_17 Tue Late Caretaker
CT_17 Wed Late Caretaker
CT_17 Thu Late Caretaker
CT_17 Fri Late Caretaker
CT_18 Wed Late Caretaker
CT_18 Thu Late Caretaker
CT_19 Mon Night Caretaker
CT_19 Thu Early Caretaker
CT_19 Fri Early Caretaker
CT_19 Sat Late Caretaker
CT_19 Sun Late Caretaker
CT_20 Mon Early Caretaker
CT_20 Tue Day Caretaker
CT_20 Wed Day Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Sat Night Caretaker
CT_22 Sun Night Caretaker
CT_23 Mon Day Caretaker
CT_23 Tue Day Caretaker
CT_23 Wed Day Caretaker
CT_23 Thu Late Caretaker
CT_23 Fri Late Caretaker
CT_24 Mon Late Caretaker
CT_24 Thu Early Caretaker
CT_24 Fri Early Caretaker
CT_24 Sat Early Caretaker
CT_24 Sun Early Caretaker
TR_25 Mon Night Trainee
TR_25 Tue Night Trainee
TR_25 Wed Night Trainee
TR_25 Sat Early Trainee
TR_25 Sun Early Trainee
TR_26 Fri Day Trainee
TR_26 Sat Day Trainee
TR_26 Sun Night Trainee
TR_27 Mon Early Trainee
TR_27 Tue Early Trainee
TR_27 Wed Day Trainee
TR_27 Thu Day Trainee
TR_28 Mon Day Trainee
TR_28 Thu Early Trainee
TR_28 Fri Early Trainee
TR_28 Sat Late Trainee
TR_28 Sun Late Trainee
TR_29 Mon Late Trainee
TR_29 Tue Late Trainee
