SOLUTION
0 n060w8

ASSIGNMENTS = 237
HN_0 Mon Late Nurse
HN_0 Tue Late HeadNurse
HN_1 Mon Late Nurse
HN_1 Thu Early HeadNurse
HN_1 Fri Early Nurse
HN_1 Sat Early HeadNurse
HN_1 Sun Late HeadNurse
HN_2 Mon Early HeadNurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day HeadNurse
HN_3 Sat Day HeadNurse
HN_3 Sun Early HeadNurse
HN_4 Mon Day Nurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day Nurse
HN_4 Thu Day Nurse
HN_4 Fri Day Nurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early Nurse
HN_5 Fri Early Nurse
HN_6 Mon Night Nurse
HN_6 Tue Night HeadNurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night HeadNurse
NU_7 Mon Night Nurse
NU_7 Tue Night Nurse
NU_7 Fri Day Nurse
NU_7 Sat Day Nurse
NU_7 Sun Early Nurse
NU_8 Mon Night Nurse
NU_8 Fri Early Nurse
NU_8 Sat Early Nurse
NU_8 Sun Late Nurse
NU_9 Mon Late Nurse
NU_9 Tue Late Nurse
NU_9 Fri Early Caretaker
NU_9 Sat Early Nurse
NU_9 Sun Early Nurse
NU_10 Thu Night Nurse
NU_10 Fri Night Nurse
NU_10 Sat Night Nurse
NU_10 Sun Night Nurse
NU_11 Mon Day Nurse
NU_11 Tue Day Nurse
NU_11 Wed Day Nurse
NU_12 Mon Late Caretaker
NU_12 Tue Late Nurse
NU_12 Wed Late Nurse
NU_13 Wed Early Nurse
NU_13 Thu Early Nurse
NU_13 Fri Early Caretaker
NU_14 Tue Night Nurse
NU_14 Wed Night Nurse
NU_14 Thu Night Nurse
NU_14 Fri Night Nurse
NU_15 Mon Early Nurse
NU_15 Thu Early Caretaker
NU_15 Fri Early Caretaker
NU_15 Sat Day Nurse
NU_15 Sun Day Nurse
NU_16 Thu Day Nurse
NU_16 Fri Day Caretaker
NU_16 Sat Early Caretaker
NU_16 Sun Early Caretaker
NU_17 Tue Night Nurse
NU_17 Wed Night Nurse
NU_17 Thu Night Nurse
NU_17 Fri Night Nurse
NU_18 Mon Early Nurse
NU_18 Tue Early Nurse
NU_18 Wed Late Nurse
NU_18 Thu Late Nurse
NU_18 Fri Late Nurse
NU_19 Mon Late Caretaker
NU_19 Tue Late Caretaker
NU_20 Mon Day Caretaker
NU_20 Tue Day Nurse
NU_20 Fri Late Nurse
