SOLUTION
5 n060w8

ASSIGNMENTS = 241
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_0 Sat Night HeadNurse
HN_0 Sun Night HeadNurse
HN_1 Wed Day Nurse
HN_1 Thu Day HeadNurse
HN_1 Fri Day HeadNurse
HN_1 Sat Late HeadNurse
HN_1 Sun Late Nurse
HN_2 Thu Day Nurse
HN_2 Fri Day Nurse
HN_2 Sat Early HeadNurse
HN_2 Sun Early HeadNurse
HN_3 Mon Early Nurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early Nurse
HN_3 Fri Early HeadNurse
HN_4 Mon Night Nurse
HN_4 Tue Night HeadNurse
HN_4 Wed Night HeadNurse
HN_4 Sat Day HeadNurse
HN_4 Sun Day HeadNurse
HN_5 Tue Late Nurse
HN_5 Wed Late Nurse
HN_5 Thu Late HeadNurse
HN_6 Mon Day HeadNurse
HN_6 Tue Day Nurse
NU_7 Mon Late Nurse
NU_7 Tue Late Nurse
NU_7 Wed Late Nurse
NU_7 Thu Late Nurse
NU_7 Fri Late Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_8 Fri Night Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_10 Wed Early Nurse
NU_10 Thu Early Nurse
NU_10 Fri Early Nurse
NU_11 Sat Day Nurse
NU_11 Sun Day Nurse
NU_12 Thu Day Nurse
NU_12 Fri Day Caretaker
NU_12 Sat Early Nurse
NU_12 Sun Early Nurse
NU_13 Tue Late Caretaker
NU_13 Wed Late Nurse
NU_13 Thu Late Nurse
NU_14 Mon Early Nurse
NU_14 Tue Early Nurse
NU_15 Mon Late Nurse
NU_15 Tue Late Caretaker
NU_15 Wed Late Caretaker
NU_15 Thu Late Nurse
NU_15 Fri Late Caretaker
NU_16 Mon Day Nurse
NU_16 Wed Early Nurse
NU_16 Thu Early Nurse
NU_16 Fri Early Nurse
NU_17 Tue Night Nurse
NU_17 Wed Night Nurse
NU_17 Thu Night Nurse
NU_17 Fri Night Caretaker
NU_18 Mon Late Caretaker
NU_18 Tue Late Caretaker
NU_18 Fri Night Caretaker
NU_18 Sat Night Nurse
NU_18 Sun Night Nurse
NU_19 Tue Early Nurse
NU_19 Wed Early Caretaker
NU_19 Thu Early Caretaker
NU_20 Mon Late Caretaker
NU_20 Tue Late Caretaker
NU_20 Wed Late Caretaker
NU_20 Thu Late Caretaker
NU_20 Fri Late Caretaker
NU_21 Mon Late Caretaker
NU_21 Thu Late Caretaker
NU_21 Fri Late Caretaker
NU_21 Sat Late Nurse
NU_21 Sun Late Caretaker
NU_22 Mon Night Nurse
NU_22 Tue Night Caretaker
NU_23 Mon Day Nurse
NU_23 Tue Day Nurse
NU_23 Wed Day Nurse
NU_23 Sat Day Nurse
NU_23 Sun Day Caretaker
NU_24 Mon Night Caretaker
NU_24 Tue Night Caretaker
NU_24 Wed Night Caretaker
NU_24 Thu Night Caretaker
NU_24 Fri Night Caretaker
NU_25 Mon Early Caretaker
NU_25 Tue Early Nurse
NU_25 Wed Early Caretaker
NU_25 Sat Early Nurse
NU_25 Sun Early Caretaker
NU_26 Mon Late Caretaker
NU_26 Tue Late Caretaker
NU_26 Wed Late Caretaker
NU_27 Mon Night Caretaker
NU_27 Tue Night Caretaker
NU_27 Wed Night Caretaker
NU_27 Thu Night Caretaker
NU_28 Mon Early Caretaker
NU_28 Tue Early Caretaker
NU_28 Wed Day Nurse
NU_28 Thu Day Caretaker
NU_29 Wed Day Caretaker
NU_29 Thu Day Caretaker
NU_29 Fri Day Caretaker
CT_30 Thu Late Caretaker
CT_30 Fri Late Caretaker
CT_30 Sat Late Caretaker
CT_30 Sun Late Caretaker
CT_31 Mon Day Caretaker
CT_31 Tue Day Caretaker
CT_31 Wed Day Caretaker
CT_32 Mon Late Caretaker
CT_32 Thu Early Caretaker
CT_32 Fri Early Caretaker
CT_32 Sat Late Caretaker
CT_32 Sun Late Caretaker
CT_33 Mon Early Caretaker
CT_33 Tue Early Caretaker
CT_33 Wed Early Caretaker
CT_33 Thu Day Caretaker
CT_33 Fri Day Caretaker
CT_34 Wed Early Caretaker
CT_34 Thu Early Caretaker
CT_34 Fri Early Caretaker
CT_35 Mon Early Caretaker
CT_35 Tue Early Caretaker
CT_35 Wed Early Caretaker
CT_35 Thu Early Caretaker
CT_35 Fri Early Caretaker
CT_36 Thu Early Caretaker
CT_36 Fri Early Caretaker
CT_36 Sat Day Caretaker
CT_36 Sun Day Caretaker
CT_37 Mon Day Caretaker
CT_37 Tue Day Caretaker
CT_37 Wed Day Caretaker
CT_37 Thu Late Caretaker
CT_37 Fri Late Caretaker
CT_38 Mon Early Caretaker
CT_38 Tue Early Caretaker
CT_38 Wed Day Caretaker
CT_38 Thu Day Caretaker
CT_38 Fri Day Caretaker
CT_39 Mon Day Caretaker
CT_39 Tue Day Caretaker
CT_39 Wed Early Caretaker
CT_39 Thu Early Caretaker
CT_39 Fri Early Caretaker
CT_40 Thu Early Caretaker
CT_40 Fri Early Caretaker
CT_40 Sat Day Caretaker
CT_40 Sun Day Caretaker
CT_41 Tue Night Caretaker
CT_41 Wed Night Caretaker
CT_41 Thu Night Caretaker
CT_41 Fri Night Caretaker
CT_42 Mon Night Caretaker
CT_42 Tue Night Caretaker
CT_42 Wed Night Caretaker
CT_42 Sat Early Caretaker
CT_42 Sun Early Caretaker
CT_43 Mon Day Caretaker
CT_43 Tue Day Caretaker
CT_43 Wed Day Caretaker
CT_43 Thu Day Caretaker
CT_44 Sat Night Caretaker
CT_44 Sun Night Caretaker
CT_45 Mon Late Caretaker
CT_45 Tue Late Caretaker
CT_45 Wed Late Caretaker
CT_45 Thu Late Caretaker
CT_46 Mon Night Caretaker
CT_46 Tue Night Caretaker
CT_46 Wed Night Caretaker
CT_46 Thu Night Caretaker
CT_47 Mon Night Caretaker
CT_47 Tue Night Caretaker
CT_47 Wed Night Caretaker
CT_47 Thu Night Caretaker
CT_47 Fri Night Caretaker
CT_48 Tue Day Caretaker
CT_48 Wed Day Caretaker
CT_48 Thu Day Caretaker
CT_49 Mon Day Caretaker
CT_49 Sat Night Caretaker
CT_49 Sun Night Caretaker
TR_50 Tue Day Trainee
TR_50 Wed Day Trainee
TR_50 Thu Day Trainee
TR_51 Tue Night Trainee
TR_51 Wed Night Trainee
TR_51 Thu Night Trainee
TR_51 Fri Night Trainee
TR_52 Mon Late Trainee
TR_52 Tue Late Trainee
TR_52 Wed Late Trainee
TR_53 Wed Late Trainee
