SOLUTION
0 n050w8

ASSIGNMENTS = 205
HN_0 Mon Night HeadNurse
HN_0 Tue Night HeadNurse
HN_0 Wed Night Nurse
HN_0 Thu Night Nurse
HN_0 Fri Night HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early Nurse
HN_1 Fri Early Nurse
HN_1 Sat Day Nurse
HN_1 Sun Day HeadNurse
HN_2 Fri Early Nurse
HN_2 Sat Early Nurse
HN_2 Sun Early HeadNurse
HN_3 Mon Late HeadNurse
HN_3 Tue Late Nurse
HN_3 Wed Late Nurse
HN_3 Thu Late Nurse
HN_3 Fri Late Nurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Fri Night Nurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Mon Early Nurse
HN_5 Tue Early Nurse
HN_5 Wed Early Nurse
NU_6 Mon Day Nurse
NU_6 Tue Day Nurse
NU_6 Wed Day Nurse
NU_6 Thu Day Nurse
NU_6 Fri Day Nurse
NU_7 Tue Day Nurse
NU_7 Wed Day Nurse
NU_7 Thu Day Nurse
NU_7 Fri Day Nurse
NU_8 Mon Late Nurse
NU_8 Tue Late Nurse
NU_8 Wed Late Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_10 Mon Night Nurse
NU_10 Tue Night Nurse
NU_10 Fri Early Nurse
NU_10 Sat Early Caretaker
NU_10 Sun Day Nurse
NU_11 Mon Early Nurse
NU_11 Tue Early Nurse
NU_11 Wed Early Nurse
NU_11 Thu Early Nurse
NU_11 Fri Early Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Caretaker
NU_12 Fri Day Nurse
NU_12 Sat Day Caretaker
NU_12 Sun Day Caretaker
NU_13 Mon Early Nurse
NU_13 Tue Early Nurse
NU_13 Wed Early Caretaker
NU_14 Mon Day Nurse
NU_14 Tue Day Nurse
NU_14 Wed Day Nurse
NU_15 Mon Early Nurse
NU_15 Tue Early Caretaker
NU_15 Fri Night Nurse
NU_15 Sat Night Nurse
NU_15 Sun Night Nurse
NU_16 Mon Early Caretaker
NU_16 Tue Early Caretaker
NU_16 Wed Early Caretaker
NU_17 Mon Day Nurse
NU_17 Tue Day Caretaker
NU_17 Wed Day Nurse
NU_18 Fri Night Caretaker
NU_18 Sat Night Caretaker
NU_18 Sun Night Caretaker
NU_19 Mon Night Nurse
NU_19 Thu Day Caretaker
NU_19 Fri Day Caretaker
NU_19 Sat Early Caretaker
NU_19 Sun Early Nurse
NU_20 Mon Day Caretaker
NU_20 Tue Day Caretaker
NU_20 Wed Day Caretaker
NU_21 Mon Early Caretaker
NU_21 Thu Late Nurse
NU_21 Fri Late Nurse
NU_21 Sat Late Nurse
NU_21 Sun Late Nurse
NU_22 Mon Late Nurse
NU_22 Tue Late Caretaker
NU_22 Fri Day Caretaker
NU_22 Sat Day Caretaker
NU_22 Sun Day Caretaker
NU_23 Wed Day Caretaker
NU_23 Thu Day Caretaker
NU_23 Fri Day Caretaker
NU_24 Wed Day Caretaker
NU_24 Thu Day Caretaker
NU_24 Fri Early Caretaker
NU_24 Sat Early Caretaker
NU_24 Sun Early Caretaker
NU_25 Mon Late Caretaker
NU_25 Tue Late Caretaker
NU_25 Wed Late Caretaker
NU_25 Thu Late Nurse
NU_25 Fri Late Caretaker
NU_26 Mon Night Nurse
NU_26 Tue Night Nurse
NU_26 Wed Night Nurse
NU_26 Thu Night Nurse
NU_26 Fri Night Caretaker
NU_27 Mon Early Caretaker
NU_27 Tue Early Caretaker
NU_27 Wed Early Caretaker
NU_27 Thu Early Caretaker
NU_27 Fri Early Caretaker
CT_28 Mon Late Caretaker
CT_28 Tue Late Caretaker
CT_28 Wed Late Caretaker
CT_28 Sat Night Caretaker
CT_28 Sun Night Caretaker
CT_29 Mon Night Caretaker
CT_29 Tue Night Caretaker
CT_29 Wed Night Caretaker
CT_29 Thu Night Caretaker
CT_30 Tue Day Caretaker
CT_30 Wed Day Caretaker
CT_30 Thu Early Caretaker
CT_30 Fri Early Caretaker
CT_31 Mon Night Caretaker
CT_31 Tue Night Caretaker
CT_31 Wed Night Caretaker
CT_31 Thu Night Caretaker
CT_31 Fri Night Caretaker
CT_32 Tue Early Caretaker
CT_32 Wed Early Caretaker
CT_32 Thu Early Caretaker
CT_32 Fri Early Caretaker
CT_33 Mon Late Caretaker
CT_33 Thu Late Caretaker
CT_33 Fri Late Caretaker
CT_33 Sat Late Caretaker
CT_33 Sun Late Caretaker
CT_34 Mon Day Caretaker
CT_34 Tue Day Caretaker
CT_34 Wed Late Caretaker
CT_34 Thu Late Caretaker
CT_34 Fri Late Caretaker
CT_35 Mon Day Caretaker
CT_35 Tue Day Caretaker
CT_35 Wed Late Caretaker
CT_35 Thu Late Caretaker
CT_35 Fri Late Caretaker
CT_36 Mon Late Caretaker
CT_36 Tue Late Caretaker
CT_36 Wed Late Caretaker
CT_37 Mon Late Caretaker
CT_37 Thu Day Caretaker
CT_37 Fri Day Caretaker
CT_37 Sat Late Caretaker
CT_37 Sun Late Caretaker
CT_38 Mon Night Caretaker
CT_38 Tue Night Caretaker
CT_38 Wed Night Caretaker
CT_38 Thu Night Caretaker
CT_38 Fri Night Caretaker
CT_39 Mon Night Caretaker
CT_39 Tue Night Caretaker
CT_39 Wed Night Caretaker
CT_39 Thu Night Caretaker
TR_40 Mon Night Trainee
TR_40 Tue Night Trainee
TR_40 Wed Night Trainee
TR_40 Thu Night Trainee
TR_40 Fri Night Trainee
TR_41 Wed Night Trainee
TR_41 Thu Night Trainee
TR_41 Fri Night Trainee
TR_41 Sat Night Trainee
TR_41 Sun Night Trainee
TR_42 Tue Late Trainee
TR_42 Wed Late Trainee
TR_42 Thu Late Trainee
TR_43 Wed Day Trainee
TR_43 Thu Day Trainee
TR_43 Fri Day Trainee
TR_44 Mon Day Trainee
TR_44 Sat Day Trainee
TR_44 Sun Day Trainee
TR_45 Wed Day Trainee
TR_45 Thu Early Trainee
TR_45 Fri Early Trainee
TR_46 Mon Late Trainee
TR_46 Tue Late Trainee
TR_47 Sat Early Trainee
TR_47 Sun Early Trainee
TR_48 Mon Early Trainee
TR_48 Fri Late Trainee
TR_48 Sat Late Trainee
TR_48 Sun Late Trainee
TR_49 Mon Early Trainee
TR_49 Tue Early Trainee
TR_49 Wed Early Trainee
