SOLUTION
3 n050w8

ASSIGNMENTS = 208
HN_0 Mon Day Nurse
HN_0 Tue Day HeadNurse
HN_0 Wed Day Nurse
HN_0 Sat Early Nurse
HN_0 Sun Early Nurse
HN_1 Tue Night Nurse
HN_1 Wed Night Nurse
HN_1 Thu Night Nurse
HN_1 Fri Night Nurse
HN_2 Tue Day Nurse
HN_2 Wed Day Nurse
HN_2 Thu Day HeadNurse
HN_3 Mon Day Nurse
HN_3 Tue Day Nurse
HN_3 Fri Late Nurse
HN_3 Sat Late Nurse
HN_3 Sun Night HeadNurse
HN_4 Mon Early Nurse
HN_4 Tue Early HeadNurse
HN_4 Wed Early HeadNurse
HN_4 Thu Early HeadNurse
HN_5 Mon Late HeadNurse
HN_5 Sat Day HeadNurse
HN_5 Sun Day Nurse
NU_6 Mon Late Nurse
NU_6 Tue Late Nurse
NU_6 Wed Late Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Nurse
NU_7 Mon Early Caretaker
NU_7 Tue Early Nurse
NU_7 Wed Early Nurse
NU_7 Thu Early Nurse
NU_8 Thu Early Nurse
NU_8 Fri Early Nurse
NU_8 Sat Day Nurse
NU_8 Sun Day Nurse
NU_9 Fri Night Nurse
NU_9 Sat Night Nurse
NU_9 Sun Night Nurse
NU_10 Mon Night Nurse
NU_10 Thu Early Nurse
NU_10 Fri Early Nurse
NU_10 Sat Day Caretaker
NU_10 Sun Day Caretaker
NU_11 Mon Night Nurse
NU_11 Tue Night Caretaker
NU_11 Wed Night Nurse
NU_11 Thu Night Caretaker
NU_11 Fri Night Caretaker
NU_12 Mon Late Nurse
NU_12 Tue Late Nurse
NU_12 Wed Late Nurse
NU_12 Thu Late Nurse
NU_12 Fri Late Nurse
NU_13 Tue Day Caretaker
NU_13 Wed Day Nurse
NU_13 Thu Day Nurse
NU_14 Mon Early Caretaker
NU_14 Tue Early Nurse
NU_14 Wed Early Nurse
NU_14 Thu Early Caretaker
NU_15 Tue Day Caretaker
NU_15 Wed Day Nurse
NU_15 Thu Day Nurse
NU_16 Wed Night Caretaker
NU_16 Thu Night Caretaker
NU_16 Fri Night Caretaker
NU_16 Sat Night Caretaker
NU_16 Sun Night Caretaker
NU_17 Tue Late Caretaker
NU_17 Wed Late Caretaker
NU_17 Thu Late Nurse
NU_17 Fri Late Nurse
NU_18 Mon Day Caretaker
NU_18 Tue Day Caretaker
NU_18 Wed Day Caretaker
NU_18 Thu Late Caretaker
NU_18 Fri Late Caretaker
NU_19 Wed Early Caretaker
NU_19 Thu Early Caretaker
NU_19 Fri Early Nurse
NU_20 Mon Late Caretaker
NU_20 Fri Late Caretaker
NU_20 Sat Late Caretaker
NU_20 Sun Late Nurse
NU_21 Wed Day Caretaker
NU_21 Thu Day Nurse
NU_21 Fri Day Nurse
NU_22 Wed Day Caretaker
NU_22 Thu Day Nurse
NU_22 Fri Day Nurse
NU_23 Mon Late Caretaker
NU_23 Tue Late Caretaker
NU_23 Wed Late Caretaker
NU_23 Thu Late Caretaker
NU_23 Fri Late Caretaker
NU_24 Mon Night Nurse
NU_24 Tue Night Caretaker
NU_24 Wed Night Caretaker
NU_24 Thu Night Caretaker
NU_24 Fri Night Caretaker
NU_25 Mon Early Caretaker
NU_25 Tue Early Caretaker
NU_25 Wed Early Caretaker
NU_25 Thu Late Caretaker
NU_25 Fri Late Caretaker
NU_26 Mon Late Caretaker
NU_26 Tue Late Caretaker
NU_26 Wed Late Caretaker
NU_26 Thu Late Caretaker
NU_26 Fri Late Caretaker
NU_27 Mon Late Caretaker
NU_27 Tue Late Caretaker
CT_28 Mon Night Caretaker
CT_28 Thu Day Caretaker
CT_28 Fri Day Caretaker
CT_28 Sat Day Caretaker
CT_28 Sun Late Caretaker
CT_29 Tue Early Caretaker
CT_29 Wed Early Caretaker
CT_29 Thu Day Caretaker
CT_29 Fri Day Caretaker
CT_30 Mon Day Caretaker
CT_30 Tue Day Caretaker
CT_30 Wed Day Caretaker
CT_30 Thu Day Caretaker
CT_30 Fri Day Caretaker
CT_31 Mon Late Caretaker
CT_31 Tue Late Caretaker
CT_31 Wed Late Caretaker
CT_31 Sat Early Caretaker
CT_31 Sun Early Caretaker
CT_32 Mon Night Caretaker
CT_32 Tue Night Caretaker
CT_32 Wed Night Caretaker
CT_32 Thu Night Caretaker
CT_32 Fri Night Caretaker
CT_33 Mon Day Caretaker
CT_33 Thu Day Caretaker
CT_33 Fri Day Caretaker
CT_33 Sat Late Caretaker
CT_33 Sun Late Caretaker
CT_34 Mon Night Caretaker
CT_34 Tue Night Caretaker
CT_35 Wed Night Caretaker
CT_35 Thu Night Caretaker
CT_35 Fri Night Caretaker
CT_35 Sat Night Caretaker
CT_35 Sun Night Caretaker
CT_36 Thu Early Caretaker
CT_36 Fri Early Caretaker
CT_37 Mon Day Caretaker
CT_37 Thu Early Caretaker
CT_37 Fri Early Caretaker
CT_37 Sat Early Caretaker
CT_37 Sun Late Caretaker
CT_38 Mon Early Caretaker
CT_38 Tue Early Caretaker
CT_38 Wed Early Caretaker
CT_38 Thu Early Caretaker
CT_38 Fri Early Caretaker
CT_39 Tue Early Caretaker
CT_39 Wed Early Caretaker
CT_39 Thu Day Caretaker
CT_39 Fri Day Caretaker
TR_40 Mon Day Trainee
TR_40 Tue Day Trainee
TR_40 Wed Day Trainee
TR_41 Mon Day Trainee
TR_41 Thu Night Trainee
TR_41 Fri Night Trainee
TR_41 Sat Night Trainee
TR_41 Sun Night Trainee
TR_42 Mon Late Trainee
TR_42 Sat Day Trainee
TR_42 Sun Day Trainee
TR_43 Mon Early Trainee
TR_43 Tue Early Trainee
TR_43 Wed Day Trainee
TR_43 Thu Day Trainee
TR_43 Fri Day Trainee
TR_44 Wed Early Trainee
TR_44 Thu Early Trainee
TR_44 Fri Early Trainee
TR_44 Sat Early Trainee
TR_44 Sun Early Trainee
TR_45 Mon Night Trainee
TR_45 Tue Night Trainee
TR_45 Thu Night Trainee
TR_45 Fri Night Trainee
TR_45 Sat Night Trainee
TR_45 Sun Night Trainee
TR_46 Tue Early Trainee
TR_46 Wed Early Trainee
TR_46 Thu Late Trainee
TR_46 Fri Late Trainee
TR_47 Mon Early Trainee
TR_47 Tue Early Trainee
TR_47 Wed Day Trainee
TR_47 Thu Day Trainee
TR_48 Mon Night Trainee
TR_48 Tue Night Trainee
TR_48 Wed Night Trainee
TR_49 Tue Late Trainee
TR_49 Wed Late Trainee
TR_49 Thu Late Trainee
TR_49 Fri Late Trainee
