SOLUTION
0 n100w4

ASSIGNMENTS = 328
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Mon Late HeadNurse
HN_1 Tue Late HeadNurse
HN_1 Wed Late HeadNurse
HN_2 Tue Early HeadNurse
HN_2 Wed Early Nurse
HN_2 Thu Early Nurse
HN_2 Fri Early HeadNurse
HN_3 Tue Early HeadNurse
HN_3 Wed Early Nurse
HN_3 Thu Early Nurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day HeadNurse
HN_4 Fri Late HeadNurse
HN_5 Sat Day Nurse
HN_5 Sun Day Nurse
HN_6 Mon Night Nurse
HN_6 Tue Night Nurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night HeadNurse
HN_7 Mon Early HeadNurse
HN_8 Sat Late HeadNurse
HN_8 Sun Late Nurse
HN_9 Wed Day Nurse
HN_9 Thu Day HeadNurse
HN_9 Fri Day HeadNurse
HN_10 Mon Day HeadNurse
HN_10 Tue Day HeadNurse
HN_11 Mon Day Nurse
HN_11 Tue Day Nurse
HN_11 Wed Day Nurse
HN_12 Mon Late Nurse
HN_12 Tue Late Nurse
HN_13 Wed Late HeadNurse
HN_13 Thu Late HeadNurse
HN_13 Fri Late Nurse
HN_14 Wed Night Nurse
HN_14 Thu Night Nurse
HN_14 Fri Night HeadNurse
HN_14 Sat Night Nurse
HN_14 Sun Night HeadNurse
HN_15 Mon Late Nurse
HN_15 Tue Late Nurse
HN_15 Wed Late Nurse
HN_15 Sat Early HeadNurse
HN_15 Sun Early Nurse
NU_16 Tue Early Nurse
NU_16 Wed Early Caretaker
NU_16 Thu Early Nurse
NU_16 Fri Early Nurse
NU_17 Mon Day Nurse
NU_17 Tue Day Nurse
NU_17 Wed Day Caretaker
NU_17 Thu Day Nurse
NU_18 Wed Night Nurse
NU_18 Thu Night Nurse
NU_18 Fri Night Nurse
NU_18 Sat Night Nurse
NU_18 Sun Night Nurse
NU_19 Mon Early Nurse
NU_19 Tue Early Nurse
NU_20 Wed Late Nurse
NU_20 Thu Late Nurse
NU_20 Fri Late Nurse
NU_21 Mon Day Caretaker
NU_21 Tue Day Nurse
NU_21 Fri Early Nurse
NU_21 Sat Early Nurse
NU_21 Sun Early Caretaker
NU_22 Thu Day Nurse
NU_22 Fri Day Nurse
NU_23 Mon Early Nurse
NU_23 Tue Early Caretaker
NU_24 Thu Late Nurse
NU_24 Fri Late Nurse
NU_25 Mon Early Nurse
NU_25 Tue Early Caretaker
NU_25 Wed Late Nurse
NU_25 Thu Late Caretaker
NU_26 Mon Late Caretaker
NU_26 Tue Late Caretaker
NU_26 Wed Late Nurse
NU_27 Fri Late Nurse
NU_27 Sat Late Nurse
NU_27 Sun Late Caretaker
NU_28 Mon Night Nurse
NU_28 Tue Night Nurse
NU_28 Wed Night Nurse
NU_28 Thu Night Nurse
NU_28 Fri Night Nurse
NU_29 Mon Early Caretaker
NU_29 Tue Early Caretaker
NU_30 Mon Late Caretaker
NU_30 Thu Early Nurse
NU_30 Fri Early Caretaker
NU_30 Sat Day Caretaker
NU_30 Sun Day Caretaker
NU_31 Mon Night Nurse
NU_31 Thu Early Caretaker
NU_31 Fri Early Caretaker
NU_31 Sat Early Nurse
NU_31 Sun Day Caretaker
NU_32 Tue Day Caretaker
NU_32 Wed Day Caretaker
NU_32 Thu Day Nurse
NU_32 Fri Day Nurse
NU_33 Tue Night Caretaker
NU_33 Wed Night Caretaker
NU_33 Thu Night Caretaker
NU_33 Fri Night Caretaker
NU_34 Mon Day Caretaker
NU_34 Tue Day Caretaker
NU_34 Wed Late Caretaker
NU_34 Thu Late Caretaker
CT_35 Mon Night Caretaker
CT_35 Tue Night Caretaker
CT_35 Wed Night Caretaker
CT_35 Thu Night Caretaker
CT_35 Fri Night Caretaker
CT_36 Mon Early Caretaker
CT_36 Tue Early Caretaker
CT_36 Wed Early Caretaker
CT_37 Wed Day Caretaker
CT_37 Thu Day Caretaker
CT_37 Fri Day Caretaker
CT_38 Mon Late Caretaker
CT_38 Thu Night Caretaker
CT_38 Fri Night Caretaker
CT_38 Sat Night Caretaker
CT_38 Sun Night Caretaker
CT_39 Wed Day Caretaker
CT_39 Thu Day Caretaker
CT_39 Fri Day Caretaker
CT_39 Sat Day Caretaker
CT_39 Sun Day Caretaker
CT_40 Mon Day Caretaker
CT_40 Thu Early Caretaker
CT_40 Fri Early Caretaker
CT_40 Sat Late Caretaker
CT_40 Sun Late Caretaker
CT_41 Thu Day Caretaker
CT_41 Fri Day Caretaker
CT_42 Mon Day Caretaker
CT_42 Thu Night Caretaker
CT_42 Fri Night Caretaker
CT_42 Sat Night Caretaker
CT_42 Sun Night Caretaker
CT_43 Tue Day Caretaker
CT_43 Wed Day Caretaker
CT_43 Thu Day Caretaker
CT_43 Fri Day Caretaker
CT_44 Wed Early Caretaker
CT_44 Thu Early Caretaker
CT_44 Fri Early Caretaker
CT_45 Sat Day Caretaker
CT_45 Sun Day Caretaker
CT_46 Mon Night Caretaker
CT_46 Tue Night Caretaker
CT_46 Wed Night Caretaker
CT_46 Thu Night Caretaker
CT_46 Fri Night Caretaker
CT_47 Mon Late Caretaker
CT_47 Tue Late Caretaker
CT_47 Wed Late Caretaker
CT_47 Thu Late Caretaker
CT_48 Tue Day Caretaker
CT_48 Wed Day Caretaker
CT_48 Thu Early Caretaker
CT_48 Fri Early Caretaker
CT_49 Mon Day Caretaker
CT_49 Tue Day Caretaker
CT_50 Wed Day Caretaker
CT_50 Thu Day Caretaker
CT_50 Fri Day Caretaker
CT_51 Tue Day Caretaker
CT_51 Wed Day Caretaker
CT_51 Thu Day Caretaker
CT_51 Fri Day Caretaker
CT_52 Mon Early Caretaker
