SOLUTION
1 n100w4

ASSIGNMENTS = 330
HN_0 Mon Early Nurse
HN_0 Tue Early Nurse
HN_1 Sat Early HeadNurse
HN_1 Sun Early HeadNurse
HN_2 Wed Early HeadNurse
HN_2 Thu Early HeadNurse
HN_2 Fri Early Nurse
HN_2 Sat Late Nurse
HN_2 Sun Late HeadNurse
HN_3 Fri Night HeadNurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night Nurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day HeadNurse
HN_4 Fri Day Nurse
HN_5 Mon Late HeadNurse
HN_5 Tue Late HeadNurse
HN_6 Tue Late HeadNurse
HN_6 Wed Late Nurse
HN_6 Thu Late HeadNurse
HN_6 Fri Late HeadNurse
HN_7 Mon Night HeadNurse
HN_7 Tue Night HeadNurse
HN_7 Wed Night HeadNurse
HN_7 Thu Night HeadNurse
HN_7 Fri Night HeadNurse
HN_8 Wed Day Nurse
HN_8 Thu Day HeadNurse
HN_8 Fri Day Nurse
HN_9 Mon Night Nurse
HN_9 Tue Night Nurse
HN_9 Wed Night HeadNurse
HN_9 Thu Night Nurse
HN_9 Fri Night Nurse
HN_10 Wed Early HeadNurse
HN_10 Thu Early Nurse
HN_11 Mon Early Nurse
HN_11 Tue Early Nurse
HN_11 Wed Early Nurse
HN_12 Tue Late Nurse
HN_12 Wed Late Nurse
HN_13 Sat Day Nurse
HN_13 Sun Day HeadNurse
HN_14 Mon Night Nurse
HN_14 Tue Night Nurse
HN_14 Wed Night Nurse
HN_14 Thu Night Nurse
HN_14 Fri Night Nurse
HN_15 Mon Day HeadNurse
HN_15 Thu Night Nurse
HN_15 Fri Night Nurse
HN_15 Sat Night Nurse
HN_15 Sun Night Nurse
NU_16 Wed Early Nurse
NU_16 Thu Early Nurse
NU_16 Fri Early Nurse
NU_16 Sat Early Nurse
NU_16 Sun Late Nurse
NU_17 Mon Day Nurse
NU_17 Tue Day Nurse
NU_17 Wed Early Nurse
NU_17 Thu Early Nurse
NU_18 Mon Day Nurse
NU_18 Tue Day Nurse
NU_18 Wed Day Nurse
NU_18 Thu Day Nurse
NU_18 Fri Day Nurse
NU_19 Thu Day Nurse
NU_19 Fri Day Caretaker
NU_20 Mon Late Nurse
NU_20 Tue Late Nurse
NU_20 Wed Late Nurse
NU_20 Sat Late Caretaker
