SOLUTION
4 n040w8

ASSIGNMENTS = 157
HN_0 Mon Day Nurse
HN_0 Tue Day HeadNurse
HN_0 Wed Day HeadNurse
HN_0 Thu Early Nurse
HN_0 Fri Early Nurse
HN_1 Tue Day Nurse
HN_1 Wed Day Nurse
HN_1 Thu Day Nurse
HN_2 Mon Early Caretaker
HN_2 Tue Early Nurse
HN_2 Wed Early HeadNurse
HN_2 Thu Early Caretaker
HN_3 Mon Night Nurse
HN_3 Tue Night HeadNurse
HN_3 Wed Night HeadNurse
HN_3 Thu Night Nurse
HN_4 Mon Late Nurse
HN_4 Thu Early Caretaker
HN_4 Fri Early Caretaker
HN_4 Sat Early Nurse
HN_4 Sun Day Nurse
HN_5 Mon Night Caretaker
HN_5 Tue Night Nurse
HN_5 Sat Night HeadNurse
HN_5 Sun Night Caretaker
NU_6 Sat Late Nurse
NU_6 Sun Late Nurse
NU_7 Mon Night Caretaker
NU_7 Tue Night Caretaker
NU_7 Wed Night Nurse
NU_7 Thu Night Caretaker
NU_8 Mon Early Nurse
NU_8 Tue Early Caretaker
NU_8 Wed Early Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_9 Mon Late Nurse
NU_9 Tue Late Nurse
NU_9 Wed Late Nurse
NU_10 Mon Day Caretaker
NU_10 Tue Day Nurse
NU_10 Fri Night Nurse
NU_10 Sat Night Nurse
NU_10 Sun Night Nurse
NU_11 Sat Early Nurse
NU_11 Sun Early Nurse
NU_12 Mon Late Nurse
NU_12 Tue Late Caretaker
NU_12 Fri Day Nurse
NU_12 Sat Day Nurse
NU_12 Sun Day Nurse
NU_13 Wed Late Caretaker
NU_13 Thu Late Caretaker
NU_13 Fri Late Caretaker
NU_14 Mon Early Nurse
NU_14 Tue Early Caretaker
NU_14 Wed Early Nurse
NU_14 Thu Day Nurse
NU_14 Fri Day Caretaker
NU_15 Tue Night Caretaker
NU_15 Wed Night Caretaker
NU_15 Thu Night Caretaker
NU_15 Fri Night Caretaker
NU_16 Wed Early Caretaker
NU_16 Thu Early Caretaker
NU_16 Fri Early Caretaker
NU_17 Tue Early Caretaker
NU_17 Wed Early Caretaker
NU_17 Thu Late Caretaker
NU_17 Fri Late Caretaker
NU_17 Sat Late Nurse
NU_17 Sun Late Nurse
CT_18 Thu Early Caretaker
CT_18 Fri Early Caretaker
CT_18 Sat Early Caretaker
CT_18 Sun Early Caretaker
CT_19 Tue Day Caretaker
CT_19 Wed Day Caretaker
CT_19 Thu Day Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_20 Sat Night Caretaker
CT_20 Sun Night Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Fri Night Caretaker
CT_22 Sat Night Caretaker
CT_22 Sun Night Caretaker
CT_23 Sat Night Caretaker
CT_23 Sun Night Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Late Caretaker
CT_24 Wed Late Caretaker
CT_24 Thu Late Caretaker
CT_24 Fri Late Caretaker
CT_25 Mon Night Caretaker
CT_25 Tue Night Caretaker
CT_25 Wed Night Caretaker
CT_25 Thu Night Caretaker
CT_26 Mon Day Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Sat Late Caretaker
CT_26 Sun Late Caretaker
CT_27 Mon Early Caretaker
CT_27 Tue Early Caretaker
CT_28 Mon Late Caretaker
CT_28 Tue Late Caretaker
CT_28 Wed Late Caretaker
CT_28 Sat Late Caretaker
CT_28 Sun Late Caretaker
CT_29 Mon Late Caretaker
CT_29 Tue Late Caretaker
CT_29 Wed Late Caretaker
CT_29 Thu Late Caretaker
CT_29 Fri Late Caretaker
CT_30 Mon Early Caretaker
CT_30 Tue Early Caretaker
CT_30 Wed Early Caretaker
CT_30 Thu Early Caretaker
CT_30 Fri Early Caretaker
CT_31 Thu Day Caretaker
CT_31 Fri Day Caretaker
CT_31 Sat Day Caretaker
CT_31 Sun Day Caretaker
TR_32 Wed Day Trainee
TR_32 Thu Day Trainee
TR_32 Fri Late Trainee
TR_32 Sat Late Trainee
TR_32 Sun Late Trainee
TR_33 Mon Late Trainee
TR_33 Tue Late Trainee
TR_33 Wed Late Trainee
TR_33 Thu Late Trainee
TR_34 Sat Day Trainee
TR_34 Sun Day Trainee
TR_35 Wed Day Trainee
TR_35 Thu Day Trainee
TR_35 Fri Day Trainee
TR_36 Thu Night Trainee
TR_36 Fri Night Trainee
TR_36 Sat Night Trainee
TR_36 Sun Night Trainee
TR_37 Tue Early Trainee
TR_37 Wed Early Trainee
TR_37 Thu Early Trainee
TR_38 Mon Day Trainee
TR_38 Tue Day Trainee
TR_38 Wed Late Trainee
TR_38 Thu Late Trainee
TR_39 Mon Night Trainee
TR_39 Sat Early Trainee
TR_39 Sun Early Trainee
