SOLUTION
7 n120w8

ASSIGNMENTS = 463
HN_0 Thu Early HeadNurse
HN_0 Fri Early HeadNurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_2 Mon Late HeadNurse
HN_2 Tue Late HeadNurse
HN_3 Mon Day HeadNurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Fri Early HeadNurse
HN_4 Sat Early HeadNurse
HN_4 Sun Day HeadNurse
HN_5 Sat Late HeadNurse
HN_5 Sun Late Nurse
HN_6 Sat Early Nurse
HN_6 Sun Early Nurse
HN_7 Mon Late HeadNurse
HN_7 Tue Late Nurse
HN_7 Wed Late HeadNurse
HN_7 Sat Night HeadNurse
HN_7 Sun Night Nurse
HN_8 Thu Day HeadNurse
HN_8 Fri Day HeadNurse
HN_8 Sat Night Nurse
HN_8 Sun Night Nurse
HN_9 Mon Night HeadNurse
HN_9 Tue Night HeadNurse
HN_9 Wed Night Nurse
HN_9 Thu Night HeadNurse
HN_9 Fri Night HeadNurse
HN_10 Mon Day HeadNurse
HN_10 Tue Day HeadNurse
HN_10 Wed Day HeadNurse
HN_10 Thu Late HeadNurse
HN_10 Fri Late HeadNurse
HN_11 Mon Late HeadNurse
HN_11 Tue Late Nurse
HN_11 Wed Late HeadNurse
HN_11 Thu Late Nurse
HN_11 Fri Late HeadNurse
HN_13 Tue Night HeadNurse
HN_13 Wed Night Nurse
HN_13 Thu Night HeadNurse
HN_13 Fri Night Nurse
HN_14 Mon Late Nurse
HN_14 Tue Late Nurse
HN_14 Wed Late HeadNurse
HN_14 Sat Late Nurse
HN_14 Sun Late Nurse
HN_15 Mon Day HeadNurse
HN_15 Tue Day HeadNurse
HN_15 Wed Early HeadNurse
HN_15 Thu Early Nurse
HN_15 Fri Early Nurse
HN_16 Wed Early HeadNurse
HN_16 Thu Early Nurse
HN_16 Fri Early Nurse
HN_17 Mon Early Nurse
HN_17 Tue Early HeadNurse
HN_17 Wed Early Nurse
HN_17 Thu Late Nurse
HN_17 Fri Late Nurse
HN_18 Tue Early Nurse
HN_18 Wed Early Nurse
HN_18 Thu Early Nurse
HN_18 Fri Early Nurse
HN_19 Mon Night HeadNurse
HN_19 Thu Early Nurse
HN_19 Fri Early Nurse
HN_19 Sat Late Nurse
HN_19 Sun Late Nurse
NU_20 Mon Early Nurse
NU_20 Tue Early Nurse
NU_20 Wed Early Nurse
NU_20 Thu Late Nurse
NU_20 Fri Late Nurse
NU_21 Mon Early Nurse
NU_21 Tue Early Nurse
NU_21 Wed Early Nurse
NU_22 Tue Night Nurse
NU_22 Wed Night Nurse
NU_22 Thu Night Nurse
NU_22 Fri Night Nurse
NU_23 Tue Day Nurse
NU_23 Wed Day Nurse
NU_23 Thu Day Nurse
NU_23 Fri Day Nurse
NU_24 Mon Early Nurse
NU_24 Tue Early Nurse
NU_24 Wed Early Nurse
NU_24 Thu Early Caretaker
NU_24 Fri Early Caretaker
NU_25 Mon Day Nurse
NU_25 Tue Day Nurse
NU_25 Wed Early Caretaker
NU_25 Thu Early Caretaker
NU_25 Fri Early Caretaker
NU_26 Mon Night Nurse
NU_26 Tue Night Nurse
NU_27 Tue Early Caretaker
NU_27 Wed Early Caretaker
NU_27 Thu Day Nurse
NU_27 Fri Day Nurse
NU_28 Mon Day Nurse
NU_28 Tue Day Nurse
NU_28 Wed Day Nurse
NU_28 Thu Day Nurse
NU_28 Fri Day Nurse
NU_29 Mon Late Nurse
NU_29 Tue Late Nurse
NU_29 Wed Late Nurse
NU_30 Mon Night Nurse
NU_30 Tue Night Nurse
NU_30 Wed Night Nurse
NU_30 Thu Night Nurse
NU_30 Fri Night Nurse
NU_31 Mon Early Caretaker
NU_31 Tue Early Caretaker
NU_31 Fri Late Nurse
NU_31 Sat Late Caretaker
NU_31 Sun Late Caretaker
NU_32 Mon Day Nurse
NU_32 Tue Day Nurse
NU_32 Fri Early Caretaker
NU_32 Sat Early Nurse
NU_32 Sun Late Caretaker
NU_33 Mon Late Nurse
NU_33 Tue Late Caretaker
NU_33 Wed Late Nurse
NU_33 Sat Day Nurse
NU_33 Sun Day Nurse
NU_34 Sat Night Nurse
NU_34 Sun Night Nurse
NU_35 Mon Early Caretaker
NU_35 Tue Early Caretaker
NU_35 Wed Early Caretaker
NU_36 Mon Early Caretaker
NU_36 Tue Early Caretaker
NU_36 Wed Late Nurse
NU_36 Thu Late Caretaker
NU_36 Fri Late Nurse
NU_37 Mon Late Nurse
NU_37 Tue Late Caretaker
NU_37 Wed Late Caretaker
NU_37 Thu Late Caretaker
NU_38 Mon Day Nurse
NU_38 Tue Day Nurse
NU_38 Wed Day Caretaker
NU_39 Tue Night Nurse
NU_39 Wed Night Caretaker
NU_39 Thu Night Nurse
NU_39 Fri Night Nurse
NU_40 Mon Day Caretaker
NU_40 Tue Day Caretaker
NU_40 Wed Early Caretaker
NU_40 Thu Early Caretaker
NU_40 Fri Early Caretaker
NU_41 Mon Day Caretaker
NU_42 Mon Night Nurse
NU_42 Tue Night Nurse
NU_42 Wed Night Caretaker
NU_42 Thu Night Caretaker
NU_42 Fri Night Caretaker
NU_43 Tue Day Caretaker
NU_43 Wed Day Caretaker
NU_43 Thu Day Nurse
NU_43 Fri Day Nurse
NU_44 Sat Late Caretaker
NU_44 Sun Late Caretaker
NU_45 Mon Day Caretaker
NU_45 Tue Day Caretaker
NU_45 Wed Day Caretaker
NU_45 Thu Day Caretaker
NU_45 Fri Day Caretaker
NU_46 Thu Early Caretaker
NU_46 Fri Early Caretaker
NU_46 Sat Day Nurse
NU_46 Sun Day Caretaker
NU_47 Mon Night Nurse
NU_47 Tue Night Caretaker
NU_47 Wed Night Caretaker
NU_47 Sat Early Nurse
NU_47 Sun Early Nurse
NU_48 Mon Night Caretaker
NU_48 Tue Night Caretaker
NU_48 Wed Night Caretaker
NU_48 Thu Night Caretaker
NU_48 Fri Night Caretaker
NU_49 Mon Late Nurse
NU_49 Thu Day Caretaker
NU_49 Fri Day Caretaker
NU_49 Sat Day Nurse
NU_49 Sun Night Caretaker
CT_50 Mon Day Caretaker
CT_50 Tue Day Caretaker
CT_50 Fri Early Caretaker
CT_50 Sat Early Caretaker
CT_50 Sun Early Caretaker
CT_51 Mon Night Caretaker
CT_51 Tue Night Caretaker
CT_51 Wed Night Caretaker
CT_51 Thu Night Caretaker
CT_51 Fri Night Caretaker
CT_52 Mon Late Caretaker
CT_52 Tue Late Caretaker
CT_52 Wed Late Caretaker
CT_52 Thu Late Caretaker
CT_52 Fri Late Caretaker
CT_53 Mon Day Caretaker
CT_53 Tue Day Caretaker
CT_53 Wed Early Caretaker
CT_53 Thu Early Caretaker
