SOLUTION
3 n120w8

ASSIGNMENTS = 472
HN_0 Mon Night HeadNurse
HN_0 Tue Night HeadNurse
HN_1 Sat Night HeadNurse
HN_1 Sun Night HeadNurse
HN_2 Mon Late HeadNurse
HN_2 Tue Late HeadNurse
HN_2 Sat Late HeadNurse
HN_2 Sun Late HeadNurse
HN_3 Mon Day HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Thu Early HeadNurse
HN_4 Fri Early HeadNurse
HN_4 Sat Early HeadNurse
HN_4 Sun Late HeadNurse
HN_5 Tue Night HeadNurse
HN_5 Wed Night HeadNurse
HN_5 Thu Night HeadNurse
HN_5 Fri Night HeadNurse
HN_6 Mon Early Nurse
HN_6 Tue Early HeadNurse
HN_6 Wed Early HeadNurse
HN_6 Thu Early Nurse
HN_7 Thu Day HeadNurse
HN_7 Fri Day HeadNurse
HN_7 Sat Day HeadNurse
HN_7 Sun Early HeadNurse
HN_8 Mon Late Nurse
HN_8 Sat Late HeadNurse
HN_8 Sun Late Nurse
HN_9 Mon Early Nurse
HN_9 Tue Early HeadNurse
HN_9 Wed Day HeadNurse
HN_9 Thu Day HeadNurse
HN_9 Fri Day HeadNurse
HN_10 Mon Early Nurse
HN_10 Tue Early Nurse
HN_10 Wed Late HeadNurse
HN_10 Thu Late HeadNurse
HN_10 Fri Late HeadNurse
HN_11 Mon Night HeadNurse
HN_11 Tue Night HeadNurse
HN_11 Wed Night Nurse
HN_11 Thu Night HeadNurse
HN_11 Fri Night HeadNurse
HN_12 Fri Night Nurse
HN_12 Sat Night HeadNurse
HN_12 Sun Night Nurse
HN_13 Mon Day Nurse
HN_13 Tue Day HeadNurse
HN_13 Wed Day Nurse
HN_13 Thu Day Nurse
HN_14 Mon Late Nurse
HN_14 Tue Late Nurse
HN_14 Wed Late Nurse
HN_14 Thu Late HeadNurse
HN_14 Fri Late Nurse
HN_15 Mon Night Nurse
HN_15 Tue Night Nurse
HN_15 Wed Night Nurse
HN_15 Thu Night Nurse
HN_15 Fri Night Nurse
HN_16 Mon Day Nurse
HN_16 Tue Day HeadNurse
HN_16 Wed Early Nurse
HN_16 Thu Early Nurse
HN_16 Fri Early Nurse
HN_17 Mon Day Nurse
HN_17 Tue Day Nurse
HN_17 Wed Day Nurse
HN_17 Thu Late HeadNurse
HN_17 Fri Late Nurse
HN_18 Mon Early Nurse
HN_18 Tue Early Nurse
HN_19 Mon Night Nurse
HN_19 Tue Night Nurse
HN_19 Wed Night Nurse
HN_19 Thu Night Nurse
HN_19 Fri Night Nurse
NU_20 Mon Early Caretaker
NU_20 Tue Early Nurse
NU_20 Fri Early Nurse
NU_20 Sat Early Nurse
NU_20 Sun Early Nurse
NU_21 Tue Early Nurse
NU_21 Wed Early Nurse
NU_21 Thu Day Nurse
NU_21 Fri Day Nurse
NU_22 Mon Early Caretaker
NU_22 Tue Early Nurse
NU_22 Wed Late Nurse
NU_22 Thu Late Nurse
NU_23 Tue Early Caretaker
NU_23 Wed Early Nurse
NU_23 Thu Day Nurse
NU_23 Fri Day Nurse
NU_24 Mon Day Nurse
NU_24 Tue Day Nurse
NU_24 Wed Day Nurse
NU_24 Thu Early Nurse
NU_24 Fri Early Nurse
NU_25 Wed Day Nurse
NU_25 Thu Early Nurse
NU_25 Fri Early Nurse
NU_25 Sat Early Nurse
NU_25 Sun Early Nurse
NU_27 Tue Night Nurse
NU_27 Wed Night Nurse
NU_27 Thu Night Nurse
NU_27 Fri Night Caretaker
NU_28 Wed Early Nurse
NU_28 Thu Early Nurse
NU_28 Fri Early Caretaker
NU_29 Thu Early Caretaker
NU_29 Fri Early Caretaker
NU_29 Sat Late Nurse
NU_29 Sun Late Caretaker
NU_30 Mon Early Caretaker
NU_30 Tue Early Caretaker
NU_30 Wed Early Caretaker
NU_30 Thu Late Nurse
NU_30 Fri Late Nurse
NU_31 Mon Late Nurse
NU_31 Tue Late Nurse
NU_31 Wed Late Nurse
NU_31 Thu Late Nurse
NU_31 Fri Late Nurse
NU_32 Mon Day Nurse
NU_32 Tue Day Nurse
NU_32 Wed Day Nurse
NU_32 Sat Day Nurse
NU_32 Sun Day Nurse
NU_33 Mon Night Nurse
NU_33 Tue Night Nurse
NU_33 Wed Night Nurse
NU_33 Thu Night Nurse
NU_33 Fri Night Caretaker
NU_34 Tue Early Caretaker
NU_34 Wed Early Caretaker
NU_34 Thu Early Caretaker
NU_35 Mon Early Caretaker
NU_35 Tue Early Caretaker
NU_35 Sat Late Nurse
NU_35 Sun Late Caretaker
NU_36 Mon Late Nurse
NU_36 Tue Late Nurse
NU_36 Wed Late Nurse
NU_36 Thu Late Nurse
NU_36 Fri Late Caretaker
NU_37 Tue Day Nurse
NU_37 Wed Day Nurse
NU_37 Thu Early Caretaker
NU_37 Fri Early Caretaker
NU_38 Thu Night Caretaker
NU_38 Fri Night Caretaker
NU_38 Sat Night Nurse
NU_38 Sun Night Nurse
NU_39 Mon Night Nurse
NU_39 Tue Night Caretaker
NU_39 Wed Night Caretaker
NU_40 Mon Early Caretaker
NU_40 Tue Early Caretaker
NU_40 Wed Early Caretaker
NU_40 Thu Day Nurse
NU_40 Fri Day Nurse
NU_42 Mon Day Caretaker
NU_42 Tue Day Caretaker
NU_42 Wed Day Caretaker
NU_42 Thu Day Caretaker
NU_42 Fri Day Nurse
NU_43 Mon Night Caretaker
NU_43 Tue Night Caretaker
NU_43 Wed Night Caretaker
NU_43 Thu Night Caretaker
NU_44 Mon Night Caretaker
NU_44 Tue Night Caretaker
NU_44 Wed Night Caretaker
NU_45 Mon Night Caretaker
NU_45 Tue Night Caretaker
NU_45 Wed Night Caretaker
NU_45 Thu Night Caretaker
NU_45 Sat Night Nurse
NU_45 Sun Night Caretaker
NU_46 Mon Day Caretaker
NU_46 Tue Late Caretaker
NU_46 Wed Late Nurse
NU_46 Sat Early Caretaker
NU_46 Sun Early Caretaker
NU_47 Wed Night Caretaker
NU_47 Thu Night Caretaker
NU_47 Fri Night Caretaker
NU_47 Sat Night Caretaker
NU_47 Sun Night Caretaker
NU_48 Mon Late Nurse
NU_48 Tue Late Caretaker
NU_48 Wed Late Caretaker
NU_48 Thu Late Nurse
NU_48 Fri Late Caretaker
NU_49 Mon Early Caretaker
NU_49 Tue Early Caretaker
NU_49 Wed Early Caretaker
NU_49 Thu Day Caretaker
NU_49 Fri Day Nurse
CT_50 Mon Early Caretaker
CT_50 Tue Early Caretaker
CT_50 Wed Early Caretaker
CT_50 Thu Late Caretaker
CT_50 Fri Late Caretaker
CT_51 Mon Night Caretaker
CT_51 Tue Night Caretaker
CT_51 Fri Day Caretaker
CT_51 Sat Day Caretaker
CT_51 Sun Day Caretaker
CT_52 Tue Early Caretaker
CT_52 Wed Early Caretaker
CT_52 Thu Day Caretaker
CT_52 Fri Day Caretaker
CT_53 Mon Late Caretaker
CT_53 Tue Late Caretaker
CT_53 Fri Late Caretaker
CT_53 Sat Late Caretaker
CT_53 Sun Late Caretaker
CT_54 Tue Night Caretaker
CT_54 Wed Night Caretaker
CT_54 Thu Night Caretaker
CT_54 Fri Night Caretaker
CT_55 Mon Late Caretaker
CT_55 Thu Early Caretaker
CT_55 Fri Early Caretaker
CT_55 Sat Late Caretaker
CT_55 Sun Late Caretaker
CT_56 Sat Early Caretaker
CT_56 Sun Early Caretaker
CT_57 Mon Late Caretaker
CT_57 Tue Late Caretaker
CT_57 Wed Late Caretaker
CT_57 Thu Late Caretaker
CT_58 Mon Night Caretaker
CT_58 Tue Night Caretaker
CT_58 Wed Night Caretaker
CT_58 Thu Night Caretaker
CT_59 Mon Day Caretaker
CT_59 Tue Day Caretaker
CT_59 Wed Day Caretaker
CT_59 Thu Early Caretaker
CT_59 Fri Early Caretaker
CT_60 Wed Night Caretaker
CT_60 Thu Night Caretaker
CT_60 Fri Night Caretaker
CT_60 Sat Night Caretaker
CT_60 Sun Night Caretaker
CT_61 Tue Early Caretaker
CT_61 Wed Early Caretaker
CT_61 Thu Late Caretaker
CT_61 Fri Late Caretaker
CT_62 Fri Night Caretaker
CT_62 Sat Night Caretaker
CT_62 Sun Night Caretaker
CT_63 Tue Day Caretaker
CT_63 Wed Day Caretaker
CT_63 Thu Early Caretaker
CT_63 Fri Early Caretaker
CT_64 Tue Day Caretaker
CT_64 Wed Day Caretaker
CT_64 Thu Day Caretaker
CT_64 Fri Day Caretaker
CT_65 Tue Late Caretaker
CT_65 Wed Late Caretaker
CT_65 Thu Late Caretaker
CT_65 Fri Late Caretaker
CT_66 Mon Day Caretaker
CT_66 Tue Day Caretaker
CT_67 Fri Day Caretaker
CT_67 Sat Day Caretaker
CT_67 Sun Early Caretaker
CT_68 Thu Day Caretaker
CT_68 Fri Day Caretaker
CT_68 Sat Day Caretaker
CT_68 Sun Early Caretaker
CT_69 Wed Late Caretaker
CT_69 Thu Late Caretaker
CT_69 Fri Late Caretaker
CT_70 Fri Early Caretaker
CT_70 Sat Early Caretaker
CT_70 Sun Day Caretaker
CT_71 Thu Early Caretaker
CT_71 Fri Early Caretaker
CT_71 Sat Late Caretaker
CT_71 Sun Late Caretaker
CT_72 Mon Day Caretaker
CT_72 Tue Day Caretaker
CT_73 Wed Day Caretaker
CT_73 Thu Day Caretaker
CT_73 Fri Day Caretaker
CT_74 Mon Late Caretaker
CT_74 Fri Day Caretaker
CT_74 Sat Day Caretaker
CT_74 Sun Day Caretaker
CT_75 Thu Day Caretaker
CT_75 Fri Day Caretaker
CT_75 Sat Late Caretaker
CT_75 Sun Late Caretaker
CT_76 Mon Late Caretaker
CT_76 Tue Late Caretaker
CT_78 Tue Day Caretaker
CT_78 Wed Day Caretaker
CT_78 Thu Day Caretaker
CT_78 Fri Day Caretaker
CT_79 Mon Late Caretaker
CT_79 Tue Late Caretaker
CT_79 Wed Late Caretaker
CT_80 Mon Day Caretaker
CT_80 Tue Day Caretaker
CT_80 Wed Day Caretaker
CT_80 Thu Early Caretaker
CT_80 Fri Early Caretaker
CT_81 Tue Late Caretaker
CT_81 Wed Late Caretaker
CT_81 Thu Late Caretaker
CT_82 Mon Day Caretaker
CT_82 Tue Day Caretaker
CT_82 Wed Early Caretaker
CT_82 Thu Early Caretaker
CT_82 Fri Early Caretaker
CT_83 Mon Night Caretaker
CT_83 Tue Night Caretaker
CT_83 Wed Night Caretaker
CT_83 Thu Night Caretaker
CT_83 Fri Night Caretaker
CT_84 Mon Late Caretaker
CT_84 Tue Late Caretaker
CT_84 Wed Late Caretaker
