SOLUTION
5 n120w8

ASSIGNMENTS = 477
HN_0 Mon Late HeadNurse
HN_0 Fri Day HeadNurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Tue Early HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late HeadNurse
HN_2 Thu Early HeadNurse
HN_2 Fri Early HeadNurse
HN_2 Sat Early Nurse
HN_2 Sun Late HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early HeadNurse
HN_3 Fri Day HeadNurse
HN_3 Sat Day HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Mon Night HeadNurse
HN_4 Tue Night HeadNurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night HeadNurse
HN_4 Fri Night HeadNurse
HN_5 Mon Day Nurse
HN_6 Mon Day Nurse
HN_7 Tue Early HeadNurse
HN_7 Wed Early Nurse
HN_7 Thu Day HeadNurse
HN_7 Fri Day Nurse
HN_8 Wed Night HeadNurse
HN_8 Thu Night HeadNurse
HN_8 Fri Night HeadNurse
HN_8 Sat Night Nurse
HN_8 Sun Night HeadNurse
HN_9 Mon Night Nurse
HN_9 Tue Night Nurse
HN_9 Wed Night Nurse
HN_9 Thu Night HeadNurse
HN_9 Fri Night HeadNurse
HN_10 Mon Early HeadNurse
HN_10 Tue Early Nurse
HN_10 Wed Day HeadNurse
HN_10 Thu Day Nurse
HN_10 Fri Day Nurse
HN_11 Wed Late HeadNurse
HN_11 Thu Late HeadNurse
HN_11 Fri Late Nurse
HN_12 Tue Early Nurse
HN_12 Wed Early Nurse
HN_12 Thu Late Nurse
HN_12 Fri Late Nurse
HN_14 Mon Early HeadNurse
HN_14 Tue Early Nurse
HN_14 Wed Early Nurse
HN_14 Thu Late Nurse
HN_14 Fri Late Nurse
HN_15 Mon Day Nurse
HN_15 Tue Day HeadNurse
HN_15 Fri Day Nurse
HN_15 Sat Day Nurse
HN_15 Sun Day HeadNurse
HN_16 Tue Early Nurse
HN_16 Wed Early Nurse
HN_16 Thu Late Nurse
HN_16 Fri Late Nurse
HN_17 Mon Late Nurse
HN_17 Tue Late HeadNurse
HN_17 Wed Late HeadNurse
HN_17 Thu Late Nurse
HN_17 Fri Late Nurse
HN_18 Mon Late Nurse
HN_19 Mon Late Nurse
HN_19 Tue Late HeadNurse
HN_19 Wed Late HeadNurse
HN_19 Sat Early Nurse
HN_19 Sun Early HeadNurse
NU_20 Mon Night Nurse
NU_20 Thu Early Nurse
NU_20 Fri Early Nurse
NU_21 Mon Early Nurse
NU_21 Tue Early Caretaker
NU_21 Wed Early Nurse
NU_21 Thu Day Nurse
NU_21 Fri Day Caretaker
NU_22 Mon Night Nurse
NU_23 Mon Late Nurse
NU_23 Tue Late Nurse
NU_24 Mon Day Nurse
NU_24 Tue Day Nurse
NU_24 Wed Day Nurse
NU_24 Thu Late Caretaker
NU_24 Fri Late Caretaker
NU_25 Mon Night Nurse
NU_25 Tue Night Nurse
NU_25 Wed Night Nurse
NU_25 Thu Night Nurse
NU_25 Fri Night Nurse
NU_26 Tue Day Nurse
NU_26 Wed Day Nurse
NU_26 Thu Late Caretaker
NU_26 Fri Late Caretaker
NU_27 Mon Late Nurse
NU_27 Tue Late Nurse
NU_28 Mon Day Caretaker
NU_28 Tue Day Nurse
NU_28 Wed Day Nurse
NU_28 Thu Early Nurse
NU_28 Fri Early Nurse
NU_29 Mon Night Caretaker
NU_29 Tue Night Nurse
NU_29 Wed Night Nurse
NU_29 Thu Night Nurse
NU_29 Fri Night Nurse
NU_30 Wed Early Caretaker
NU_30 Thu Early Nurse
NU_30 Fri Early Nurse
NU_31 Mon Day Caretaker
NU_31 Tue Day Nurse
NU_31 Wed Day Nurse
NU_31 Sat Day Nurse
NU_31 Sun Day Nurse
NU_32 Mon Early Nurse
NU_32 Tue Early Caretaker
NU_32 Wed Early Caretaker
NU_32 Sat Early Caretaker
NU_32 Sun Early Nurse
NU_33 Wed Late Nurse
NU_33 Thu Late Caretaker
NU_33 Fri Late Caretaker
NU_34 Mon Late Nurse
NU_34 Tue Late Nurse
NU_34 Wed Late Nurse
NU_34 Thu Late Caretaker
NU_34 Fri Late Caretaker
NU_35 Mon Day Caretaker
NU_35 Tue Day Caretaker
NU_35 Wed Day Caretaker
NU_35 Thu Day Nurse
NU_35 Fri Day Caretaker
NU_36 Mon Early Nurse
NU_36 Thu Day Nurse
NU_36 Fri Day Caretaker
NU_36 Sat Late Nurse
NU_36 Sun Late Nurse
NU_37 Wed Night Nurse
NU_37 Thu Night Nurse
NU_37 Fri Night Nurse
NU_37 Sat Night Nurse
NU_37 Sun Night Nurse
NU_38 Wed Night Caretaker
NU_38 Thu Night Nurse
NU_38 Fri Night Nurse
NU_38 Sat Night Caretaker
NU_38 Sun Night Nurse
NU_39 Thu Early Nurse
NU_39 Fri Early Nurse
NU_39 Sat Early Caretaker
NU_39 Sun Early Nurse
NU_40 Wed Late Nurse
NU_40 Thu Late Caretaker
NU_40 Fri Late Caretaker
NU_41 Tue Day Caretaker
NU_41 Wed Day Caretaker
NU_41 Thu Early Nurse
NU_41 Fri Early Caretaker
NU_42 Wed Day Caretaker
NU_42 Thu Day Caretaker
NU_42 Fri Day Caretaker
NU_43 Mon Night Caretaker
NU_44 Mon Day Caretaker
NU_44 Tue Day Caretaker
NU_44 Wed Day Caretaker
NU_44 Thu Day Caretaker
NU_45 Mon Night Caretaker
NU_45 Tue Night Nurse
NU_45 Wed Night Caretaker
NU_45 Thu Night Nurse
NU_45 Fri Night Nurse
NU_46 Thu Early Caretaker
NU_46 Fri Early Caretaker
NU_46 Sat Early Caretaker
NU_46 Sun Early Caretaker
NU_47 Mon Day Caretaker
NU_47 Tue Day Caretaker
NU_47 Wed Day Caretaker
NU_48 Mon Early Nurse
NU_48 Tue Early Caretaker
NU_48 Fri Late Caretaker
NU_48 Sat Late Nurse
NU_48 Sun Late Nurse
NU_49 Mon Late Caretaker
NU_49 Tue Late Nurse
NU_49 Sat Day Nurse
NU_49 Sun Day Caretaker
CT_50 Mon Late Caretaker
CT_50 Tue Late Caretaker
CT_50 Wed Late Caretaker
CT_50 Sat Early Caretaker
CT_50 Sun Early Caretaker
CT_51 Mon Early Caretaker
CT_51 Tue Early Caretaker
CT_51 Wed Early Caretaker
CT_51 Sat Late Caretaker
CT_51 Sun Late Caretaker
CT_52 Mon Early Caretaker
CT_52 Tue Early Caretaker
CT_52 Wed Day Caretaker
CT_52 Thu Day Caretaker
CT_52 Fri Day Caretaker
CT_53 Mon Late Caretaker
CT_53 Tue Late Caretaker
CT_53 Wed Late Caretaker
CT_53 Thu Late Caretaker
CT_53 Fri Late Caretaker
CT_54 Mon Early Caretaker
CT_54 Tue Day Caretaker
CT_54 Wed Day Caretaker
CT_54 Thu Day Caretaker
CT_55 Thu Day Caretaker
CT_55 Fri Day Caretaker
CT_55 Sat Late Caretaker
CT_55 Sun Late Caretaker
CT_56 Mon Late Caretaker
CT_56 Tue Late Caretaker
CT_56 Wed Late Caretaker
CT_56 Sat Late Caretaker
CT_56 Sun Late Caretaker
CT_57 Thu Early Caretaker
CT_57 Fri Early Caretaker
CT_57 Sat Day Caretaker
CT_57 Sun Day Caretaker
CT_58 Fri Night Caretaker
CT_58 Sat Night Caretaker
CT_58 Sun Night Caretaker
CT_59 Mon Late Caretaker
CT_59 Tue Late Caretaker
CT_59 Wed Late Caretaker
CT_59 Sat Day Caretaker
CT_59 Sun Day Caretaker
CT_60 Mon Day Caretaker
CT_60 Tue Day Caretaker
CT_60 Wed Day Caretaker
CT_60 Sat Day Caretaker
CT_60 Sun Day Caretaker
CT_61 Mon Day Caretaker
CT_61 Tue Day Caretaker
CT_61 Wed Early Caretaker
CT_61 Thu Early Caretaker
CT_61 Fri Early Caretaker
CT_62 Thu Day Caretaker
CT_62 Fri Day Caretaker
CT_62 Sat Day Caretaker
CT_62 Sun Early Caretaker
CT_63 Thu Early Caretaker
CT_63 Fri Early Caretaker
CT_63 Sat Early Caretaker
CT_63 Sun Early Caretaker
CT_64 Mon Day Caretaker
CT_64 Fri Night Caretaker
CT_64 Sat Night Caretaker
CT_64 Sun Night Caretaker
CT_65 Mon Day Caretaker
CT_65 Tue Day Caretaker
CT_66 Mon Early Caretaker
CT_66 Tue Early Caretaker
CT_67 Tue Late Caretaker
CT_67 Wed Late Caretaker
CT_67 Thu Late Caretaker
CT_67 Fri Late Caretaker
CT_68 Mon Late Caretaker
CT_68 Tue Late Caretaker
CT_69 Mon Night Caretaker
CT_69 Tue Night Caretaker
CT_69 Wed Night Caretaker
CT_69 Thu Night Caretaker
CT_69 Fri Night Caretaker
CT_70 Mon Night Caretaker
CT_70 Tue Night Caretaker
CT_70 Wed Night Caretaker
CT_70 Thu Night Caretaker
CT_70 Fri Night Caretaker
CT_71 Mon Early Caretaker
CT_71 Tue Early Caretaker
CT_71 Wed Early Caretaker
CT_71 Thu Early Caretaker
CT_71 Fri Early Caretaker
CT_72 Mon Late Caretaker
CT_72 Tue Late Caretaker
CT_72 Wed Late Caretaker
CT_72 Sat Late Caretaker
CT_72 Sun Late Caretaker
CT_73 Mon Night Caretaker
CT_73 Tue Night Caretaker
CT_73 Wed Night Caretaker
CT_73 Thu Night Caretaker
CT_73 Fri Night Caretaker
CT_74 Mon Night Caretaker
CT_74 Tue Night Caretaker
CT_74 Wed Night Caretaker
CT_74 Thu Night Caretaker
CT_74 Fri Night Caretaker
CT_75 Wed Early Caretaker
CT_75 Thu Early Caretaker
CT_75 Fri Early Caretaker
CT_77 Tue Day Caretaker
CT_77 Wed Day Caretaker
CT_77 Thu Day Caretaker
CT_77 Fri Day Caretaker
CT_78 Mon Late Caretaker
CT_78 Tue Late Caretaker
CT_79 Mon Night Caretaker
CT_79 Tue Night Caretaker
CT_79 Wed Night Caretaker
CT_79 Thu Night Caretaker
CT_79 Fri Night Caretaker
CT_80 Wed Late Caretaker
CT_80 Thu Late Caretaker
CT_80 Fri Late Caretaker
CT_81 Mon Early Caretaker
CT_81 Tue Early Caretaker
CT_81 Wed Early Caretaker
CT_81 Thu Late Caretaker
CT_81 Fri Late Caretaker
CT_82 Mon Night Caretaker
CT_82 Tue Night Caretaker
CT_82 Wed Night Caretaker
CT_82 Thu Night Caretaker
CT_82 Fri Night Caretaker
CT_83 Mon Early Caretaker
CT_83 Tue Early Caretaker
CT_83 Wed Early Caretaker
CT_83 Thu Early Caretaker
CT_83 Fri Early Caretaker
CT_84 Mon Night Caretaker
CT_84 Tue Night Caretaker
CT_84 Wed Night Caretaker
CT_84 Thu Night Caretaker
CT_84 Fri Night Caretaker
CT_85 Mon Early Caretaker
CT_86 Mon Late Caretaker
CT_86 Tue Late Caretaker
CT_86 Wed Late Caretaker
CT_86 Thu Late Caretaker
CT_86 Fri Late Caretaker
CT_87 Mon Night Caretaker
CT_87 Tue Night Caretaker
CT_87 Wed Night Caretaker
CT_87 Thu Night Caretaker
CT_87 Fri Night Caretaker
CT_88 Fri Night Caretaker
CT_88 Sat Night Caretaker
CT_88 Sun Night Caretaker
CT_89 Mon Early Caretaker
CT_89 Tue Early Caretaker
CT_89 Wed Early Caretaker
CT_89 Thu Day Caretaker
CT_89 Fri Day Caretaker
TR_90 Tue Late Trainee
TR_90 Wed Late Trainee
TR_90 Thu Late Trainee
TR_90 Fri Late Trainee
TR_91 Mon Night Trainee
TR_91 Thu Day Trainee
TR_91 Fri Day Trainee
TR_91 Sat Early Trainee
TR_91 Sun Early Trainee
TR_92 Mon Late Trainee
TR_92 Tue Late Trainee
TR_93 Mon Late Trainee
TR_93 Tue Late Trainee
TR_94 Mon Day Trainee
TR_94 Tue Day Trainee
