SOLUTION
1 n080w4

ASSIGNMENTS = 294
HN_0 Wed Early HeadNurse
HN_0 Thu Early HeadNurse
HN_0 Fri Late HeadNurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day HeadNurse
HN_1 Thu Day Nurse
HN_1 Fri Late Nurse
HN_1 Sat Late Nurse
HN_1 Sun Late HeadNurse
HN_2 Mon Early HeadNurse
HN_3 Mon Late HeadNurse
HN_3 Tue Late HeadNurse
HN_4 Mon Late HeadNurse
HN_4 Tue Late Nurse
HN_4 Wed Late HeadNurse
HN_4 Thu Late Nurse
HN_4 Fri Late Nurse
HN_5 Mon Day Nurse
HN_6 Tue Day Nurse
HN_6 Wed Day Nurse
HN_6 Thu Early HeadNurse
HN_6 Fri Early HeadNurse
HN_7 Mon Early Nurse
HN_7 Tue Early Nurse
HN_7 Fri Night HeadNurse
HN_7 Sat Night HeadNurse
HN_7 Sun Night HeadNurse
HN_8 Mon Night HeadNurse
HN_8 Tue Night HeadNurse
HN_8 Wed Night HeadNurse
HN_8 Sat Day HeadNurse
HN_8 Sun Day HeadNurse
HN_9 Tue Day Nurse
HN_9 Wed Day Nurse
HN_9 Thu Day Nurse
HN_9 Fri Day Nurse
NU_10 Wed Day Caretaker
NU_10 Thu Day Caretaker
NU_10 Fri Day Caretaker
NU_11 Mon Night Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_12 Thu Day Caretaker
NU_12 Fri Day Caretaker
NU_12 Sat Day Nurse
NU_12 Sun Day Nurse
NU_13 Fri Early Nurse
NU_13 Sat Early Nurse
NU_13 Sun Early Nurse
NU_14 Mon Night Nurse
NU_14 Tue Night Nurse
NU_14 Wed Night Caretaker
NU_14 Thu Night Nurse
NU_14 Fri Night Nurse
NU_15 Mon Late Nurse
NU_15 Tue Late Nurse
NU_15 Wed Late Nurse
NU_15 Thu Late Caretaker
NU_16 Wed Early Nurse
NU_16 Thu Early Nurse
NU_16 Fri Early Caretaker
NU_17 Tue Early Nurse
NU_17 Wed Early Nurse
NU_17 Thu Early Nurse
NU_18 Mon Early Nurse
NU_18 Tue Early Caretaker
NU_18 Fri Night Nurse
NU_18 Sat Night Nurse
NU_18 Sun Night Nurse
NU_19 Mon Late Caretaker
NU_19 Tue Late Caretaker
NU_19 Fri Late Caretaker
NU_19 Sat Late Caretaker
NU_19 Sun Late Nurse
CT_20 Mon Day Caretaker
