SOLUTION
3 n030w8

ASSIGNMENTS = 111
HN_0 Mon Day Nurse
HN_0 Tue Day Nurse
HN_0 Wed Day Nurse
HN_0 Thu Late HeadNurse
HN_0 Fri Late HeadNurse
HN_1 Mon Day Nurse
HN_1 Tue Day Caretaker
HN_1 Fri Early Caretaker
HN_1 Sat Early HeadNurse
HN_1 Sun Day HeadNurse
HN_2 Mon Night Nurse
HN_2 Tue Night Nurse
HN_3 Wed Early Nurse
HN_3 Thu Early Nurse
HN_3 Fri Early Nurse
NU_4 Thu Night Nurse
NU_4 Fri Night Nurse
NU_4 Sat Night Nurse
NU_4 Sun Night Nurse
NU_5 Tue Late Nurse
NU_5 Wed Late Nurse
NU_5 Sat Day Nurse
NU_5 Sun Day Nurse
NU_6 Mon Late Nurse
NU_6 Tue Late Nurse
NU_6 Wed Night Nurse
NU_6 Thu Night Caretaker
NU_6 Fri Night Nurse
NU_7 Mon Early Nurse
NU_7 Fri Early Nurse
NU_7 Sat Early Nurse
NU_7 Sun Early Nurse
NU_8 Mon Late Caretaker
NU_8 Tue Late Caretaker
NU_8 Wed Late Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_9 Thu Late Caretaker
NU_9 Fri Late Caretaker
NU_10 Wed Day Caretaker
NU_10 Thu Day Nurse
NU_10 Fri Day Nurse
NU_11 Mon Early Caretaker
NU_11 Tue Early Nurse
NU_11 Wed Early Caretaker
NU_11 Thu Day Caretaker
NU_11 Fri Day Caretaker
NU_12 Mon Late Caretaker
NU_12 Sat Day Caretaker
NU_12 Sun Day Nurse
NU_13 Tue Early Caretaker
NU_13 Wed Early Caretaker
NU_14 Wed Day Caretaker
NU_14 Thu Day Caretaker
NU_14 Fri Late Caretaker
NU_14 Sat Late Nurse
NU_14 Sun Late Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Early Caretaker
NU_15 Thu Early Caretaker
NU_15 Fri Early Caretaker
NU_16 Tue Late Caretaker
NU_16 Wed Late Caretaker
CT_17 Mon Night Caretaker
CT_17 Tue Night Caretaker
CT_17 Fri Day Caretaker
CT_17 Sat Day Caretaker
CT_17 Sun Late Caretaker
CT_18 Tue Late Caretaker
CT_18 Wed Late Caretaker
CT_19 Mon Day Caretaker
CT_19 Tue Day Caretaker
CT_19 Wed Day Caretaker
CT_19 Thu Late Caretaker
CT_19 Fri Late Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_21 Mon Night Caretaker
CT_21 Tue Night Caretaker
CT_21 Sat Early Caretaker
CT_21 Sun Early Caretaker
CT_22 Wed Night Caretaker
CT_22 Thu Night Caretaker
CT_22 Fri Night Caretaker
CT_23 Mon Early Caretaker
CT_23 Thu Night Caretaker
CT_23 Fri Night Caretaker
CT_23 Sat Night Caretaker
CT_23 Sun Night Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Late Caretaker
CT_24 Wed Late Caretaker
CT_24 Sat Early Caretaker
CT_24 Sun Early Caretaker
TR_25 Wed Late Trainee
TR_25 Thu Late Trainee
TR_25 Fri Late Trainee
TR_26 Fri Early Trainee
TR_26 Sat Early Trainee
TR_26 Sun Early Trainee
TR_27 Wed Night Trainee
TR_27 Thu Night Trainee
TR_28 Mon Night Trainee
TR_28 Fri Day Trainee
TR_28 Sat Day Trainee
TR_28 Sun Day Trainee
TR_29 Mon Early Trainee
TR_29 Tue Early Trainee
