SOLUTION
1 n060w4

ASSIGNMENTS = 216
HN_0 Mon Early HeadNurse
HN_0 Tue Early Nurse
HN_0 Wed Early HeadNurse
HN_0 Thu Early Nurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night Nurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night HeadNurse
HN_1 Fri Night HeadNurse
HN_2 Tue Day HeadNurse
HN_2 Wed Day HeadNurse
HN_2 Thu Late Nurse
HN_2 Fri Late HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day Nurse
HN_3 Sat Day HeadNurse
HN_3 Sun Day HeadNurse
HN_4 Mon Night Nurse
HN_4 Tue Night Nurse
HN_6 Mon Late Nurse
HN_6 Tue Late HeadNurse
NU_7 Mon Night Nurse
NU_8 Tue Day Nurse
NU_8 Wed Day Nurse
NU_8 Thu Day Nurse
NU_8 Fri Day Nurse
NU_9 Mon Late Nurse
NU_9 Tue Late Nurse
NU_10 Mon Late Nurse
NU_10 Tue Late Caretaker
NU_11 Mon Early Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Fri Night Nurse
NU_12 Mon Night Caretaker
NU_13 Mon Day Nurse
NU_13 Tue Day Nurse
NU_13 Wed Day Nurse
NU_13 Thu Late Nurse
NU_13 Fri Late Nurse
NU_14 Wed Early Nurse
NU_14 Thu Early Nurse
NU_14 Fri Early Nurse
NU_15 Mon Late Caretaker
NU_15 Tue Night Nurse
NU_15 Wed Night Nurse
NU_15 Thu Night Nurse
NU_15 Fri Night Nurse
NU_16 Mon Late Caretaker
NU_16 Tue Late Caretaker
NU_16 Wed Late Nurse
NU_17 Mon Day Nurse
NU_18 Wed Late Nurse
NU_18 Thu Late Caretaker
NU_18 Fri Late Nurse
NU_19 Fri Late Nurse
NU_19 Sat Late Nurse
NU_19 Sun Late Nurse
NU_20 Sat Day Nurse
NU_20 Sun Day Nurse
NU_21 Mon Late Caretaker
NU_21 Tue Late Caretaker
NU_21 Wed Late Nurse
NU_22 Fri Early Nurse
NU_22 Sat Early Nurse
NU_22 Sun Early Nurse
NU_23 Tue Day Nurse
NU_23 Wed Day Nurse
NU_23 Thu Day Nurse
NU_23 Fri Day Caretaker
NU_24 Mon Early Nurse
NU_24 Tue Early Nurse
NU_24 Wed Early Nurse
NU_25 Tue Late Caretaker
NU_25 Wed Late Caretaker
NU_25 Thu Late Caretaker
NU_25 Fri Night Nurse
NU_25 Sat Night Nurse
NU_25 Sun Night Nurse
NU_26 Mon Day Caretaker
NU_26 Tue Day Nurse
NU_26 Wed Day Nurse
NU_26 Thu Day Nurse
NU_26 Fri Late Caretaker
NU_26 Sat Late Caretaker
NU_26 Sun Late Nurse
NU_27 Mon Early Nurse
NU_27 Tue Early Nurse
NU_27 Wed Early Nurse
NU_27 Thu Early Caretaker
NU_27 Fri Early Nurse
NU_28 Mon Late Caretaker
NU_28 Tue Late Caretaker
NU_28 Wed Late Caretaker
NU_28 Thu Late Caretaker
NU_28 Fri Late Caretaker
NU_29 Mon Early Caretaker
NU_29 Tue Early Caretaker
NU_29 Wed Early Caretaker
NU_29 Sat Day Caretaker
NU_29 Sun Day Caretaker
NU_30 Wed Late Caretaker
NU_30 Thu Late Caretaker
NU_30 Fri Late Caretaker
NU_31 Mon Early Caretaker
NU_31 Tue Early Caretaker
NU_31 Wed Early Caretaker
NU_31 Thu Day Caretaker
NU_31 Fri Day Caretaker
NU_32 Tue Day Caretaker
NU_32 Wed Day Caretaker
NU_32 Thu Day Caretaker
NU_33 Tue Day Caretaker
NU_33 Wed Day Caretaker
NU_33 Thu Day Caretaker
NU_33 Fri Day Caretaker
NU_34 Mon Day Caretaker
NU_34 Tue Day Caretaker
NU_34 Wed Day Caretaker
NU_34 Thu Day Caretaker
NU_34 Fri Late Caretaker
NU_34 Sat Late Caretaker
NU_34 Sun Late Caretaker
NU_35 Mon Late Caretaker
NU_35 Tue Late Caretaker
NU_35 Fri Early Caretaker
NU_35 Sat Early Nurse
NU_35 Sun Late Caretaker
NU_36 Tue Night Caretaker
NU_36 Wed Night Caretaker
NU_36 Thu Night Nurse
NU_36 Fri Night Caretaker
CT_37 Wed Early Caretaker
CT_37 Thu Early Caretaker
CT_37 Fri Early Caretaker
CT_37 Sat Day Caretaker
CT_37 Sun Day Caretaker
CT_38 Mon Early Caretaker
CT_38 Tue Early Caretaker
CT_38 Wed Night Caretaker
CT_38 Thu Night Caretaker
CT_38 Fri Night Caretaker
CT_38 Sat Night Caretaker
CT_38 Sun Night Caretaker
CT_39 Mon Night Caretaker
CT_39 Tue Night Caretaker
CT_39 Wed Night Caretaker
CT_39 Thu Night Caretaker
CT_39 Fri Night Caretaker
CT_40 Tue Night Caretaker
CT_40 Wed Night Caretaker
CT_40 Thu Night Caretaker
CT_40 Fri Night Caretaker
CT_41 Mon Day Caretaker
CT_41 Tue Day Caretaker
CT_41 Fri Night Caretaker
CT_41 Sat Night Caretaker
CT_41 Sun Night Caretaker
CT_42 Mon Late Caretaker
CT_43 Tue Day Caretaker
CT_43 Wed Day Caretaker
CT_43 Thu Late Caretaker
CT_43 Fri Late Caretaker
CT_44 Mon Night Caretaker
CT_44 Tue Night Caretaker
CT_44 Wed Night Caretaker
CT_44 Thu Night Caretaker
CT_44 Fri Night Caretaker
CT_45 Mon Early Caretaker
CT_45 Tue Early Caretaker
CT_45 Wed Early Caretaker
CT_45 Thu Early Caretaker
CT_45 Fri Early Caretaker
CT_46 Thu Early Caretaker
CT_46 Fri Early Caretaker
CT_46 Sat Early Caretaker
CT_46 Sun Early Caretaker
CT_47 Mon Night Caretaker
CT_48 Wed Early Caretaker
CT_48 Thu Early Caretaker
CT_48 Fri Day Caretaker
CT_48 Sat Day Caretaker
CT_48 Sun Day Caretaker
CT_49 Mon Early Caretaker
CT_49 Tue Early Caretaker
CT_49 Wed Early Caretaker
CT_50 Fri Early Caretaker
CT_50 Sat Early Caretaker
CT_50 Sun Early Caretaker
CT_51 Mon Day Caretaker
CT_51 Tue Day Caretaker
TR_52 Mon Late Trainee
TR_52 Tue Late Trainee
TR_52 Fri Early Trainee
TR_52 Sat Early Trainee
TR_52 Sun Early Trainee
TR_53 Mon Day Trainee
TR_53 Tue Day Trainee
TR_54 Tue Early Trainee
TR_54 Wed Early Trainee
TR_54 Thu Late Trainee
TR_54 Fri Late Trainee
TR_55 Mon Late Trainee
TR_56 Thu Night Trainee
TR_56 Fri Night Trainee
TR_56 Sat Night Trainee
TR_56 Sun Night Trainee
TR_57 Wed Day Trainee
TR_57 Thu Day Trainee
TR_57 Fri Day Trainee
TR_58 Mon Night Trainee
TR_58 Tue Night Trainee
TR_59 Fri Day Trainee
TR_59 Sat Day Trainee
TR_59 Sun Late Trainee
