SOLUTION
3 n060w4

ASSIGNMENTS = 231
HN_0 Tue Night Nurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_1 Wed Early Nurse
HN_1 Thu Early HeadNurse
HN_1 Fri Early HeadNurse
HN_1 Sat Early Nurse
HN_1 Sun Early HeadNurse
HN_2 Mon Early Nurse
HN_3 Mon Night HeadNurse
HN_3 Fri Late HeadNurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Mon Early Nurse
HN_4 Tue Early Nurse
HN_4 Wed Day Nurse
HN_4 Thu Day HeadNurse
HN_4 Fri Day HeadNurse
HN_4 Sat Night HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Mon Day HeadNurse
HN_5 Tue Day HeadNurse
HN_6 Mon Early Nurse
HN_6 Tue Early Nurse
NU_7 Fri Night Nurse
NU_7 Sat Night Nurse
NU_7 Sun Night Nurse
NU_8 Thu Early Nurse
NU_8 Fri Early Nurse
NU_8 Sat Night Nurse
NU_8 Sun Night Caretaker
NU_9 Mon Late Nurse
NU_9 Tue Late Nurse
NU_9 Wed Late Nurse
NU_10 Tue Late Nurse
NU_10 Wed Late Nurse
NU_10 Thu Late Nurse
NU_11 Mon Night Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Mon Early Caretaker
NU_13 Tue Early Nurse
NU_13 Wed Early Nurse
NU_13 Thu Early Nurse
NU_13 Fri Early Nurse
NU_14 Wed Day Nurse
NU_14 Thu Day Nurse
NU_14 Fri Day Nurse
NU_15 Mon Day Nurse
NU_15 Tue Day Nurse
NU_15 Wed Day Nurse
NU_15 Thu Day Nurse
NU_15 Fri Day Nurse
NU_16 Fri Late Nurse
NU_16 Sat Late Nurse
NU_16 Sun Late Nurse
NU_17 Fri Night Nurse
NU_17 Sat Night Caretaker
NU_17 Sun Night Caretaker
NU_18 Mon Early Caretaker
NU_18 Tue Early Caretaker
NU_18 Wed Early Caretaker
NU_18 Thu Early Caretaker
NU_18 Fri Early Caretaker
NU_19 Mon Early Caretaker
NU_19 Tue Early Caretaker
