SOLUTION
0 n050w4

ASSIGNMENTS = 204
HN_0 Mon Early Nurse
HN_0 Thu Early Nurse
HN_0 Fri Early HeadNurse
HN_0 Sat Early Nurse
HN_0 Sun Early HeadNurse
HN_1 Mon Night Nurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night HeadNurse
HN_1 Sat Late HeadNurse
HN_1 Sun Night Nurse
HN_2 Wed Late Nurse
HN_2 Thu Late Nurse
HN_2 Fri Late HeadNurse
HN_3 Tue Night Nurse
HN_3 Wed Night Nurse
HN_3 Thu Night HeadNurse
HN_3 Fri Night Nurse
HN_4 Mon Late Nurse
HN_4 Tue Late Nurse
HN_4 Wed Late Nurse
HN_4 Sat Day Nurse
HN_4 Sun Day HeadNurse
HN_5 Mon Early Nurse
HN_5 Tue Early Nurse
HN_5 Wed Early HeadNurse
NU_6 Mon Day Nurse
NU_6 Tue Day Nurse
NU_6 Wed Day Nurse
NU_6 Thu Late Nurse
NU_6 Fri Late Nurse
NU_7 Wed Late Nurse
NU_7 Thu Late Nurse
NU_7 Fri Late Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_8 Fri Night Nurse
NU_8 Sat Night Nurse
NU_8 Sun Night Caretaker
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Caretaker
NU_9 Thu Night Caretaker
NU_10 Mon Night Nurse
NU_10 Tue Night Caretaker
NU_10 Wed Night Caretaker
NU_10 Thu Night Caretaker
NU_10 Fri Night Nurse
NU_11 Mon Late Nurse
NU_11 Tue Late Nurse
NU_11 Wed Late Caretaker
NU_11 Sat Late Nurse
NU_11 Sun Late Nurse
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Fri Night Caretaker
NU_13 Sat Night Caretaker
NU_13 Sun Night Caretaker
NU_14 Mon Late Caretaker
NU_14 Tue Late Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Nurse
NU_15 Fri Day Nurse
NU_15 Sat Day Nurse
NU_15 Sun Day Nurse
NU_16 Mon Night Caretaker
NU_16 Thu Day Nurse
NU_16 Fri Day Nurse
NU_16 Sat Day Nurse
NU_16 Sun Day Caretaker
NU_17 Wed Day Nurse
NU_17 Thu Day Nurse
NU_17 Fri Day Nurse
NU_18 Mon Late Caretaker
NU_18 Tue Late Caretaker
NU_18 Wed Late Caretaker
NU_19 Mon Late Caretaker
NU_19 Tue Late Caretaker
NU_19 Fri Early Nurse
NU_19 Sat Early Nurse
NU_19 Sun Early Nurse
NU_20 Mon Night Caretaker
NU_20 Fri Day Caretaker
NU_20 Sat Day Caretaker
NU_20 Sun Early Caretaker
