SOLUTION
1 n050w8

ASSIGNMENTS = 218
HN_0 Mon Day HeadNurse
HN_0 Tue Day Nurse
HN_0 Wed Day Nurse
HN_0 Thu Early HeadNurse
HN_0 Fri Early Nurse
HN_1 Wed Night HeadNurse
HN_1 Thu Night Nurse
HN_1 Fri Night Nurse
HN_1 Sat Night HeadNurse
HN_1 Sun Night HeadNurse
HN_2 Mon Late HeadNurse
HN_2 Fri Early Nurse
HN_2 Sat Early HeadNurse
HN_2 Sun Day HeadNurse
HN_3 Mon Day Nurse
HN_3 Tue Day Nurse
HN_3 Fri Night Nurse
HN_3 Sat Night Nurse
HN_3 Sun Night Nurse
HN_4 Mon Early Nurse
HN_4 Tue Early HeadNurse
HN_4 Fri Day Nurse
HN_4 Sat Day HeadNurse
HN_4 Sun Day Nurse
HN_5 Wed Late Nurse
HN_5 Thu Late HeadNurse
HN_5 Fri Late Nurse
NU_6 Mon Early Nurse
NU_6 Tue Early Nurse
NU_6 Wed Day Nurse
NU_6 Thu Day Nurse
NU_6 Fri Day Nurse
NU_7 Mon Day Nurse
NU_7 Sat Night Nurse
NU_7 Sun Night Caretaker
NU_8 Mon Late Nurse
NU_8 Tue Late Nurse
NU_8 Wed Late Nurse
NU_8 Thu Late Nurse
NU_8 Fri Late Nurse
NU_9 Mon Night Nurse
NU_9 Tue Night Nurse
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_9 Fri Night Nurse
NU_10 Mon Day Nurse
NU_10 Thu Day Nurse
NU_10 Fri Day Caretaker
NU_10 Sat Day Nurse
NU_10 Sun Day Nurse
NU_11 Mon Night Nurse
NU_11 Tue Night Nurse
NU_11 Wed Night Nurse
NU_11 Thu Night Nurse
NU_11 Fri Night Caretaker
NU_12 Mon Early Nurse
NU_12 Tue Early Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Mon Late Nurse
NU_13 Tue Late Nurse
NU_13 Wed Late Nurse
NU_13 Thu Late Nurse
NU_13 Fri Late Nurse
NU_14 Thu Day Nurse
NU_14 Fri Day Caretaker
NU_14 Sat Day Caretaker
NU_14 Sun Late Nurse
NU_15 Mon Night Caretaker
NU_15 Tue Night Nurse
NU_15 Wed Night Caretaker
NU_15 Thu Night Nurse
NU_15 Fri Night Caretaker
NU_16 Thu Early Nurse
NU_16 Fri Early Caretaker
NU_16 Sat Late Nurse
NU_16 Sun Late Nurse
NU_17 Mon Night Caretaker
NU_17 Tue Night Nurse
NU_17 Wed Night Caretaker
NU_17 Thu Night Caretaker
NU_17 Fri Night Caretaker
NU_18 Mon Late Caretaker
NU_18 Tue Late Nurse
NU_18 Sat Night Caretaker
NU_18 Sun Night Caretaker
NU_19 Mon Day Caretaker
NU_19 Thu Day Caretaker
NU_19 Fri Day Caretaker
NU_19 Sat Early Nurse
NU_19 Sun Early Nurse
NU_20 Mon Early Caretaker
NU_20 Tue Early Caretaker
NU_20 Wed Early Nurse
NU_20 Thu Early Nurse
NU_21 Wed Day Nurse
NU_21 Thu Day Caretaker
NU_21 Fri Day Caretaker
NU_22 Mon Late Caretaker
NU_22 Thu Late Nurse
NU_22 Fri Late Caretaker
NU_22 Sat Late Caretaker
NU_22 Sun Late Caretaker
NU_23 Mon Night Caretaker
NU_23 Tue Night Caretaker
NU_23 Wed Night Caretaker
NU_23 Thu Night Caretaker
NU_23 Fri Night Caretaker
NU_24 Mon Night Caretaker
NU_24 Thu Early Caretaker
NU_24 Fri Early Caretaker
NU_24 Sat Early Caretaker
NU_24 Sun Late Caretaker
NU_25 Mon Day Caretaker
NU_25 Tue Day Nurse
NU_25 Wed Day Caretaker
NU_25 Thu Late Nurse
NU_25 Fri Late Caretaker
NU_26 Mon Late Caretaker
NU_26 Tue Late Caretaker
NU_26 Wed Late Caretaker
NU_26 Thu Late Caretaker
NU_26 Fri Late Caretaker
NU_27 Mon Night Caretaker
NU_27 Tue Night Caretaker
NU_27 Wed Night Caretaker
NU_27 Thu Night Caretaker
NU_27 Fri Night Caretaker
CT_28 Mon Night Caretaker
CT_28 Tue Night Caretaker
CT_28 Fri Night Caretaker
CT_28 Sat Night Caretaker
CT_28 Sun Night Caretaker
CT_29 Mon Early Caretaker
CT_29 Tue Early Caretaker
CT_29 Wed Day Caretaker
CT_29 Thu Day Caretaker
CT_30 Tue Early Caretaker
CT_30 Wed Early Caretaker
CT_30 Thu Day Caretaker
CT_30 Fri Day Caretaker
CT_31 Mon Late Caretaker
CT_31 Tue Late Caretaker
CT_31 Wed Late Caretaker
CT_31 Sat Late Caretaker
CT_31 Sun Late Caretaker
CT_32 Mon Day Caretaker
CT_32 Tue Day Caretaker
CT_32 Wed Day Caretaker
CT_32 Thu Early Caretaker
CT_32 Fri Early Caretaker
CT_33 Wed Day Caretaker
CT_33 Thu Day Caretaker
CT_33 Fri Day Caretaker
CT_34 Mon Late Caretaker
