SOLUTION
1 n050w8

ASSIGNMENTS = 216
HN_0 Mon Night Nurse
HN_0 Tue Night Nurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night Nurse
HN_0 Fri Night Nurse
HN_1 Mon Day HeadNurse
HN_1 Tue Day Nurse
HN_1 Wed Day Nurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late Nurse
HN_2 Mon Night Nurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night Nurse
HN_3 Mon Late HeadNurse
HN_3 Tue Late Nurse
HN_4 Mon Early Nurse
HN_4 Tue Early HeadNurse
HN_4 Fri Day Nurse
HN_4 Sat Day HeadNurse
HN_4 Sun Day HeadNurse
HN_5 Wed Early Nurse
HN_5 Thu Early HeadNurse
HN_5 Fri Early Nurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early Nurse
NU_6 Mon Night Caretaker
NU_6 Tue Night Nurse
NU_6 Wed Night Nurse
NU_6 Thu Night Nurse
NU_6 Fri Night Nurse
NU_7 Thu Day Nurse
NU_7 Fri Day Nurse
NU_7 Sat Late Nurse
NU_7 Sun Late Nurse
NU_8 Mon Day Nurse
NU_8 Tue Day Nurse
NU_8 Wed Day Nurse
NU_8 Thu Day Nurse
NU_8 Fri Day Caretaker
NU_9 Mon Day Nurse
NU_9 Fri Day Caretaker
NU_9 Sat Day Nurse
NU_9 Sun Late Nurse
NU_10 Mon Late Nurse
NU_10 Thu Day Nurse
NU_10 Fri Day Caretaker
NU_10 Sat Day Caretaker
NU_10 Sun Day Nurse
NU_11 Mon Day Caretaker
NU_11 Tue Day Nurse
NU_11 Wed Day Nurse
NU_11 Thu Early Nurse
NU_11 Fri Early Nurse
NU_12 Mon Early Nurse
NU_12 Tue Early Nurse
NU_12 Wed Early Nurse
NU_12 Thu Early Nurse
NU_12 Fri Early Nurse
NU_13 Tue Late Nurse
NU_13 Wed Late Nurse
NU_13 Thu Late Nurse
NU_13 Fri Late Nurse
NU_14 Thu Early Nurse
NU_14 Fri Early Caretaker
NU_14 Sat Late Caretaker
NU_14 Sun Late Caretaker
NU_15 Mon Late Nurse
NU_15 Tue Late Nurse
NU_15 Wed Late Nurse
NU_15 Thu Late Nurse
NU_15 Fri Late Nurse
NU_16 Mon Day Caretaker
NU_16 Fri Early Caretaker
NU_16 Sat Early Nurse
NU_16 Sun Late Caretaker
NU_17 Mon Late Caretaker
NU_17 Tue Late Caretaker
NU_17 Wed Late Nurse
NU_17 Thu Late Nurse
NU_17 Fri Late Caretaker
NU_18 Mon Night Caretaker
NU_18 Tue Night Nurse
NU_19 Mon Late Caretaker
NU_19 Thu Night Nurse
NU_19 Fri Night Caretaker
NU_19 Sat Night Nurse
NU_19 Sun Night Nurse
NU_20 Mon Day Caretaker
NU_20 Tue Day Caretaker
NU_20 Wed Day Caretaker
NU_20 Thu Day Caretaker
NU_20 Fri Day Caretaker
NU_21 Wed Day Caretaker
NU_21 Thu Day Caretaker
NU_21 Fri Late Caretaker
NU_21 Sat Late Caretaker
NU_21 Sun Late Caretaker
NU_22 Mon Early Nurse
NU_22 Tue Early Nurse
NU_22 Fri Night Caretaker
NU_22 Sat Night Caretaker
NU_22 Sun Night Caretaker
NU_23 Mon Day Caretaker
NU_23 Tue Day Caretaker
NU_23 Wed Day Caretaker
NU_23 Thu Day Caretaker
NU_23 Fri Day Caretaker
NU_24 Mon Late Caretaker
NU_24 Thu Early Caretaker
NU_24 Fri Early Caretaker
NU_24 Sat Early Caretaker
NU_24 Sun Day Nurse
NU_25 Mon Early Caretaker
NU_25 Tue Early Caretaker
NU_25 Wed Day Caretaker
NU_25 Thu Day Caretaker
NU_25 Fri Day Caretaker
NU_26 Mon Night Caretaker
NU_26 Tue Night Nurse
NU_26 Wed Night Nurse
