SOLUTION
2 n050w8

ASSIGNMENTS = 205
HN_0 Mon Late HeadNurse
HN_0 Tue Late Nurse
HN_0 Wed Late Nurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day Nurse
HN_1 Mon Day Nurse
HN_1 Tue Day HeadNurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early HeadNurse
HN_1 Sat Night Nurse
HN_1 Sun Night HeadNurse
HN_2 Mon Night Nurse
HN_2 Tue Night Nurse
HN_2 Wed Night Nurse
HN_3 Mon Early Nurse
HN_3 Tue Early HeadNurse
HN_3 Wed Early Nurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day Nurse
HN_4 Mon Late Nurse
HN_4 Tue Late Nurse
HN_5 Mon Late Nurse
HN_5 Fri Late Nurse
HN_5 Sat Late Nurse
HN_5 Sun Late HeadNurse
NU_6 Mon Early Caretaker
NU_6 Tue Early Nurse
NU_6 Wed Early Nurse
NU_6 Thu Early Nurse
NU_6 Fri Early Nurse
NU_7 Fri Night Nurse
NU_7 Sat Night Nurse
NU_7 Sun Night Nurse
NU_8 Tue Day Nurse
NU_8 Wed Day Nurse
NU_8 Thu Early Nurse
NU_8 Fri Early Nurse
NU_9 Mon Late Caretaker
NU_9 Tue Late Caretaker
NU_10 Wed Early Caretaker
NU_10 Thu Early Caretaker
NU_10 Fri Early Nurse
NU_11 Mon Day Caretaker
NU_11 Tue Day Nurse
NU_11 Wed Day Nurse
NU_11 Thu Early Caretaker
NU_11 Fri Early Caretaker
NU_12 Mon Late Caretaker
NU_12 Tue Late Caretaker
NU_12 Wed Late Nurse
NU_12 Sat Day Nurse
NU_12 Sun Day Nurse
NU_13 Tue Early Nurse
NU_13 Wed Early Caretaker
NU_13 Thu Day Nurse
NU_13 Fri Day Nurse
NU_14 Wed Night Nurse
NU_14 Thu Night Nurse
NU_14 Fri Night Nurse
NU_15 Mon Early Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Early Caretaker
NU_15 Thu Late Nurse
NU_15 Fri Late Nurse
NU_16 Mon Late Caretaker
NU_16 Tue Late Caretaker
NU_17 Tue Day Nurse
NU_17 Wed Day Nurse
NU_17 Thu Day Nurse
NU_18 Mon Day Caretaker
NU_18 Tue Day Caretaker
NU_18 Wed Day Nurse
NU_18 Thu Late Nurse
NU_18 Fri Late Nurse
NU_19 Mon Night Nurse
NU_19 Thu Day Caretaker
NU_19 Fri Day Caretaker
NU_19 Sat Early Nurse
NU_19 Sun Early Nurse
NU_20 Tue Early Caretaker
NU_20 Wed Early Caretaker
NU_20 Thu Day Caretaker
