SOLUTION
6 n080w8

ASSIGNMENTS = 263
HN_0 Wed Late HeadNurse
HN_0 Thu Late HeadNurse
HN_0 Fri Late HeadNurse
HN_1 Wed Late Nurse
HN_1 Thu Late Nurse
HN_1 Fri Late Nurse
HN_1 Sat Late HeadNurse
HN_1 Sun Late Nurse
HN_2 Tue Night HeadNurse
HN_2 Wed Night Nurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night HeadNurse
HN_3 Thu Early Nurse
HN_3 Fri Early HeadNurse
HN_3 Sat Early Nurse
HN_3 Sun Early Nurse
HN_4 Mon Late Nurse
HN_4 Tue Late HeadNurse
HN_6 Mon Early Nurse
HN_6 Tue Early HeadNurse
HN_6 Wed Early HeadNurse
HN_6 Sat Night Nurse
HN_6 Sun Night HeadNurse
HN_7 Mon Day Nurse
HN_7 Tue Day Nurse
HN_7 Wed Day Nurse
HN_7 Thu Day HeadNurse
HN_7 Fri Day HeadNurse
HN_8 Mon Early Nurse
HN_8 Tue Early HeadNurse
HN_8 Wed Early Nurse
HN_9 Mon Night Nurse
HN_9 Tue Night HeadNurse
HN_9 Wed Night Nurse
HN_9 Thu Night Nurse
NU_10 Mon Early Caretaker
NU_10 Tue Early Nurse
NU_10 Fri Night Nurse
NU_10 Sat Night Nurse
NU_10 Sun Night Nurse
NU_11 Mon Early Caretaker
NU_12 Mon Night Caretaker
NU_12 Tue Night Nurse
NU_12 Wed Night Caretaker
NU_12 Thu Night Caretaker
NU_12 Fri Night Caretaker
NU_13 Tue Day Nurse
NU_13 Wed Day Caretaker
NU_13 Thu Day Nurse
NU_14 Thu Late Caretaker
NU_14 Fri Late Caretaker
NU_14 Sat Late Nurse
NU_14 Sun Late Caretaker
NU_15 Mon Late Caretaker
NU_15 Tue Late Nurse
NU_16 Mon Early Caretaker
NU_16 Tue Early Nurse
NU_16 Wed Early Caretaker
NU_17 Thu Day Caretaker
NU_17 Fri Day Nurse
NU_17 Sat Day Nurse
NU_17 Sun Day Nurse
NU_18 Mon Early Caretaker
NU_18 Tue Early Caretaker
NU_18 Wed Early Caretaker
NU_18 Thu Early Caretaker
NU_18 Fri Early Nurse
NU_19 Wed Day Caretaker
NU_19 Thu Day Caretaker
NU_19 Fri Day Nurse
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_21 Wed Late Caretaker
CT_21 Thu Late Caretaker
CT_21 Fri Late Caretaker
CT_22 Mon Late Caretaker
CT_22 Tue Late Caretaker
CT_22 Wed Late Caretaker
CT_23 Thu Early Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Early Caretaker
CT_23 Sun Day Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Late Caretaker
CT_25 Tue Late Caretaker
CT_25 Wed Late Caretaker
CT_25 Thu Late Caretaker
CT_26 Mon Night Caretaker
CT_26 Tue Night Caretaker
CT_26 Wed Night Caretaker
CT_26 Thu Night Caretaker
CT_26 Fri Night Caretaker
CT_27 Mon Early Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Early Caretaker
CT_27 Sat Late Caretaker
CT_27 Sun Late Caretaker
CT_28 Thu Day Caretaker
CT_28 Fri Day Caretaker
CT_28 Sat Night Caretaker
