SOLUTION
3 n100w4

ASSIGNMENTS = 320
HN_0 Mon Early Nurse
HN_0 Tue Early HeadNurse
HN_0 Wed Early Nurse
HN_1 Mon Late Nurse
HN_2 Fri Day HeadNurse
HN_2 Sat Day HeadNurse
HN_2 Sun Early Nurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Day Nurse
HN_4 Mon Night HeadNurse
HN_4 Tue Night HeadNurse
HN_4 Wed Night HeadNurse
HN_4 Thu Night Nurse
HN_4 Fri Night HeadNurse
HN_5 Wed Early Nurse
HN_5 Thu Early HeadNurse
HN_5 Fri Early HeadNurse
HN_6 Fri Late HeadNurse
HN_6 Sat Late Nurse
HN_6 Sun Late HeadNurse
HN_8 Sat Night HeadNurse
HN_8 Sun Night HeadNurse
HN_9 Mon Early Nurse
HN_9 Tue Early Nurse
HN_9 Wed Day HeadNurse
HN_9 Thu Day Nurse
HN_9 Fri Day Nurse
HN_10 Mon Late Nurse
HN_10 Tue Late HeadNurse
HN_11 Tue Late Nurse
HN_11 Wed Late HeadNurse
HN_11 Thu Late HeadNurse
HN_11 Fri Late HeadNurse
HN_12 Mon Day HeadNurse
HN_12 Tue Day HeadNurse
HN_13 Wed Day Nurse
HN_13 Thu Day Nurse
HN_13 Fri Day Nurse
HN_14 Mon Night HeadNurse
HN_14 Thu Early Nurse
HN_14 Fri Early Nurse
HN_14 Sat Early HeadNurse
HN_14 Sun Late Nurse
HN_15 Mon Night Nurse
HN_15 Tue Night HeadNurse
HN_15 Wed Night Nurse
HN_15 Thu Night Nurse
HN_15 Fri Night Nurse
NU_16 Mon Early Nurse
NU_16 Tue Early Nurse
NU_16 Wed Early Caretaker
NU_16 Thu Early Nurse
NU_17 Tue Day Nurse
NU_17 Wed Day Nurse
NU_17 Thu Late Nurse
NU_17 Fri Late Nurse
NU_18 Mon Night Nurse
NU_18 Tue Night Nurse
NU_18 Wed Night Nurse
NU_18 Thu Night Caretaker
NU_18 Fri Night Nurse
NU_19 Mon Day Nurse
NU_19 Tue Day Nurse
NU_20 Mon Day Nurse
NU_20 Tue Day Nurse
NU_20 Fri Early Nurse
NU_20 Sat Early Nurse
NU_20 Sun Day Nurse
NU_21 Mon Night Caretaker
NU_21 Thu Late Nurse
NU_21 Fri Late Nurse
NU_21 Sat Night Nurse
NU_21 Sun Night Nurse
NU_22 Mon Late Caretaker
NU_22 Tue Late Nurse
NU_23 Mon Day Nurse
NU_23 Tue Day Caretaker
NU_24 Mon Late Caretaker
NU_24 Tue Late Caretaker
NU_25 Mon Late Caretaker
NU_25 Tue Late Caretaker
NU_25 Wed Late Nurse
NU_26 Tue Early Nurse
NU_26 Wed Early Caretaker
NU_26 Thu Day Caretaker
NU_26 Fri Day Nurse
NU_27 Wed Late Caretaker
NU_27 Thu Late Caretaker
NU_27 Fri Late Nurse
NU_28 Mon Late Caretaker
NU_29 Mon Day Caretaker
NU_29 Tue Day Caretaker
NU_30 Mon Night Caretaker
NU_30 Tue Night Nurse
NU_30 Wed Night Nurse
NU_30 Thu Night Caretaker
NU_30 Fri Night Nurse
NU_31 Mon Early Caretaker
NU_31 Tue Early Caretaker
NU_31 Wed Day Nurse
NU_31 Thu Day Caretaker
NU_31 Fri Day Caretaker
NU_32 Mon Night Caretaker
NU_32 Tue Night Nurse
NU_32 Wed Night Caretaker
NU_32 Thu Night Caretaker
NU_32 Fri Night Caretaker
NU_33 Fri Day Caretaker
NU_33 Sat Day Nurse
NU_33 Sun Late Caretaker
NU_34 Fri Night Caretaker
NU_34 Sat Night Nurse
NU_34 Sun Night Nurse
CT_35 Mon Late Caretaker
CT_35 Thu Early Caretaker
CT_35 Fri Early Caretaker
CT_35 Sat Early Caretaker
CT_35 Sun Day Caretaker
CT_36 Mon Late Caretaker
CT_36 Tue Late Caretaker
CT_36 Wed Late Caretaker
CT_37 Mon Day Caretaker
CT_37 Tue Day Caretaker
CT_37 Wed Day Caretaker
CT_37 Thu Late Caretaker
