SOLUTION
0 n100w4

ASSIGNMENTS = 326
HN_0 Tue Day HeadNurse
HN_0 Wed Day HeadNurse
HN_0 Thu Day HeadNurse
HN_0 Fri Day HeadNurse
HN_1 Mon Night HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Wed Night HeadNurse
HN_2 Tue Day Nurse
HN_2 Wed Day Nurse
HN_2 Thu Early Nurse
HN_2 Fri Early HeadNurse
HN_3 Fri Night HeadNurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night HeadNurse
HN_4 Mon Day HeadNurse
HN_4 Thu Night Nurse
HN_4 Fri Night Nurse
HN_4 Sat Night Nurse
HN_4 Sun Night Nurse
HN_5 Sat Day HeadNurse
HN_5 Sun Day HeadNurse
HN_6 Tue Day Nurse
HN_6 Wed Day Nurse
HN_6 Thu Early Nurse
HN_6 Fri Early Nurse
HN_7 Mon Early HeadNurse
HN_7 Tue Early HeadNurse
HN_7 Wed Early HeadNurse
HN_8 Mon Night Nurse
HN_8 Tue Night Nurse
HN_9 Mon Late Nurse
HN_9 Tue Late HeadNurse
HN_9 Wed Late HeadNurse
HN_9 Sat Day Nurse
HN_9 Sun Day Nurse
HN_10 Mon Day Nurse
HN_10 Tue Day Nurse
HN_11 Wed Day Nurse
HN_11 Thu Day Nurse
HN_11 Fri Day Nurse
HN_12 Thu Day Nurse
HN_12 Fri Day Nurse
HN_13 Fri Day Nurse
HN_13 Sat Day Nurse
HN_13 Sun Early HeadNurse
HN_14 Mon Late Nurse
HN_14 Tue Late Nurse
HN_14 Fri Late HeadNurse
HN_14 Sat Late HeadNurse
HN_14 Sun Late HeadNurse
HN_15 Wed Late Nurse
HN_15 Thu Late HeadNurse
HN_15 Fri Late Nurse
NU_16 Wed Night Nurse
NU_16 Thu Night Nurse
NU_16 Fri Night Nurse
NU_16 Sat Night Caretaker
NU_16 Sun Night Caretaker
NU_17 Mon Night Nurse
NU_17 Tue Night Nurse
NU_17 Wed Night Nurse
NU_17 Thu Night Nurse
NU_18 Mon Late Nurse
NU_18 Tue Late Nurse
NU_18 Wed Late Nurse
NU_18 Thu Late Nurse
NU_18 Fri Late Nurse
NU_20 Mon Day Nurse
NU_20 Tue Day Caretaker
NU_20 Wed Day Caretaker
NU_20 Thu Late Nurse
NU_20 Fri Late Caretaker
NU_21 Mon Late Caretaker
NU_21 Tue Late Nurse
NU_21 Fri Day Caretaker
NU_21 Sat Day Caretaker
NU_21 Sun Late Nurse
NU_22 Sat Late Nurse
NU_22 Sun Late Caretaker
NU_23 Sat Early Nurse
NU_23 Sun Early Nurse
NU_24 Thu Early Caretaker
NU_24 Fri Early Nurse
NU_25 Tue Late Caretaker
NU_25 Wed Late Caretaker
NU_25 Thu Late Nurse
NU_25 Fri Late Caretaker
