SOLUTION
2 n100w4

ASSIGNMENTS = 326
HN_0 Fri Early HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Day HeadNurse
HN_2 Mon Night Nurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night HeadNurse
HN_3 Tue Day HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day HeadNurse
HN_4 Mon Night Nurse
HN_4 Thu Early Nurse
HN_4 Fri Early Nurse
HN_4 Sat Early Nurse
HN_4 Sun Early Nurse
HN_5 Mon Early HeadNurse
HN_5 Tue Early HeadNurse
HN_5 Wed Early Nurse
HN_6 Wed Late HeadNurse
HN_6 Thu Late HeadNurse
HN_6 Fri Late HeadNurse
HN_6 Sat Late HeadNurse
HN_6 Sun Late Nurse
HN_7 Fri Day HeadNurse
HN_7 Sat Day HeadNurse
HN_7 Sun Day Nurse
HN_8 Wed Night Nurse
HN_8 Thu Night Nurse
HN_8 Fri Night HeadNurse
HN_8 Sat Night Nurse
HN_8 Sun Night HeadNurse
HN_9 Mon Day HeadNurse
HN_9 Thu Night Nurse
HN_9 Fri Night Nurse
HN_9 Sat Night Nurse
HN_9 Sun Night Nurse
HN_10 Thu Day HeadNurse
HN_10 Fri Day Nurse
HN_11 Mon Late HeadNurse
HN_11 Tue Late HeadNurse
HN_11 Wed Late HeadNurse
HN_13 Mon Late Nurse
HN_13 Tue Late Nurse
HN_14 Mon Night Nurse
HN_14 Wed Late Nurse
HN_14 Thu Late Nurse
HN_14 Fri Late Nurse
HN_15 Mon Early Nurse
HN_15 Tue Early HeadNurse
HN_15 Wed Day Nurse
HN_15 Thu Day Nurse
HN_15 Fri Day Nurse
NU_16 Mon Late Nurse
NU_16 Tue Late Nurse
NU_16 Wed Late Nurse
NU_17 Mon Early Nurse
NU_17 Tue Early Nurse
NU_17 Wed Day Nurse
NU_17 Thu Day Nurse
NU_18 Wed Day Caretaker
NU_18 Thu Day Nurse
NU_18 Fri Day Caretaker
NU_19 Mon Early Nurse
NU_19 Tue Early Nurse
NU_20 Mon Day Nurse
NU_20 Tue Day Nurse
NU_20 Wed Day Caretaker
NU_20 Sat Late Nurse
NU_20 Sun Late Caretaker
NU_21 Mon Night Caretaker
NU_21 Tue Night Nurse
NU_21 Wed Night Nurse
NU_21 Thu Night Nurse
NU_21 Fri Night Nurse
NU_22 Thu Late Nurse
NU_22 Fri Late Nurse
NU_23 Mon Day Nurse
NU_23 Tue Day Nurse
NU_24 Mon Early Caretaker
NU_24 Tue Early Caretaker
NU_25 Fri Day Caretaker
NU_25 Sat Day Nurse
NU_25 Sun Night Caretaker
NU_26 Tue Night Caretaker
NU_26 Wed Night Nurse
NU_26 Thu Night Caretaker
NU_26 Fri Night Caretaker
NU_27 Mon Late Caretaker
NU_27 Tue Late Caretaker
NU_27 Wed Late Nurse
NU_28 Tue Early Caretaker
NU_28 Wed Early Nurse
NU_28 Thu Early Nurse
NU_29 Mon Day Caretaker
NU_29 Tue Day Nurse
