SOLUTION
5 n100w8

ASSIGNMENTS = 315
HN_0 Mon Day HeadNurse
HN_0 Tue Day HeadNurse
HN_0 Wed Day HeadNurse
HN_1 Mon Day Nurse
HN_1 Tue Day Nurse
HN_1 Wed Day Nurse
HN_1 Thu Late HeadNurse
HN_1 Fri Late HeadNurse
HN_2 Mon Night HeadNurse
HN_2 Fri Day HeadNurse
HN_2 Sat Day Nurse
HN_2 Sun Night HeadNurse
HN_3 Mon Day Nurse
HN_3 Tue Day Nurse
HN_3 Wed Day Nurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early Nurse
HN_4 Wed Late HeadNurse
HN_4 Thu Late Nurse
HN_4 Fri Late Nurse
HN_5 Fri Day HeadNurse
HN_5 Sat Day Nurse
HN_5 Sun Day HeadNurse
HN_6 Fri Early HeadNurse
HN_6 Sat Early Nurse
HN_6 Sun Day Nurse
HN_7 Wed Early Nurse
HN_7 Thu Early HeadNurse
HN_7 Fri Early HeadNurse
HN_8 Fri Late Nurse
HN_8 Sat Late Nurse
HN_8 Sun Late HeadNurse
HN_9 Thu Early HeadNurse
HN_9 Fri Early Nurse
HN_9 Sat Early Nurse
HN_9 Sun Early HeadNurse
HN_10 Wed Early Nurse
HN_10 Thu Early Nurse
HN_10 Fri Early Nurse
HN_11 Thu Night HeadNurse
HN_11 Fri Night Nurse
HN_11 Sat Night HeadNurse
HN_11 Sun Night HeadNurse
HN_12 Mon Early HeadNurse
HN_12 Tue Early Nurse
HN_14 Tue Early Nurse
HN_14 Wed Early Nurse
HN_14 Thu Early Nurse
HN_14 Fri Early Nurse
HN_15 Tue Night HeadNurse
HN_15 Wed Night HeadNurse
HN_15 Thu Night HeadNurse
HN_15 Fri Night Nurse
NU_16 Mon Night Nurse
NU_16 Tue Night Nurse
NU_16 Wed Night Nurse
NU_17 Tue Night Nurse
NU_17 Wed Night Nurse
NU_17 Thu Night Nurse
NU_17 Fri Night Nurse
NU_18 Thu Night Nurse
NU_18 Fri Night Caretaker
NU_18 Sat Night Nurse
NU_18 Sun Night Nurse
NU_19 Wed Early Caretaker
NU_19 Thu Early Caretaker
NU_20 Mon Late Nurse
NU_20 Tue Late Nurse
NU_20 Wed Late Nurse
NU_20 Thu Late Nurse
NU_20 Fri Late Caretaker
NU_21 Mon Early Nurse
NU_21 Tue Early Caretaker
NU_21 Wed Late Nurse
NU_21 Thu Late Nurse
NU_21 Fri Late Caretaker
NU_22 Wed Late Nurse
NU_22 Thu Late Caretaker
NU_23 Wed Late Caretaker
NU_23 Thu Late Caretaker
NU_24 Thu Day Nurse
NU_24 Fri Day Nurse
NU_25 Tue Day Caretaker
NU_25 Wed Day Caretaker
NU_25 Thu Day Nurse
