SOLUTION
0 n100w8

ASSIGNMENTS = 315
HN_0 Mon Late Nurse
HN_0 Tue Late Nurse
HN_0 Wed Late HeadNurse
HN_1 Tue Day HeadNurse
HN_1 Wed Day Nurse
HN_1 Thu Day HeadNurse
HN_2 Mon Early HeadNurse
HN_2 Fri Day HeadNurse
HN_2 Sat Day HeadNurse
HN_2 Sun Early Nurse
HN_3 Sat Late HeadNurse
HN_3 Sun Late HeadNurse
HN_4 Mon Early Nurse
HN_4 Tue Early Nurse
HN_4 Fri Early HeadNurse
HN_4 Sat Early HeadNurse
HN_4 Sun Late Nurse
HN_5 Wed Early HeadNurse
HN_5 Thu Early Nurse
HN_5 Fri Early Nurse
HN_6 Mon Night HeadNurse
HN_6 Tue Night HeadNurse
HN_6 Wed Night HeadNurse
HN_6 Thu Night HeadNurse
HN_7 Wed Early Nurse
HN_7 Thu Early Nurse
HN_7 Fri Early Nurse
HN_8 Wed Late HeadNurse
HN_8 Thu Late HeadNurse
HN_8 Fri Late HeadNurse
HN_9 Mon Night Nurse
HN_9 Thu Night Nurse
HN_9 Fri Night HeadNurse
HN_9 Sat Night Nurse
HN_9 Sun Night Nurse
HN_10 Thu Early Nurse
HN_10 Fri Early Nurse
HN_11 Wed Day Nurse
HN_11 Thu Day HeadNurse
HN_11 Fri Day Nurse
HN_12 Sat Early HeadNurse
HN_12 Sun Early Nurse
HN_13 Tue Day HeadNurse
HN_13 Wed Day Nurse
HN_13 Thu Day Nurse
HN_14 Mon Late Nurse
HN_14 Fri Late Nurse
HN_14 Sat Late Nurse
HN_14 Sun Late Nurse
HN_15 Mon Day Nurse
HN_15 Tue Day Nurse
HN_15 Fri Day Nurse
HN_15 Sat Day Nurse
HN_15 Sun Day Nurse
NU_16 Fri Late Nurse
NU_16 Sat Late Caretaker
NU_16 Sun Night Caretaker
NU_17 Wed Day Caretaker
NU_17 Thu Day Nurse
NU_17 Fri Day Nurse
NU_17 Sat Late Caretaker
NU_17 Sun Late Caretaker
NU_18 Wed Early Nurse
NU_18 Thu Early Caretaker
NU_18 Fri Early Caretaker
NU_19 Mon Late Caretaker
NU_19 Tue Late Nurse
NU_20 Mon Night Caretaker
NU_20 Tue Night Nurse
NU_20 Sat Night Nurse
NU_20 Sun Night Caretaker
NU_21 Mon Day Nurse
NU_21 Fri Day Caretaker
NU_21 Sat Day Nurse
NU_21 Sun Day Caretaker
NU_22 Mon Early Nurse
NU_22 Tue Early Nurse
NU_23 Mon Day Caretaker
NU_23 Tue Day Nurse
NU_24 Mon Day Caretaker
NU_24 Tue Day Nurse
NU_25 Tue Night Nurse
NU_25 Wed Night Nurse
NU_25 Thu Night Nurse
NU_25 Fri Night Nurse
NU_26 Mon Late Caretaker
NU_26 Tue Late Nurse
NU_26 Wed Late Nurse
NU_27 Mon Early Caretaker
NU_27 Tue Early Caretaker
NU_27 Wed Early Caretaker
NU_28 Mon Early Caretaker
NU_28 Tue Early Caretaker
NU_28 Wed Early Caretaker
NU_29 Mon Late Caretaker
NU_29 Tue Late Caretaker
NU_30 Tue Night Caretaker
NU_30 Wed Night Nurse
NU_30 Thu Night Nurse
NU_30 Fri Night Nurse
NU_31 Tue Early Caretaker
NU_31 Wed Early Caretaker
NU_31 Thu Day Caretaker
NU_31 Fri Day Caretaker
NU_32 Mon Late Caretaker
NU_32 Tue Late Caretaker
NU_32 Wed Late Nurse
NU_33 Tue Late Caretaker
NU_33 Wed Late Caretaker
NU_33 Thu Late Nurse
NU_33 Fri Late Nurse
NU_34 Sat Early Nurse
