SOLUTION
3 n030w4

ASSIGNMENTS = 128
HN_0 Mon Night Nurse
HN_0 Tue Night Nurse
HN_0 Fri Early HeadNurse
HN_0 Sat Early HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Wed Day HeadNurse
HN_1 Thu Day Nurse
HN_1 Fri Day Nurse
HN_2 Mon Early Nurse
HN_2 Tue Early Nurse
HN_2 Sat Night Nurse
HN_2 Sun Night HeadNurse
HN_3 Mon Day Nurse
HN_3 Tue Day HeadNurse
HN_3 Wed Night HeadNurse
HN_3 Thu Night Nurse
HN_3 Fri Night Nurse
NU_4 Mon Day Nurse
NU_4 Tue Day Nurse
NU_4 Wed Day Nurse
NU_5 Tue Early Nurse
NU_5 Wed Early Nurse
NU_5 Thu Late Nurse
NU_5 Fri Late Nurse
NU_6 Mon Early Caretaker
NU_6 Tue Early Caretaker
NU_6 Wed Day Nurse
NU_6 Thu Day Caretaker
NU_6 Fri Day Caretaker
NU_7 Mon Early Caretaker
NU_7 Tue Early Caretaker
NU_7 Wed Day Caretaker
NU_7 Thu Day Caretaker
NU_7 Fri Day Caretaker
NU_8 Mon Late Nurse
NU_8 Thu Early Nurse
NU_8 Fri Early Nurse
NU_8 Sat Day Nurse
NU_8 Sun Day Nurse
NU_9 Mon Late Caretaker
NU_9 Tue Late Nurse
NU_9 Wed Late Nurse
NU_9 Thu Late Caretaker
NU_10 Wed Early Caretaker
NU_10 Thu Early Nurse
NU_10 Fri Late Caretaker
NU_10 Sat Late Nurse
NU_10 Sun Night Nurse
NU_11 Mon Night Nurse
NU_11 Thu Early Caretaker
NU_11 Fri Early Caretaker
NU_11 Sat Late Caretaker
NU_11 Sun Late Nurse
NU_12 Mon Day Caretaker
NU_12 Tue Late Caretaker
NU_12 Wed Late Caretaker
NU_12 Sat Early Nurse
NU_12 Sun Early Nurse
NU_13 Mon Late Caretaker
NU_13 Thu Early Caretaker
NU_13 Fri Early Caretaker
NU_14 Mon Night Caretaker
NU_14 Tue Night Caretaker
NU_14 Wed Night Nurse
NU_14 Thu Night Caretaker
NU_14 Fri Night Caretaker
NU_15 Mon Night Caretaker
NU_15 Tue Night Caretaker
NU_15 Wed Night Caretaker
NU_15 Thu Night Caretaker
NU_15 Fri Night Caretaker
NU_16 Tue Late Caretaker
NU_16 Wed Late Caretaker
NU_16 Thu Late Caretaker
CT_17 Mon Day Caretaker
CT_17 Tue Day Caretaker
CT_17 Fri Early Caretaker
CT_17 Sat Early Caretaker
CT_17 Sun Early Caretaker
CT_18 Wed Day Caretaker
CT_18 Thu Day Caretaker
CT_18 Fri Day Caretaker
CT_19 Wed Early Caretaker
CT_19 Thu Early Caretaker
CT_19 Fri Early Caretaker
CT_19 Sat Early Caretaker
CT_19 Sun Early Caretaker
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_21 Mon Early Caretaker
CT_21 Tue Early Caretaker
CT_21 Wed Early Caretaker
CT_21 Sat Late Caretaker
CT_21 Sun Late Caretaker
CT_22 Mon Late Caretaker
CT_22 Tue Late Caretaker
CT_22 Wed Late Caretaker
CT_22 Thu Late Caretaker
CT_22 Fri Late Caretaker
CT_23 Mon Day Caretaker
CT_23 Tue Day Caretaker
CT_23 Wed Day Caretaker
CT_23 Sat Day Caretaker
CT_23 Sun Day Caretaker
CT_24 Mon Day Caretaker
CT_24 Thu Night Caretaker
CT_24 Fri Night Caretaker
CT_24 Sat Night Caretaker
CT_24 Sun Night Caretaker
TR_25 Mon Early Trainee
TR_25 Tue Early Trainee
TR_25 Wed Early Trainee
TR_25 Sat Late Trainee
TR_25 Sun Night Trainee
TR_26 Tue Day Trainee
TR_26 Wed Day Trainee
TR_26 Thu Day Trainee
TR_26 Fri Day Trainee
TR_27 Thu Late Trainee
TR_27 Fri Late Trainee
TR_28 Mon Late Trainee
TR_28 Tue Late Trainee
TR_28 Fri Early Trainee
TR_28 Sat Early Trainee
TR_28 Sun Day Trainee
TR_29 Wed Night Trainee
TR_29 Thu Night Trainee
