SOLUTION
1 n120w4

ASSIGNMENTS = 476
HN_0 Mon Late HeadNurse
HN_0 Tue Late HeadNurse
HN_0 Wed Late HeadNurse
HN_0 Thu Late HeadNurse
HN_1 Fri Day HeadNurse
HN_1 Sat Day Nurse
HN_1 Sun Early HeadNurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night HeadNurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Tue Early HeadNurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early HeadNurse
HN_3 Fri Early HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Thu Early Nurse
HN_4 Fri Early HeadNurse
HN_4 Sat Day Nurse
HN_4 Sun Day HeadNurse
HN_5 Tue Early HeadNurse
HN_5 Wed Early Nurse
HN_5 Thu Early Nurse
HN_5 Fri Early Nurse
HN_6 Mon Early HeadNurse
HN_6 Tue Early Nurse
HN_6 Wed Early Nurse
HN_6 Thu Early Nurse
HN_6 Fri Early Nurse
HN_7 Mon Day HeadNurse
HN_7 Tue Day HeadNurse
HN_7 Wed Day HeadNurse
HN_7 Thu Day HeadNurse
HN_7 Fri Day Nurse
HN_8 Mon Early Nurse
HN_8 Tue Early Nurse
HN_8 Wed Day HeadNurse
HN_8 Thu Day Nurse
HN_9 Wed Day HeadNurse
HN_9 Thu Day Nurse
HN_9 Fri Day Nurse
HN_10 Wed Late HeadNurse
HN_10 Thu Late HeadNurse
HN_10 Fri Late HeadNurse
HN_11 Mon Early Nurse
HN_11 Tue Early Nurse
HN_11 Wed Late HeadNurse
HN_11 Thu Late Nurse
HN_11 Fri Late HeadNurse
HN_12 Mon Night HeadNurse
HN_12 Tue Night HeadNurse
HN_12 Wed Night HeadNurse
HN_12 Thu Night HeadNurse
HN_13 Mon Late HeadNurse
HN_14 Mon Day Nurse
HN_14 Tue Day HeadNurse
HN_14 Wed Day Nurse
HN_14 Sat Night Nurse
HN_14 Sun Night HeadNurse
HN_15 Mon Night Nurse
HN_15 Tue Night HeadNurse
HN_15 Wed Night HeadNurse
HN_15 Thu Night HeadNurse
HN_15 Fri Night Nurse
HN_16 Mon Day Nurse
HN_16 Tue Day Nurse
HN_16 Wed Day Nurse
HN_16 Thu Day Nurse
HN_17 Mon Night Nurse
HN_17 Tue Night Nurse
HN_17 Wed Night Nurse
HN_17 Sat Day Nurse
HN_17 Sun Day Nurse
HN_18 Mon Night Nurse
HN_18 Tue Night Nurse
HN_18 Wed Night Nurse
HN_18 Thu Night Nurse
HN_19 Mon Late HeadNurse
HN_19 Tue Late HeadNurse
HN_19 Wed Late Nurse
HN_19 Thu Late Nurse
HN_19 Fri Late Nurse
NU_20 Mon Early Nurse
NU_20 Tue Early Nurse
NU_20 Wed Early Nurse
NU_20 Thu Day Caretaker
NU_20 Fri Day Nurse
NU_21 Tue Late Nurse
NU_21 Wed Late Nurse
NU_21 Thu Late Nurse
NU_21 Fri Late Nurse
NU_22 Fri Late Nurse
NU_22 Sat Late Nurse
NU_22 Sun Late Nurse
NU_23 Mon Night Nurse
NU_24 Mon Day Nurse
NU_24 Thu Early Nurse
NU_24 Fri Early Nurse
NU_24 Sat Late Caretaker
NU_24 Sun Late Nurse
NU_25 Wed Day Nurse
NU_25 Thu Day Caretaker
NU_25 Fri Day Nurse
NU_26 Mon Day Nurse
NU_27 Fri Night Nurse
NU_27 Sat Night Nurse
NU_27 Sun Night Nurse
NU_28 Mon Day Nurse
NU_28 Tue Day Nurse
NU_28 Wed Day Nurse
NU_28 Thu Late Nurse
NU_28 Fri Late Nurse
NU_29 Mon Night Nurse
NU_29 Tue Night Nurse
NU_29 Wed Night Nurse
NU_29 Thu Night Nurse
NU_29 Fri Night Nurse
NU_30 Mon Early Caretaker
NU_30 Wed Early Nurse
NU_30 Thu Early Caretaker
NU_30 Fri Early Nurse
NU_31 Wed Late Nurse
NU_31 Thu Late Caretaker
NU_31 Fri Late Nurse
NU_32 Mon Late Nurse
NU_32 Tue Late Nurse
NU_32 Wed Late Nurse
NU_32 Sat Late Caretaker
NU_32 Sun Late Caretaker
NU_33 Mon Day Nurse
NU_33 Tue Day Nurse
NU_33 Wed Day Caretaker
NU_33 Sat Day Caretaker
NU_33 Sun Day Nurse
NU_34 Tue Late Nurse
NU_34 Wed Late Nurse
NU_34 Thu Late Caretaker
NU_34 Fri Late Caretaker
NU_35 Mon Early Caretaker
NU_35 Tue Early Caretaker
NU_35 Wed Early Caretaker
NU_35 Thu Early Caretaker
NU_35 Fri Early Caretaker
NU_36 Mon Late Nurse
NU_36 Tue Late Nurse
NU_36 Wed Late Caretaker
NU_36 Thu Late Caretaker
NU_36 Sat Early Nurse
NU_36 Sun Early Nurse
NU_37 Mon Late Caretaker
NU_37 Tue Late Nurse
NU_37 Wed Late Caretaker
NU_37 Thu Late Caretaker
NU_37 Fri Late Caretaker
NU_38 Mon Late Caretaker
NU_38 Tue Late Nurse
NU_38 Fri Early Caretaker
NU_38 Sat Early Nurse
NU_38 Sun Early Nurse
NU_39 Thu Early Caretaker
NU_39 Fri Early Caretaker
NU_39 Sat Late Caretaker
NU_39 Sun Late Caretaker
NU_40 Mon Late Caretaker
NU_40 Tue Late Caretaker
NU_40 Wed Late Caretaker
NU_40 Thu Late Caretaker
NU_40 Fri Late Caretaker
NU_41 Sat Early Nurse
NU_41 Sun Early Nurse
NU_42 Tue Early Caretaker
NU_42 Wed Early Caretaker
NU_42 Thu Day Caretaker
NU_42 Fri Day Caretaker
NU_43 Tue Early Caretaker
NU_43 Wed Early Caretaker
NU_43 Thu Early Caretaker
NU_43 Fri Early Caretaker
NU_44 Mon Night Caretaker
NU_44 Tue Night Nurse
NU_44 Wed Night Nurse
NU_44 Thu Night Nurse
NU_44 Fri Night Nurse
NU_45 Mon Day Caretaker
NU_45 Thu Day Caretaker
NU_45 Fri Day Caretaker
NU_45 Sat Early Caretaker
NU_45 Sun Early Caretaker
NU_46 Mon Day Caretaker
NU_46 Tue Day Nurse
NU_46 Wed Day Caretaker
NU_47 Tue Night Caretaker
NU_47 Wed Night Nurse
NU_47 Thu Night Nurse
NU_47 Fri Night Caretaker
NU_48 Mon Day Caretaker
NU_48 Tue Day Caretaker
NU_48 Wed Day Caretaker
NU_48 Thu Early Caretaker
NU_48 Fri Early Caretaker
NU_49 Wed Night Nurse
NU_49 Thu Night Caretaker
NU_49 Fri Night Caretaker
NU_49 Sat Night Nurse
NU_49 Sun Night Nurse
CT_50 Mon Night Caretaker
CT_50 Tue Night Caretaker
CT_50 Wed Night Caretaker
